AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
"San Diego-Carlsbad, CA",Software Quality Assurance Analysts and Testers,detailed,3110,14.4,2.24,1.66,49.65,103280,2.1,30.06,38.54,47.84,60.51,68.84,62520,80150,99520,125850,143190,,
"San Diego-Carlsbad, CA",Web Developers,detailed,970,9.6,0.695,1.16,40.41,84050,3.4,22.9,29.72,37.89,48.91,62.19,47630,61810,78810,101730,129350,,
"San Diego-Carlsbad, CA",Web and Digital Interface Designers,detailed,880,10.8,0.631,1.08,45.12,93840,4.6,23.51,29.34,40.45,60.54,68.8,48900,61030,84140,125930,143100,,
"San Diego-Carlsbad, CA","Computer Occupations, All Other",detailed,8870,3.8,6.382,2.43,47.86,99550,2.3,22.87,30.03,47.14,61.72,78.25,47570,62460,98040,128370,162750,,
"San Diego-Carlsbad, CA",Actuaries,detailed,50,30.5,0.035,0.21,54.46,113270,4.7,37.93,45.27,49,61.92,82.93,78890,94160,101920,128780,172490,,
"San Diego-Carlsbad, CA",Mathematicians,detailed,60,6.6,0.04,3.22,59.3,123350,0.8,38.73,44.54,64.45,64.45,82.93,80560,92640,134060,134060,172490,,
"San Diego-Carlsbad, CA",Operations Research Analysts,detailed,620,7.1,0.449,0.64,46.34,96400,1.9,27.09,33.16,40.32,60.75,69.69,56350,68970,83870,126360,144960,,
"San Diego-Carlsbad, CA",Statisticians,detailed,470,13.7,0.34,1.53,46.74,97230,2.7,23.57,36.17,42.89,59.88,75.53,49030,75230,89200,124550,157110,,
"San Diego-Carlsbad, CA",Data Scientists,detailed,1470,6.4,1.055,1.4,56.43,117380,2,30.06,38.56,52.75,67.45,80.68,62520,80200,109720,140290,167810,,
"San Diego-Carlsbad, CA","Mathematical Science Occupations, All Other",detailed,50,29.5,0.033,1.17,41.24,85780,6.3,18.9,21.18,31.97,47.25,85.11,39310,44050,66500,98280,177040,,
"San Diego-Carlsbad, CA",Architecture and Engineering Occupations,major,39600,1.8,28.484,1.65,51.09,106260,0.8,28.97,36.98,47.96,62,79.32,60260,76920,99770,128970,164980,,
"San Diego-Carlsbad, CA","Architects, Except Landscape and Naval",detailed,1100,9.3,0.79,1.11,45.91,95490,3.8,29.32,36.83,39.55,52.88,62.41,60980,76600,82270,109990,129810,,
"San Diego-Carlsbad, CA",Landscape Architects,detailed,390,26,0.28,2.27,38.09,79220,9.5,23.65,24.38,37.6,47.96,57.86,49190,50700,78200,99770,120340,,
"San Diego-Carlsbad, CA",Cartographers and Photogrammetrists,detailed,120,29.8,0.085,0.95,32.72,68060,21.4,17.8,17.8,29.62,46.55,59.94,37020,37020,61600,96820,124670,,
"San Diego-Carlsbad, CA",Surveyors,detailed,420,21.7,0.3,0.91,46.24,96180,4.3,29.55,36.98,47.15,58.03,59.84,61450,76920,98070,120710,124460,,
"San Diego-Carlsbad, CA",Aerospace Engineers,detailed,950,9.3,0.685,1.7,59.19,123120,1.5,38.94,46.88,54.67,72.25,80.55,80990,97520,113710,150280,167550,,
"San Diego-Carlsbad, CA",Bioengineers and Biomedical Engineers,detailed,470,19.5,0.338,2.77,47.59,98980,9.4,30.12,37.38,46.83,57.76,65.08,62650,77750,97410,120150,135360,,
"San Diego-Carlsbad, CA",Chemical Engineers,detailed,110,20.6,0.077,0.45,52.24,108670,6.1,28.99,38,48.22,63.17,80.84,60300,79050,100290,131400,168140,,
"San Diego-Carlsbad, CA",Civil Engineers,detailed,5380,9.1,3.867,1.79,49.18,102300,2.9,29.91,37.92,47.37,60.43,75.51,62210,78880,98520,125690,157060,,
"San Diego-Carlsbad, CA",Computer Hardware Engineers,detailed,3870,5.6,2.783,5.32,77.68,161580,0.7,48.5,62,79.32,86.27,#,100880,128970,164980,179450,#,,
"San Diego-Carlsbad, CA",Electrical Engineers,detailed,3150,10.5,2.267,1.72,55.83,116120,3,36.99,37.45,52.36,67.21,79.19,76940,77900,108910,139810,164720,,
"San Diego-Carlsbad, CA","Electronics Engineers, Except Computer",detailed,3260,3.1,2.344,3.08,59.8,124370,1.1,37.74,47.82,61.7,68.73,80.37,78500,99470,128330,142960,167160,,
"San Diego-Carlsbad, CA",Environmental Engineers,detailed,610,18.9,0.441,1.46,53.13,110510,3.4,32.62,38.47,49.99,62.33,72.21,67850,80020,103990,129650,150200,,
"San Diego-Carlsbad, CA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,170,14.1,0.12,0.74,54.06,112450,2.3,38.44,46.22,51.42,62.25,70.51,79950,96140,106950,129480,146660,,
"San Diego-Carlsbad, CA",Industrial Engineers,detailed,2650,6,1.907,0.91,51.16,106420,1.4,35.5,38.31,47.91,61.11,74.59,73830,79690,99650,127110,155140,,
"San Diego-Carlsbad, CA",Marine Engineers and Naval Architects,detailed,60,3.8,0.046,0.88,50.41,104850,0.9,37.74,43.08,48.22,54.53,63.73,78500,89610,100290,113420,132560,,
"San Diego-Carlsbad, CA",Materials Engineers,detailed,220,10.5,0.158,1.03,48.54,100970,3.5,30.32,38.03,47.22,59.19,64.45,63070,79100,98220,123120,134060,,
"San Diego-Carlsbad, CA",Mechanical Engineers,detailed,3560,4.9,2.562,1.3,51.88,107910,1.7,32.05,37.79,48.88,61.88,78.26,66660,78610,101670,128710,162770,,
"San Diego-Carlsbad, CA","Engineers, All Other",detailed,3650,9.8,2.623,2.43,55.03,114470,2.5,32.62,41.23,49.09,62.99,79.67,67850,85750,102110,131030,165710,,
"San Diego-Carlsbad, CA",Architectural and Civil Drafters,detailed,1370,15.5,0.986,1.37,31.55,65620,3.6,22.71,29.02,29.69,36.74,39.86,47230,60360,61750,76420,82920,,
"San Diego-Carlsbad, CA",Electrical and Electronics Drafters,detailed,280,14.8,0.201,1.36,33.28,69220,3,22.58,23.99,30.06,38.97,48.02,46970,49900,62530,81060,99880,,
"San Diego-Carlsbad, CA",Mechanical Drafters,detailed,370,18.3,0.266,0.79,34.86,72510,2.7,19.75,23.91,30.31,46.31,52.2,41080,49730,63050,96320,108580,,
"San Diego-Carlsbad, CA","Drafters, All Other",detailed,200,24.4,0.141,1.3,30.44,63320,10.5,15.19,19.81,28.52,38.78,48.01,31600,41200,59330,80650,99850,,
"San Diego-Carlsbad, CA",Aerospace Engineering and Operations Technologists and Technicians,detailed,250,32.5,0.181,2.34,37.72,78460,4.3,29.8,30.16,38.38,39.32,48.88,61990,62730,79820,81780,101670,,
"San Diego-Carlsbad, CA",Civil Engineering Technologists and Technicians,detailed,500,13.1,0.359,0.79,32.23,67030,2.4,22.6,28.52,29.5,37.01,40.89,47010,59330,61360,76970,85050,,
"San Diego-Carlsbad, CA",Electrical and Electronic Engineering Technologists and Technicians,detailed,2820,7.7,2.028,2.82,35.44,73720,2.1,22.84,29.02,31.97,41.74,52.04,47510,60360,66500,86820,108250,,
"San Diego-Carlsbad, CA",Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,150,21.9,0.105,1.28,28,58250,5.3,15.52,23.4,28.52,29.92,38.02,32270,48660,59330,62230,79080,,
"San Diego-Carlsbad, CA",Environmental Engineering Technologists and Technicians,detailed,110,27.4,0.081,0.76,28.47,59220,5.2,15,19.73,28.63,36.24,44.61,31190,41030,59560,75390,92790,,
"San Diego-Carlsbad, CA",Industrial Engineering Technologists and Technicians,detailed,430,8.1,0.313,0.71,32.42,67440,1.9,19.39,23.95,29.64,37.6,47.45,40340,49810,61650,78200,98690,,
"San Diego-Carlsbad, CA",Mechanical Engineering Technologists and Technicians,detailed,550,21.2,0.393,1.38,29.21,60760,2.9,19.32,22.71,29.02,36.98,38.24,40180,47230,60360,76920,79550,,
"San Diego-Carlsbad, CA",Calibration Technologists and Technicians,detailed,80,24.4,0.057,0.95,32.93,68500,3.5,19.55,29.31,31.87,38.15,47.7,40670,60970,66290,79360,99210,,
"San Diego-Carlsbad, CA","Engineering Technologists and Technicians, Except Drafters, All Other",detailed,1600,11.1,1.154,2.21,36.94,76830,3.2,20.21,28.72,37.39,46.81,51.42,42030,59740,77760,97370,106950,,
"San Diego-Carlsbad, CA",Surveying and Mapping Technicians,detailed,450,15,0.323,0.81,33.24,69150,4.3,22.49,28.32,29.24,37.85,46.56,46770,58900,60820,78730,96840,,
"San Diego-Carlsbad, CA","Life, Physical, and Social Science Occupations",major,25900,2.7,18.624,2.06,42.49,88370,1.2,20.24,28.59,37.97,52.3,64.99,42110,59470,78980,108780,135170,,
"San Diego-Carlsbad, CA",Food Scientists and Technologists,detailed,60,25.9,0.046,0.48,37.21,77400,4.6,24.39,29.65,36,46.82,48.56,50730,61680,74870,97390,101010,,
"San Diego-Carlsbad, CA",Soil and Plant Scientists,detailed,160,35.9,0.111,1.01,45.56,94770,14,29.43,29.89,52.82,52.82,59.99,61220,62160,109870,109870,124790,,
"San Diego-Carlsbad, CA",Biochemists and Biophysicists,detailed,2230,10.4,1.607,6.46,52.56,109320,3.3,30.14,38.66,50.79,62.67,78.54,62700,80420,105630,130360,163360,,
"San Diego-Carlsbad, CA",Microbiologists,detailed,400,14.2,0.29,2.11,43.49,90460,4.8,24.39,31.73,39.4,50.31,60.07,50730,66000,81940,104650,124950,,
"San Diego-Carlsbad, CA",Zoologists and Wildlife Biologists,detailed,120,18,0.085,0.75,43.27,90000,5.6,22.54,28.53,39.61,54.2,76.16,46890,59340,82390,112740,158410,,
"San Diego-Carlsbad, CA","Biological Scientists, All Other",detailed,3610,11.4,2.598,7.78,47.68,99180,2.1,28.17,33.42,47.76,59.24,67.45,58590,69520,99340,123220,140290,,
"San Diego-Carlsbad, CA",Conservation Scientists,detailed,80,18.5,0.057,0.36,39.96,83120,7,20.41,28.42,36.94,50.2,64.12,42450,59110,76840,104420,133380,,
"San Diego-Carlsbad, CA","Medical Scientists, Except Epidemiologists",detailed,3110,7.8,2.234,2.9,55.49,115420,2,29.88,34.97,49,63.79,82.57,62140,72730,101920,132690,171750,,
"San Diego-Carlsbad, CA","Life Scientists, All Other",detailed,220,16.2,0.155,3.2,52.46,109120,3.9,29.76,37.85,48.16,61.39,78.34,61910,78730,100170,127680,162940,,
"San Diego-Carlsbad, CA",Physicists,detailed,140,49.2,0.103,0.72,69.29,144120,4.6,37.2,53.2,64.45,82.93,97.51,77380,110660,134060,172490,202810,,
"San Diego-Carlsbad, CA",Atmospheric and Space Scientists,detailed,50,33.4,0.033,0.55,50.78,105630,1.6,34.78,38.19,45.22,62.8,76.16,72340,79430,94060,130620,158410,,
"San Diego-Carlsbad, CA",Chemists,detailed,1310,12.6,0.94,1.64,39.26,81650,2.9,22.74,29.24,37.87,49.57,61.63,47300,60820,78760,103110,128180,,
"San Diego-Carlsbad, CA",Materials Scientists,detailed,70,29.2,0.05,1.06,53,110250,7.1,29.61,37.4,50.83,64.99,72.69,61580,77790,105730,135180,151200,,
"San Diego-Carlsbad, CA","Environmental Scientists and Specialists, Including Health",detailed,1120,11.2,0.806,1.48,43.37,90210,3.1,24.18,30.88,39.38,48.83,63.91,50290,64230,81910,101560,132940,,
"San Diego-Carlsbad, CA","Geoscientists, Except Hydrologists and Geographers",detailed,300,16.5,0.214,1.28,53.78,111860,5.1,24.39,31.13,47.86,67.13,82.99,50730,64750,99550,139630,172620,,
"San Diego-Carlsbad, CA",Hydrologists,detailed,80,29.2,0.055,1.2,52.8,109820,6.2,30.66,38.26,49.89,64.45,78.26,63770,79580,103770,134060,162770,,
"San Diego-Carlsbad, CA","Physical Scientists, All Other",detailed,130,13.8,0.097,0.69,59.19,123100,2.1,38.26,49.57,59.49,64.45,81.37,79580,103110,123740,134060,169250,,
"San Diego-Carlsbad, CA",Economists,detailed,120,46.9,0.087,0.78,58.76,122220,7.4,38.03,46.04,56.06,76.16,92.08,79110,95770,116590,158410,191530,,
"San Diego-Carlsbad, CA",Survey Researchers,detailed,130,38.1,0.094,1.5,29.74,61870,2.9,18.17,22.71,29.02,36.98,47.15,37790,47230,60360,76920,98070,,
"San Diego-Carlsbad, CA",Clinical and Counseling Psychologists,detailed,1050,9.8,0.758,1.84,65.69,136630,4.2,32.18,46.46,63.61,77.33,#,66940,96640,132320,160850,#,,
"San Diego-Carlsbad, CA",School Psychologists,detailed,700,13,0.502,1.24,46.79,97320,4,23.61,36.89,47.15,59.61,64.02,49100,76730,98070,123980,133160,,
"San Diego-Carlsbad, CA","Psychologists, All Other",detailed,280,5.2,0.201,2.06,50.77,105610,1.6,24.93,41.69,54.53,61.14,64.45,51850,86720,113420,127170,134060,,
"San Diego-Carlsbad, CA",Urban and Regional Planners,detailed,800,6.7,0.573,2.07,44.48,92520,0.9,30.17,37.9,46.83,50.31,60.07,62750,78830,97410,104650,124950,,
"San Diego-Carlsbad, CA",Anthropologists and Archeologists,detailed,190,23.7,0.133,2.83,33.99,70700,4.8,22.54,27.83,30.32,37.85,50.03,46890,57880,63060,78720,104060,,
"San Diego-Carlsbad, CA","Social Scientists and Related Workers, All Other",detailed,300,9,0.213,0.88,44.44,92440,1.1,28.75,35.94,43.08,54.2,59.49,59800,74760,89610,112740,123740,,
"San Diego-Carlsbad, CA",Agricultural Technicians,detailed,**,**,**,**,24.7,51370,6.5,14.64,18.05,23.17,29.5,36.19,30440,37540,48200,61370,75260,,
"San Diego-Carlsbad, CA",Food Science Technicians,detailed,110,16.8,0.079,0.97,24.58,51120,4.6,17.74,18.34,22.63,28.73,36.51,36910,38150,47070,59770,75930,,
"San Diego-Carlsbad, CA",Biological Technicians,detailed,1790,11.9,1.287,2.38,25.75,53560,4,15.26,18.77,23.99,29.94,37.56,31740,39050,49900,62280,78130,,
"San Diego-Carlsbad, CA",Chemical Technicians,detailed,1210,9.6,0.871,2.13,24.02,49970,3.3,15.19,18.12,23.14,29.52,30.58,31600,37700,48130,61400,63600,,
"San Diego-Carlsbad, CA","Environmental Science and Protection Technicians, Including Health",detailed,650,12.8,0.471,1.94,23.58,49040,2.5,15.1,18.45,22.41,28.74,30.59,31410,38380,46610,59790,63630,,
"San Diego-Carlsbad, CA","Geological Technicians, Except Hydrologic Technicians",detailed,80,30.4,0.059,0.91,33.1,68850,11.1,18.31,23.23,29.68,47.43,48.38,38080,48320,61720,98650,100640,,
"San Diego-Carlsbad, CA",Social Science Research Assistants,detailed,1540,1.6,1.106,5.43,27.45,57100,1,22.98,22.98,22.98,29.25,37.12,47800,47800,47800,60830,77210,,
"San Diego-Carlsbad, CA",Forest and Conservation Technicians,detailed,330,9.3,0.239,1.11,22.21,46190,1,15.51,16.98,19.6,27.4,31.23,32260,35320,40770,56990,64960,,
"San Diego-Carlsbad, CA",Forensic Science Technicians,detailed,200,1.3,0.143,1.18,41.42,86150,0.7,26.51,31.07,39.38,49.93,59.67,55130,64630,81910,103850,124120,,
"San Diego-Carlsbad, CA","Life, Physical, and Social Science Technicians, All Other",detailed,1480,10.8,1.064,2.41,30.02,62430,3.1,17.74,21.15,28.41,37.01,48.38,36910,43990,59100,76990,100640,,
"San Diego-Carlsbad, CA",Occupational Health and Safety Specialists,detailed,1090,9.2,0.785,1.04,41.45,86220,3.3,24.13,30.16,40.56,48.83,60.54,50190,62730,84360,101560,125930,,
"San Diego-Carlsbad, CA",Occupational Health and Safety Technicians,detailed,360,39.5,0.259,1.68,25.96,53990,3.5,15.73,20.24,23.69,32.49,37.36,32710,42110,49280,67580,77720,,
"San Diego-Carlsbad, CA",Community and Social Service Occupations,major,24110,2,17.343,1.09,28.3,58860,0.9,17.41,18.75,23.86,35.98,46.95,36210,39000,49630,74850,97650,,
"San Diego-Carlsbad, CA","Educational, Guidance, and Career Counselors and Advisors",detailed,2580,5.8,1.858,0.88,38.75,80610,2.2,22.75,28.03,35.58,47.36,60.63,47310,58300,74010,98510,126110,,
"San Diego-Carlsbad, CA",Marriage and Family Therapists,detailed,3590,5.3,2.584,6.64,25.16,52340,2.3,18.75,18.75,23.68,29.19,37.64,39000,39000,49250,60700,78290,,
"San Diego-Carlsbad, CA",Rehabilitation Counselors,detailed,800,14.7,0.575,0.9,19.12,39760,3.9,14.21,14.57,14.94,22.55,29.01,29550,30300,31080,46890,60340,,
"San Diego-Carlsbad, CA","Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,2790,7.9,2.008,0.91,25.52,53090,2.2,17.44,18.35,22.75,29.65,38.72,36280,38180,47310,61660,80540,,
"San Diego-Carlsbad, CA","Counselors, All Other",detailed,890,17.4,0.643,3.07,22.38,46550,4.2,14.7,17.89,18.42,23.25,36.54,30580,37220,38320,48360,76010,,
"San Diego-Carlsbad, CA","Child, Family, and School Social Workers",detailed,3300,6.7,2.377,0.98,28.75,59790,2.2,17.44,22.01,29.6,37.67,37.67,36270,45780,61580,78360,78360,,
"San Diego-Carlsbad, CA",Healthcare Social Workers,detailed,1070,17.6,0.772,0.63,36.73,76400,4.6,19.63,24.01,37.25,47.64,56.06,40820,49940,77470,99080,116600,,
"San Diego-Carlsbad, CA",Mental Health and Substance Abuse Social Workers,detailed,1010,8.3,0.727,0.9,32.65,67910,2.8,17.99,22.55,29.48,40.61,49.84,37430,46910,61310,84460,103660,,
"San Diego-Carlsbad, CA","Social Workers, All Other",detailed,660,5.4,0.476,1.35,34.06,70850,2.5,21.21,29.27,29.66,45.22,50.03,44120,60880,61690,94060,104060,,
"San Diego-Carlsbad, CA",Health Education Specialists,detailed,490,9.7,0.354,0.89,30.22,62860,2.3,18.55,22.91,24.95,37.34,47.64,38580,47650,51900,77670,99080,,
"San Diego-Carlsbad, CA",Probation Officers and Correctional Treatment Specialists,detailed,720,0.3,0.515,0.79,43.02,89490,0.4,37.22,37.22,37.22,46.95,54.15,77420,77420,77420,97650,112630,,
"San Diego-Carlsbad, CA",Social and Human Service Assistants,detailed,3770,5.7,2.713,0.96,21.77,45270,1.7,14.84,17.94,20.68,23.44,29.46,30860,37300,43000,48760,61270,,
"San Diego-Carlsbad, CA",Community Health Workers,detailed,450,11.6,0.324,0.75,24.2,50340,3.4,17.61,18.51,22.38,24.55,37.23,36620,38500,46540,51070,77430,,
"San Diego-Carlsbad, CA","Community and Social Service Specialists, All Other",detailed,880,8.8,0.63,0.98,25.95,53980,2,15.47,18.75,23.54,30.29,37.22,32180,39000,48960,63010,77420,,
"San Diego-Carlsbad, CA",Clergy,detailed,540,11.7,0.391,1.08,34.09,70910,4.1,18.55,23.06,30.21,46.4,50.58,38580,47960,62850,96520,105210,,
"San Diego-Carlsbad, CA","Directors, Religious Activities and Education",detailed,420,25.5,0.303,2.03,29.2,60730,7,17.74,22.55,23.87,36.51,46.4,36910,46910,49650,75940,96520,,
"San Diego-Carlsbad, CA","Religious Workers, All Other",detailed,130,29.8,0.093,1.25,24.08,50080,8.3,14.7,15.19,22.05,29.87,38.09,30570,31600,45850,62140,79230,,
"San Diego-Carlsbad, CA",Legal Occupations,major,12290,5.2,8.838,1.06,63.64,132380,3.2,23.68,35.43,49.96,82.88,#,49260,73700,103910,172390,#,,
"San Diego-Carlsbad, CA",Lawyers,detailed,7900,5.6,5.68,1.18,79.56,165480,3.8,37.53,48.84,72.46,#,#,78060,101590,150720,#,#,,
"San Diego-Carlsbad, CA",Paralegals and Legal Assistants,detailed,2890,11.6,2.078,0.87,33.07,68790,2.3,22.38,23.98,30.33,37.86,47.71,46560,49870,63080,78750,99240,,
"San Diego-Carlsbad, CA","Title Examiners, Abstractors, and Searchers",detailed,160,30.6,0.113,0.31,31.72,65990,6.1,18.51,23.25,29.6,37.26,47.53,38510,48370,61570,77490,98860,,
"San Diego-Carlsbad, CA","Legal Support Workers, All Other",detailed,980,10.1,0.706,2.16,28.21,58680,3.5,14.32,18.23,24.23,32.1,46.79,29780,37920,50400,66770,97320,,
"San Diego-Carlsbad, CA",Educational Instruction and Library Occupations,major,80050,2,57.575,0.99,33.97,70650,1.5,14.54,18.05,28.8,46.07,60.86,30240,37550,59900,95830,126580,,
"San Diego-Carlsbad, CA","Business Teachers, Postsecondary",detailed,500,3.6,0.357,0.63,*,146590,1.5,*,*,*,*,*,62540,98870,153660,197160,#,True,
"San Diego-Carlsbad, CA","Computer Science Teachers, Postsecondary",detailed,220,7,0.155,0.58,*,141580,1.3,*,*,*,*,*,64030,100020,132070,168540,#,True,
"San Diego-Carlsbad, CA","Mathematical Science Teachers, Postsecondary",detailed,440,1.5,0.314,1,*,133010,0.8,*,*,*,*,*,63740,97920,124410,165880,#,True,
"San Diego-Carlsbad, CA","Engineering Teachers, Postsecondary",detailed,360,4.6,0.257,1.02,*,150240,1.2,*,*,*,*,*,78710,104940,134350,172130,#,True,
"San Diego-Carlsbad, CA","Biological Science Teachers, Postsecondary",detailed,480,1,0.348,1.03,*,145000,0.4,*,*,*,*,*,71870,99540,132070,168540,#,True,
"San Diego-Carlsbad, CA","Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,70,2.5,0.048,0.66,*,147770,1.2,*,*,*,*,*,93280,100610,132540,168540,205220,True,
"San Diego-Carlsbad, CA","Chemistry Teachers, Postsecondary",detailed,270,0.7,0.194,1.35,*,131120,0.4,*,*,*,*,*,64030,93000,129290,165060,#,True,
"San Diego-Carlsbad, CA","Environmental Science Teachers, Postsecondary",detailed,30,1.2,0.025,0.65,*,120840,1,*,*,*,*,*,62440,78710,125420,160830,160830,True,
"San Diego-Carlsbad, CA","Physics Teachers, Postsecondary",detailed,150,5.9,0.11,1.24,*,144580,0.5,*,*,*,*,*,62540,103610,132070,168540,#,True,
"San Diego-Carlsbad, CA","Anthropology and Archeology Teachers, Postsecondary",detailed,140,1.1,0.103,2.9,*,110720,0.4,*,*,*,*,*,62440,78710,103610,132070,194350,True,
"San Diego-Carlsbad, CA","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,80,1.6,0.054,0.85,*,119510,0.8,*,*,*,*,*,61300,78200,104040,161960,207030,True,
"San Diego-Carlsbad, CA","Economics Teachers, Postsecondary",detailed,100,2,0.075,0.9,*,180490,0.6,*,*,*,*,*,50180,102330,172130,#,#,True,
"San Diego-Carlsbad, CA","Political Science Teachers, Postsecondary",detailed,120,2.2,0.083,0.84,*,128760,0.6,*,*,*,*,*,31060,81440,104740,168540,#,True,
"San Diego-Carlsbad, CA","Psychology Teachers, Postsecondary",detailed,390,4.2,0.279,1.09,*,110410,2,*,*,*,*,*,47690,60670,103400,156990,194180,True,
"San Diego-Carlsbad, CA","Sociology Teachers, Postsecondary",detailed,110,0.6,0.079,0.88,*,118000,0.3,*,*,*,*,*,63740,79120,103600,154130,169220,True,
"San Diego-Carlsbad, CA","Social Sciences Teachers, Postsecondary, All Other",detailed,110,4.4,0.077,0.67,*,141610,2.4,*,*,*,*,*,78610,100950,128910,169220,205520,True,
"San Diego-Carlsbad, CA","Health Specialties Teachers, Postsecondary",detailed,960,2.3,0.688,0.51,*,176220,1.5,*,*,*,*,*,82260,104940,156870,#,#,True,
"San Diego-Carlsbad, CA","Nursing Instructors and Teachers, Postsecondary",detailed,300,15,0.215,0.45,*,92880,0.7,*,*,*,*,*,49090,61270,98410,102370,129290,True,
"San Diego-Carlsbad, CA","Education Teachers, Postsecondary",detailed,540,5.3,0.388,0.93,*,119140,2.8,*,*,*,*,*,47050,100840,126040,156240,160830,True,
"San Diego-Carlsbad, CA","Law Teachers, Postsecondary",detailed,210,39.9,0.149,1.49,*,139520,8.9,*,*,*,*,*,56860,76280,125420,162640,#,True,
"San Diego-Carlsbad, CA","Art, Drama, and Music Teachers, Postsecondary",detailed,760,8.7,0.55,0.82,*,125880,5.8,*,*,*,*,*,59380,77860,103600,160830,#,True,
"San Diego-Carlsbad, CA","Communications Teachers, Postsecondary",detailed,260,2.3,0.188,0.97,*,124310,0.6,*,*,*,*,*,61980,80750,103600,160830,204370,True,
"San Diego-Carlsbad, CA","English Language and Literature Teachers, Postsecondary",detailed,630,2.6,0.45,1.08,*,114370,1.6,*,*,*,*,*,61060,77680,100930,132340,173160,True,
"San Diego-Carlsbad, CA","Foreign Language and Literature Teachers, Postsecondary",detailed,200,6,0.144,1.03,*,124080,4.4,*,*,*,*,*,59990,77710,131090,160830,162430,True,
"San Diego-Carlsbad, CA","History Teachers, Postsecondary",detailed,160,3.8,0.113,0.86,*,114870,0.7,*,*,*,*,*,47890,81120,103600,150820,169820,True,
"San Diego-Carlsbad, CA","Philosophy and Religion Teachers, Postsecondary",detailed,180,4.3,0.129,0.87,*,109430,2.6,*,*,*,*,*,49090,77680,98410,128990,172000,True,
"San Diego-Carlsbad, CA","Family and Consumer Sciences Teachers, Postsecondary",detailed,40,10.7,0.03,1.54,*,140800,3.3,*,*,*,*,*,48520,79120,123670,196400,#,True,
"San Diego-Carlsbad, CA","Recreation and Fitness Studies Teachers, Postsecondary",detailed,170,2.6,0.122,1.24,*,121490,0.4,*,*,*,*,*,62050,85470,105750,156880,179790,True,
"San Diego-Carlsbad, CA","Career/Technical Education Teachers, Postsecondary",detailed,710,10.1,0.508,0.68,38.14,79330,2.4,18.2,23.94,36.03,46.44,61.65,37850,49790,74940,96600,128220,,
"San Diego-Carlsbad, CA","Preschool Teachers, Except Special Education",detailed,4240,5.7,3.047,1.1,18.28,38020,2.4,14.29,14.62,17.64,21.4,22.61,29710,30410,36690,44510,47030,,
"San Diego-Carlsbad, CA","Kindergarten Teachers, Except Special Education",detailed,580,32.2,0.42,0.49,*,70980,10.8,*,*,*,*,*,35090,48770,76010,95890,97260,True,
"San Diego-Carlsbad, CA","Elementary School Teachers, Except Special Education",detailed,9790,12.3,7.043,0.75,*,78680,3.6,*,*,*,*,*,48680,61460,77460,96670,97750,True,
"San Diego-Carlsbad, CA","Middle School Teachers, Except Special and Career/Technical Education",detailed,1780,41.3,1.278,0.3,*,93110,17.5,*,*,*,*,*,59050,61730,77540,122290,155690,True,
"San Diego-Carlsbad, CA","Secondary School Teachers, Except Special and Career/Technical Education",detailed,8330,19.6,5.988,0.83,*,89530,4.7,*,*,*,*,*,60310,65520,79790,100310,125600,True,
"San Diego-Carlsbad, CA","Career/Technical Education Teachers, Secondary School",detailed,420,33.6,0.299,0.5,*,84380,8.9,*,*,*,*,*,48450,61680,78320,103060,106010,True,
"San Diego-Carlsbad, CA","Special Education Teachers, Kindergarten and Elementary School",detailed,1070,22.6,0.767,0.58,*,74870,8.3,*,*,*,*,*,37480,60130,76010,96270,99540,True,
"San Diego-Carlsbad, CA","Special Education Teachers, Middle School",detailed,**,**,**,**,*,90840,19.3,*,*,*,*,*,45630,49280,96270,122290,122290,True,
"San Diego-Carlsbad, CA","Special Education Teachers, Secondary School",detailed,690,23.6,0.493,0.48,*,110320,9.8,*,*,*,*,*,60070,75950,100310,129240,162890,True,
"San Diego-Carlsbad, CA","Special Education Teachers, All Other",detailed,560,24.6,0.405,1.5,*,78330,13,*,*,*,*,*,30160,46940,77930,98210,128650,True,
"San Diego-Carlsbad, CA","Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,**,**,**,**,37.67,78360,3.3,28.64,30.94,39.3,39.32,49.94,59580,64360,81740,81780,103870,,
"San Diego-Carlsbad, CA",Self-Enrichment Teachers,detailed,3730,7.3,2.685,1.74,24.76,51500,3.7,14.4,14.86,20.87,29.12,37.11,29950,30900,43400,60560,77200,,
"San Diego-Carlsbad, CA","Substitute Teachers, Short-Term",detailed,6360,7.9,4.577,1.72,21.04,43750,1.2,14.33,17.75,18.93,22.57,28.88,29810,36910,39380,46940,60070,,
"San Diego-Carlsbad, CA",Tutors,detailed,3470,11.4,2.499,2.39,18.04,37530,1.9,14.01,14.28,17.74,18.25,22.94,29130,29690,36910,37960,47700,,
