PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1021,"Child, Family, and School Social Workers",detailed,18770,3.6,2.26,1.08,27.93,58090,3.6,16.24,20.24,25.71,34.21,44.36,33780,42090,53470,71150,92270,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1022,Healthcare Social Workers,detailed,10020,5.4,1.206,1.12,28.03,58290,1,18.75,22.38,27.86,33.38,37,38990,46550,57950,69430,76950,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,8520,7.2,1.026,1.22,25.29,52610,2.5,15.71,18.66,23.09,30.41,37.06,32680,38810,48030,63260,77090,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1029,"Social Workers, All Other",detailed,6000,5.2,0.722,1.61,29.41,61160,1.4,19.55,24.03,29.92,34.66,40.1,40660,49980,62240,72090,83400,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1091,Health Educators,detailed,3680,8.9,0.443,1.05,24.16,50260,3.6,12.52,17.51,22.3,28.68,38.03,26030,36410,46370,59650,79100,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,3810,3.9,0.458,0.69,34.5,71760,1.3,23.79,27.98,34.79,41.74,45.4,49480,58200,72360,86820,94440,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1093,Social and Human Service Assistants,detailed,28950,3.6,3.486,1.29,16.78,34910,0.9,10.55,13.16,16.32,19.85,23.69,21950,27370,33940,41290,49280,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1094,Community Health Workers,detailed,1240,14.4,0.149,0.51,19.65,40860,7.2,8.73,13.32,17.57,22.47,33.01,18150,27710,36550,46730,68660,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-1099,"Community and Social Service Specialists, All Other",detailed,11580,2.4,1.394,1.82,24.14,50220,2,15.97,19.19,22.94,27.92,34.05,33220,39920,47720,58070,70830,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-2011,Clergy,detailed,5730,5.5,0.69,2.04,25.75,53550,6.2,10.77,14.03,21.47,32.86,47.08,22390,29180,44660,68340,97920,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-2021,"Directors, Religious Activities and Education",detailed,2080,14.6,0.251,1.79,21.02,43730,6.4,8.67,11.62,18.58,25.01,39.09,18040,24160,38640,52020,81310,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",21-2099,"Religious Workers, All Other",detailed,650,28,0.078,1.26,14.59,30340,5,8.44,10.56,13.27,17.05,22.46,17550,21970,27600,35450,46710,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-0000,Legal Occupations,major,103450,2,12.456,1.59,60.02,124840,2,21.56,29.83,47.44,82.78,#,44830,62060,98680,172180,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-1011,Lawyers,detailed,69200,2,8.333,1.87,75.09,156190,2.2,32.25,43.79,67.53,#,#,67070,91070,140470,#,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-1012,Judicial Law Clerks,detailed,**,**,**,**,29.01,60350,0.9,21.11,21.11,21.12,28.54,59.79,43910,43920,43930,59370,124370,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,1190,0.9,0.143,1.32,44.24,92020,1.1,34.23,38.15,41.7,45.46,64.88,71200,79350,86740,94560,134960,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,610,41.8,0.073,1.46,32.04,66640,6.4,20.3,22.98,26.48,41.7,53.2,42220,47800,55080,86740,110660,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,1480,1.8,0.179,0.86,63.49,132060,1.4,37.91,58.39,66.72,80.22,80.23,78840,121460,138780,166860,166880,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-2011,Paralegals and Legal Assistants,detailed,24320,5.1,2.928,1.43,27.25,56680,1.6,17.36,20.81,26.18,32.42,39.61,36110,43280,54440,67430,82400,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-2091,Court Reporters,detailed,950,8.8,0.114,0.8,41.18,85660,1.8,23.38,32.28,46.08,51.71,55.31,48620,67140,95850,107550,115050,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,3460,24.1,0.417,1.1,23.32,48510,9.4,12.18,16.66,20.99,28.07,41.25,25320,34660,43650,58390,85800,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",23-2099,"Legal Support Workers, All Other",detailed,**,**,**,**,28.37,59000,3.8,16.98,21.72,26.68,32.97,43.48,35310,45190,55490,68570,90450,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-0000,"Education, Training, and Library Occupations",major,614110,1.2,73.945,1.15,30.69,63830,1.4,11.61,16.52,27.37,40.87,54.28,24150,34360,56930,85010,112900,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1011,"Business Teachers, Postsecondary",detailed,5470,8.6,0.659,1.04,*,100630,5,*,*,*,*,*,41750,54500,81670,132250,183200,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1021,"Computer Science Teachers, Postsecondary",detailed,1860,14.9,0.223,0.85,*,95150,2.6,*,*,*,*,*,45230,62830,88200,123550,157000,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,3120,10.2,0.375,0.91,*,96120,4.3,*,*,*,*,*,43480,59770,86150,130460,166050,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1031,"Architecture Teachers, Postsecondary",detailed,490,23.5,0.059,1.05,*,98020,11.8,*,*,*,*,*,50040,57840,75420,111540,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1032,"Engineering Teachers, Postsecondary",detailed,2310,40.7,0.278,1.07,*,98230,3.4,*,*,*,*,*,52620,65000,88920,116880,160680,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,**,**,**,**,*,67140,11.4,*,*,*,*,*,44660,52410,63120,74370,96880,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1042,"Biological Science Teachers, Postsecondary",detailed,2460,12.6,0.296,0.77,*,96170,4.3,*,*,*,*,*,46270,61860,87330,122170,161670,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,160,47.6,0.02,1.04,*,84500,5.4,*,*,*,*,*,44900,60980,82330,97940,132780,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,600,28.7,0.072,0.86,*,115290,4.1,*,*,*,*,*,51280,71680,106770,145920,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1052,"Chemistry Teachers, Postsecondary",detailed,1600,9.3,0.192,1.23,*,100720,2.9,*,*,*,*,*,51270,66000,91480,131720,165640,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1053,"Environmental Science Teachers, Postsecondary",detailed,560,19.7,0.067,1.76,*,88990,3.4,*,*,*,*,*,51440,61170,81080,112230,146810,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1054,"Physics Teachers, Postsecondary",detailed,900,22.4,0.109,1.03,*,102160,2.7,*,*,*,*,*,53050,69440,93700,131060,159820,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,510,9,0.062,1.42,*,112610,3.2,*,*,*,*,*,66890,83760,106350,147070,174590,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,1060,5.5,0.128,1.72,*,106740,6,*,*,*,*,*,52690,70470,95680,140880,173230,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1063,"Economics Teachers, Postsecondary",detailed,**,**,**,**,*,117710,6,*,*,*,*,*,61960,80770,110150,143980,182790,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1064,"Geography Teachers, Postsecondary",detailed,110,31.9,0.013,0.38,*,73260,3,*,*,*,*,*,42910,55210,70740,90000,109270,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1065,"Political Science Teachers, Postsecondary",detailed,**,**,**,**,*,109890,4.4,*,*,*,*,*,51750,73150,103730,142730,176160,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1066,"Psychology Teachers, Postsecondary",detailed,2640,9.3,0.318,1.09,*,85930,4.2,*,*,*,*,*,39390,55420,77240,107300,148550,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1067,"Sociology Teachers, Postsecondary",detailed,**,**,**,**,*,89290,3.7,*,*,*,*,*,44530,62210,84150,113360,149290,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,1240,15.8,0.149,1.86,*,100140,6.2,*,*,*,*,*,45250,57310,78370,135890,179200,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,8250,4.3,0.993,0.85,*,124980,4.4,*,*,*,*,*,52020,70950,113090,164390,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,2690,8,0.323,0.75,*,82420,2.3,*,*,*,*,*,50380,60700,80110,100500,122580,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1081,"Education Teachers, Postsecondary",detailed,**,**,**,**,*,82740,4.1,*,*,*,*,*,41780,54610,71960,98900,146190,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1082,"Library Science Teachers, Postsecondary",detailed,**,**,**,**,*,83600,4.3,*,*,*,*,*,52320,63880,76050,102150,124150,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,810,13,0.097,0.9,*,79680,9,*,*,*,*,*,37830,50520,70320,102660,143350,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1112,"Law Teachers, Postsecondary",detailed,1260,22,0.152,1.3,*,141830,13.4,*,*,*,*,*,57110,68630,110260,#,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1113,"Social Work Teachers, Postsecondary",detailed,850,21.3,0.102,1.36,*,62920,4.4,*,*,*,*,*,38170,51140,57350,70210,98120,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,9510,12.9,1.145,1.61,*,113560,8.6,*,*,*,*,*,45160,65170,98670,144920,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1122,"Communications Teachers, Postsecondary",detailed,**,**,**,**,*,83160,3.9,*,*,*,*,*,41820,54400,74370,104800,146800,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,5530,7.5,0.666,1.19,*,93710,4.7,*,*,*,*,*,42120,55350,79270,128200,166570,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,2190,9.1,0.263,1.15,*,90010,4.7,*,*,*,*,*,44900,54970,74030,119010,162600,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1125,"History Teachers, Postsecondary",detailed,1440,7,0.173,0.96,*,95570,3.1,*,*,*,*,*,48390,63720,82090,121210,163900,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,1620,15.3,0.196,1.11,*,89600,4.4,*,*,*,*,*,47600,58830,78990,108950,147500,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1191,Graduate Teaching Assistants,detailed,3990,4.9,0.48,0.52,*,35400,6,*,*,*,*,*,17710,21080,32530,45600,60660,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1192,"Home Economics Teachers, Postsecondary",detailed,**,**,**,**,*,67280,2.8,*,*,*,*,*,33260,44820,65560,87970,106430,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,860,12,0.104,0.7,*,79900,5.7,*,*,*,*,*,37060,51110,67140,97030,148080,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1194,"Vocational Education Teachers, Postsecondary",detailed,4760,9,0.573,0.61,31.16,64820,3.7,16.54,20.94,27.76,38.12,52.54,34410,43560,57740,79300,109280,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-1199,"Postsecondary Teachers, All Other",detailed,22890,5.5,2.756,1.76,*,92960,3.9,*,*,*,*,*,36990,52980,83170,122740,158150,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2011,"Preschool Teachers, Except Special Education",detailed,27560,4.2,3.319,1.27,19.71,41010,8.4,10.37,12.77,16.65,24.02,34.5,21570,26560,34640,49960,71760,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,10300,5.3,1.241,1.03,*,72820,6.2,*,*,*,*,*,32910,51320,72680,95700,113880,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2021,"Elementary School Teachers, Except Special Education",detailed,84600,3,10.187,0.98,*,73210,1.6,*,*,*,*,*,46160,55060,70270,91100,110460,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,41760,3.9,5.028,1.06,*,75560,1.4,*,*,*,*,*,49520,56950,72860,92150,111910,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,650,16.5,0.078,0.55,*,83910,4,*,*,*,*,*,46730,62050,81510,106670,123900,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,63800,4.2,7.682,1.04,*,77550,1.2,*,*,*,*,*,51170,59220,75340,94110,112820,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,3190,12.3,0.384,0.57,*,81120,2.7,*,*,*,*,*,53350,64310,79720,96520,115480,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2051,"Special Education Teachers, Preschool",detailed,4650,12.6,0.559,3.35,*,76950,10,*,*,*,*,*,41720,50330,60780,114040,138290,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,20430,5,2.46,1.62,*,72240,1.8,*,*,*,*,*,45920,54660,68660,89210,109320,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2053,"Special Education Teachers, Middle School",detailed,10780,3.6,1.298,1.75,*,76010,1.6,*,*,*,*,*,50990,57590,72360,92170,112000,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2054,"Special Education Teachers, Secondary School",detailed,14150,3.9,1.704,1.67,*,80060,1.5,*,*,*,*,*,52100,60950,78390,97820,115370,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-2059,"Special Education Teachers, All Other",detailed,**,**,**,**,*,67700,2.6,*,*,*,*,*,41520,51870,61090,84140,108980,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,5050,8.3,0.608,1.2,30.21,62840,4.3,16.52,20.66,29.67,38.92,45.48,34360,42980,61710,80950,94600,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-3021,Self-Enrichment Education Teachers,detailed,24970,5.2,3.006,2.18,25.17,52350,3.5,9.61,13.09,21.57,33.78,45.92,19980,27240,44870,70260,95510,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-3098,Substitute Teachers,detailed,36380,7.1,4.38,0.92,17.46,36310,6.6,11.94,12.93,14.56,20.36,23,24830,26890,30280,42350,47850,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-3099,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,22310,12.6,2.687,1.29,*,61190,7.7,*,*,*,*,*,19490,28230,42510,78620,117830,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-4011,Archivists,detailed,700,23.4,0.084,1.94,27.09,56360,2.4,17.44,21.54,25.89,31.05,40.61,36270,44810,53850,64590,84470,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-4012,Curators,detailed,870,8.8,0.105,1.32,37.36,77700,5.5,18.03,24.62,34.64,46.66,60.84,37500,51210,72050,97060,126550,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-4013,Museum Technicians and Conservators,detailed,790,17.5,0.095,1.19,25.96,53990,5.6,14.9,17.99,23.77,33.11,41.09,31000,37420,49430,68860,85460,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-4021,Librarians,detailed,10700,5.3,1.289,1.2,32.42,67430,1,22.3,25.52,30.06,38.46,47.92,46380,53080,62520,80000,99670,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-4031,Library Technicians,detailed,8590,9.6,1.034,1.34,17.09,35550,1.7,8.65,11.95,16.89,21.59,26.46,18000,24860,35120,44900,55040,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,770,13.8,0.093,1.39,28.34,58950,3.3,14.55,20.16,28.65,36.37,43.07,30270,41940,59590,75650,89590,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-9021,Farm and Home Management Advisors,detailed,**,**,**,**,21.52,44750,7.9,14.32,16.07,18.1,26.31,33.8,29780,33430,37640,54720,70300,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-9031,Instructional Coordinators,detailed,7340,6,0.884,0.87,30.99,64460,1.9,15.71,20.26,28.17,41.08,51.56,32670,42140,58590,85440,107240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-9041,Teacher Assistants,detailed,106240,2.3,12.792,1.41,*,28170,2.6,*,*,*,*,*,17750,21360,27380,34120,39140,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",25-9099,"Education, Training, and Library Workers, All Other",detailed,3940,17.3,0.474,0.6,23.02,47890,6.4,9.27,15.55,19.59,28.75,42.75,19280,32340,40740,59790,88920,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,184690,2.6,22.238,1.66,34.67,72120,1.2,13,18.87,28.55,42.58,63.12,27030,39250,59390,88560,131290,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1011,Art Directors,detailed,6730,6.6,0.811,3.35,60.52,125890,1.8,30.41,39.43,56.35,72.84,#,63260,82020,117220,151510,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1012,Craft Artists,detailed,100,47.7,0.012,0.33,18.91,39340,12.5,8.33,9.5,13.33,26.19,40.38,17330,19750,27730,54480,83990,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,1340,18.8,0.162,1.69,31.57,65670,12.3,11.59,17.28,25.98,41.49,57.83,24110,35940,54030,86300,120280,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1014,Multimedia Artists and Animators,detailed,2670,11.9,0.321,1.43,34.1,70920,3.1,18.2,24.9,32.08,40.56,50.43,37850,51790,66730,84370,104900,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1019,"Artists and Related Workers, All Other",detailed,**,**,**,**,37.09,77150,3.4,19.8,25.94,39.25,48.49,54.65,41190,53950,81650,100860,113670,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1021,Commercial and Industrial Designers,detailed,1840,10.4,0.222,1,33.3,69270,2.2,18.17,25.3,32.26,40.89,50.43,37790,52620,67090,85050,104900,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1022,Fashion Designers,detailed,7490,12.3,0.902,7.09,37.73,78480,3.2,17.92,22.56,31.98,45.98,66.94,37270,46930,66520,95640,139240,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1023,Floral Designers,detailed,2520,9.5,0.304,0.84,15.72,32700,6.6,9.01,11.15,15.61,18.99,22.91,18750,23190,32470,39490,47650,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1024,Graphic Designers,detailed,18700,5.4,2.252,1.53,28.82,59950,1.2,15.17,19.45,26.71,36.2,45.63,31560,40450,55550,75300,94900,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1025,Interior Designers,detailed,3460,9.5,0.416,1.33,29.97,62340,3.4,16.68,21.49,27.8,37.38,46.17,34690,44700,57830,77750,96030,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1026,Merchandise Displayers and Window Trimmers,detailed,3660,15.6,0.441,0.78,18.46,38400,2.4,10.51,13.2,16.76,22.43,30.85,21870,27450,34860,46660,64170,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1027,Set and Exhibit Designers,detailed,760,19.5,0.091,1.36,38.61,80310,11,16.51,22.58,34.13,58.25,70.37,34340,46970,70990,121150,146370,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-1029,"Designers, All Other",detailed,880,17.6,0.106,1.82,26.07,54230,6.7,8.92,17.27,23.2,33.44,45.77,18560,35930,48250,69550,95190,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2011,Actors,detailed,9690,33.2,1.166,2.15,30.3,*,5.9,8.99,12.25,17.65,44.61,59.71,*,*,*,*,*,,True
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2012,Producers and Directors,detailed,15330,8,1.846,2.76,54.3,112950,3.1,20.79,29.95,45.65,69.38,#,43250,62290,94940,144310,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2021,Athletes and Sports Competitors,detailed,430,31.3,0.052,0.54,*,123260,23.1,*,*,*,*,*,23420,37090,83990,#,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2022,Coaches and Scouts,detailed,9530,7.4,1.148,0.74,*,41060,3.2,*,*,*,*,*,19670,24760,33540,46440,71060,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,780,27.5,0.094,0.79,*,109440,26.8,*,*,*,*,*,18810,25580,53120,#,#,True,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2031,Dancers,detailed,1930,19.6,0.232,2.65,30.02,*,15.8,10.07,13.42,25.17,33.57,42.91,*,*,*,*,*,,True
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2032,Choreographers,detailed,150,11.3,0.018,0.31,31.46,65450,7.3,15.56,20.72,30.48,44.86,52.63,32360,43090,63410,93310,109470,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2041,Music Directors and Composers,detailed,2150,12.6,0.259,1.35,38.53,80150,7.2,14.8,21.58,33.51,43.51,68.76,30780,44890,69690,90500,143010,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2042,Musicians and Singers,detailed,5760,8.5,0.694,2.15,41.99,*,9.9,10.9,17.32,34.88,54.2,87.79,*,*,*,*,*,,True
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,1550,34.2,0.186,1.46,35.4,*,24.7,10.1,15.07,18.47,35.6,#,*,*,*,*,*,,True
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3011,Radio and Television Announcers,detailed,1260,24.2,0.151,0.63,27.61,57430,10.4,8.24,9.54,17.58,32.97,60.68,17130,19830,36570,68570,126200,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3012,Public Address System and Other Announcers,detailed,890,19.7,0.108,1.73,23.2,48250,12.6,10.52,12.51,18.5,26.82,34.41,21880,26020,38480,55790,71570,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3021,Broadcast News Analysts,detailed,420,17.7,0.051,1.28,50.01,104010,8.4,17.55,25.27,37.07,59.6,#,36500,52560,77110,123970,#,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3022,Reporters and Correspondents,detailed,4630,11.6,0.558,1.59,30.59,63620,4.9,12.32,16.75,24.58,36.34,55.73,25630,34830,51130,75590,115910,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3031,Public Relations Specialists,detailed,19190,4.7,2.311,1.5,33.35,69370,2.2,16.96,21.89,29.41,40.03,53.1,35280,45530,61170,83260,110450,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3041,Editors,detailed,20600,4.2,2.481,3.26,38.93,80970,2.6,16.91,22.39,32.4,46.52,69.98,35170,46580,67380,96770,145560,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3042,Technical Writers,detailed,2700,7.6,0.325,0.92,34.79,72360,2.4,16.59,23.33,33.96,44.33,53.94,34500,48530,70630,92200,112200,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3043,Writers and Authors,detailed,6790,8.5,0.818,2.54,38.5,80090,3.1,16.38,21.95,31.87,46.27,69.02,34070,45650,66290,96240,143560,,
NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",27-3091,Interpreters and Translators,detailed,3090,14.1,0.373,0.96,29.61,61590,2.5,14.24,23.23,29.19,35.87,45.03,29620,48320,60710,74600,93660,,
