PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Livonia, MI",13-2061,Financial Examiners,,150,12.6,0.087,0.4,39.63,82440,6.9,24.28,27.23,35.73,48.73,63.63,50500,56640,74330,101360,132350,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2071,Credit Counselors,,630,6.8,0.368,1.61,20.67,42990,2.7,16.51,19.03,20.69,22.35,25.11,34350,39580,43040,46490,52220,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2072,Loan Officers,,4490,11.2,2.618,1.18,22.33,46440,9.1,12.39,13.73,18.98,27.32,36.75,25770,28560,39470,56830,76450,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2081,"Tax Examiners and Collectors, and Revenue Agents",,500,1.4,0.292,0.55,34.48,71710,1.6,20.18,24.63,32.24,45.61,51.32,41980,51240,67060,94870,106740,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2082,Tax Preparers,,990,31.1,0.579,1.26,16.18,33660,7.2,8.69,10.24,13.07,21.26,27.2,18080,21290,27180,44210,56580,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2099,"Financial Specialists, All Other",,3900,8.6,2.276,1.92,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",15-0000,Computer and Mathematical Occupations,major,49160,2.4,28.66,1.08,34.09,70900,1.2,17.87,24.75,33.4,42.45,52.03,37170,51490,69470,88290,108230,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1111,Computer and Information Research Scientists,,90,18.4,0.051,0.26,45.47,94580,3.7,32.78,38.88,45.56,52.74,57.48,68190,80880,94770,109690,119550,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1121,Computer Systems Analysts,,7760,6.1,4.524,1.19,38.77,80650,1.5,25.63,31.3,37.63,45,54.36,53310,65100,78280,93600,113070,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1131,Computer Programmers,,5370,7.9,3.128,1.25,34.58,71920,1.7,21.35,27.09,34.18,41.86,48.17,44400,56340,71080,87060,100190,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1132,"Software Developers, Applications",,7600,7,4.429,1.05,38.91,80930,1.8,24.99,31.08,37.33,45.98,56,51980,64640,77640,95630,116490,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1133,"Software Developers, Systems Software",,4750,11.8,2.767,0.92,40.45,84130,2.5,24.69,31.82,39.66,46.19,56.98,51350,66180,82490,96080,118520,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1141,Database Administrators,,1360,11,0.791,0.93,35.34,73500,1.8,20.3,27.25,34.93,42.66,50,42220,56680,72650,88730,104000,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1142,Network and Computer Systems Administrators*,,4250,7.7,2.478,0.93,34.58,71930,1.5,22.25,27.41,33.51,41.05,48.17,46270,57010,69710,85390,100190,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1150,Computer Support Specialists,,11100,5.5,6.473,1.31,22.98,47800,2,13.23,16.51,21.17,28.24,35.29,27520,34340,44020,58730,73400,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1179,"Information Security Analysts, Web Developers, and Computer Network Architects",,2670,7,1.556,0.73,34.98,72760,2.1,19.63,27.09,33.44,42.25,53.45,40830,56350,69550,87880,111170,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1799,"Computer Occupations, All Other*",,2640,5.3,1.538,1.11,34.39,71530,3.8,14.49,24.22,34.18,44.48,54.16,30130,50390,71100,92520,112660,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2011,Actuaries,,370,35.8,0.217,1.42,38.17,79390,2.2,26.16,30.45,35.75,44.62,55.47,54410,63340,74350,92820,115380,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2031,Operations Research Analysts,,1020,5.7,0.597,1.18,41.05,85370,2.1,26.19,32.33,41.23,50.46,56.56,54460,67240,85750,104970,117630,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2041,Statisticians,,170,13.1,0.099,0.54,38.68,80460,2.7,27.91,32.82,37.79,44.03,51.82,58060,68260,78610,91570,107780,,
MI,19820,"Detroit-Warren-Livonia, MI",17-0000,Architecture and Engineering Occupations,major,72820,5.5,42.455,2.36,37.92,78870,2,20.62,28.63,37.81,46.15,55.71,42880,59540,78650,95990,115870,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1011,"Architects, Except Landscape and Naval",,950,13.6,0.555,0.85,35.14,73100,2.1,21.83,27.26,34.67,41.9,46.71,45400,56710,72110,87150,97150,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1012,Landscape Architects,,130,29.1,0.076,0.62,31.47,65460,4.2,20.13,24.73,31,38.15,44.19,41870,51430,64480,79350,91920,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1021,Cartographers and Photogrammetrists,,**,**,**,**,25.95,53980,13.7,19.29,20.21,21.74,23.38,47.85,40110,42030,45220,48630,99530,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1022,Surveyors,,480,25.7,0.283,0.86,24.03,49990,3.1,13.51,19.65,24.19,28.15,33.65,28100,40860,50320,58540,70000,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2011,Aerospace Engineers,,**,**,**,**,50.07,104150,4.2,29.25,39.93,48.51,61.15,75.44,60830,83050,100910,127200,156910,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2041,Chemical Engineers,,240,18.5,0.139,0.64,41.47,86250,3.7,25.71,31.79,44,51.3,55.32,53480,66130,91510,106700,115070,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2051,Civil Engineers,,3620,6.4,2.11,1.06,35.7,74260,2.2,21.34,27.23,34.66,43.45,52.53,44380,56630,72090,90370,109250,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2061,Computer Hardware Engineers,,710,17.9,0.413,0.74,55.11,114630,11.1,26.81,36.69,44.5,58.72,#,55770,76310,92560,122130,#,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2071,Electrical Engineers,,2660,7.4,1.55,1.29,42.35,88100,3,27.32,32.83,40.17,49.71,59.74,56830,68280,83550,103390,124250,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2072,"Electronics Engineers, Except Computer",,1250,11.5,0.726,0.68,40.48,84200,1.9,28.07,32.99,39.82,46.79,55.98,58380,68630,82830,97330,116430,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2081,Environmental Engineers,,960,15.7,0.561,1.43,38.89,80880,2.3,25.89,31.59,38.22,45.64,54.78,53850,65710,79500,94920,113930,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,270,16.4,0.155,0.86,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2112,Industrial Engineers,,13580,6.1,7.915,4.8,40.16,83540,1.7,26.75,33.35,40.46,46.28,54.8,55630,69370,84160,96260,113990,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2131,Materials Engineers,,690,32.6,0.402,2.33,38.38,79820,3.1,27.13,31.47,36.36,45.84,54.09,56420,65460,75620,95350,112500,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2141,Mechanical Engineers,,**,**,**,**,43.63,90760,1.7,30.74,37.03,43.22,51.69,58.15,63950,77020,89900,107520,120950,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",,50,41.9,0.03,0.57,33.6,69900,8.5,22.65,26.69,35.03,40.9,44.23,47110,55510,72850,85080,92000,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2171,Petroleum Engineers,,**,**,**,**,58.76,122230,17.9,39.09,42.69,51.82,65.12,#,81310,88800,107790,135450,#,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2199,"Engineers, All Other",,5100,10.4,2.971,3.04,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3011,Architectural and Civil Drafters,,1180,14.8,0.69,1.03,26.58,55280,4.7,17.32,20.33,25.11,32.84,39.55,36020,42280,52240,68300,82270,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3012,Electrical and Electronics Drafters,,340,32,0.2,0.91,25.49,53030,4,13.91,17.88,25.51,31.21,36.53,28940,37190,53070,64910,75980,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3013,Mechanical Drafters,,1850,8.5,1.077,2.16,25.28,52590,1.9,16.04,19.53,24.97,29.96,35.73,33370,40620,51950,62320,74330,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3019,"Drafters, All Other",,**,**,**,**,20.58,42800,2.8,13.44,16.26,19.95,23.28,29.19,27950,33830,41490,48430,60710,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3022,Civil Engineering Technicians,,1010,18.7,0.587,1.05,22.27,46320,2,15.39,18.07,21.5,26.13,31.17,32010,37590,44730,54360,64830,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3023,Electrical and Electronics Engineering Technicians,,2400,9.7,1.399,1.2,25.8,53670,1.8,16.35,20.66,26.12,30.59,35.23,34010,42960,54330,63630,73280,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3024,Electro-Mechanical Technicians,,300,9.4,0.173,1.33,33.08,68800,5.1,20.85,30.07,34.2,39.35,43.57,43360,62540,71140,81850,90630,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3025,Environmental Engineering Technicians,,270,14.2,0.155,1.02,22.65,47110,3.4,15.22,18.21,22.48,26.44,29.22,31650,37880,46770,55000,60780,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3026,Industrial Engineering Technicians,,3890,16.7,2.27,4.62,21.72,45180,3.5,14.75,16.53,20.26,26.61,32.52,30680,34380,42140,55350,67640,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3027,Mechanical Engineering Technicians,,3370,10.4,1.963,5.63,27.4,56990,2.6,17.32,21.83,27.57,33.19,36.79,36020,45400,57330,69050,76520,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3029,"Engineering Technicians, Except Drafters, All Other",,1810,9.4,1.056,2.08,26.8,55750,3.7,14.62,18.24,27.71,33.63,36.91,30420,37950,57630,69960,76770,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3031,Surveying and Mapping Technicians,,340,17.1,0.195,0.52,19.02,39570,3.3,13.98,16.01,18.34,21.65,25.79,29080,33300,38140,45030,53650,,
MI,19820,"Detroit-Warren-Livonia, MI",19-0000,"Life, Physical, and Social Science Occupations",major,7300,5.9,4.253,0.5,32.69,67990,7.4,13.27,18.85,26.36,36.08,55.78,27610,39200,54830,75050,116030,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1021,Biochemists and Biophysicists,,50,30,0.031,0.16,30.13,62660,7.3,14.22,23.28,30.03,36.81,44.12,29580,48420,62460,76560,91780,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1022,Microbiologists,,60,35,0.033,0.24,34.23,71200,7.7,19.65,24.28,31.01,44.21,57.19,40880,50510,64510,91960,118950,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1029,"Biological Scientists, All Other",,210,2.4,0.123,0.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1041,Epidemiologists,,40,17.5,0.023,0.63,37.01,76980,2.1,30.44,32.45,35.81,41.59,45.57,63320,67500,74480,86510,94780,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1042,"Medical Scientists, Except Epidemiologists",,580,31.4,0.339,0.46,89.09,185300,20.5,31.21,48.34,#,#,#,64920,100550,#,#,#,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1099,"Life Scientists, All Other",,**,**,**,**,37.44,77870,8.8,18.39,20.43,25.29,53.61,75.13,38250,42490,52600,111510,156280,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2012,Physicists,,60,2.7,0.036,0.29,62.95,130930,3.1,33.9,48.4,64.3,73,87.47,70510,100680,133740,151840,181940,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2031,Chemists,,880,12.2,0.515,0.83,29.16,60660,3.6,16.85,21.61,27.12,34.97,45.2,35050,44960,56420,72750,94010,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2032,Materials Scientists,,**,**,**,**,46.82,97390,4.7,28.72,39.83,49.08,56.06,64.24,59750,82840,102090,116610,133620,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2041,"Environmental Scientists and Specialists, Including Health",,400,21.6,0.23,0.36,33.99,70700,7.5,16.71,22.32,30.03,36.77,52.93,34760,46430,62450,76470,110090,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2042,"Geoscientists, Except Hydrologists and Geographers",,170,36.6,0.099,0.39,35.67,74190,6.3,23.57,26.54,31.99,37.11,58.4,49020,55200,66540,77190,121460,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2043,Hydrologists,,70,43.6,0.041,0.75,36.18,75250,4.7,30.28,32.11,35.18,40.89,45.72,62970,66790,73160,85060,95100,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2099,"Physical Scientists, All Other",,150,42.7,0.086,0.43,46.09,95880,10.4,15.78,34.09,50.78,60.27,69.16,32830,70910,105630,125350,143850,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3011,Economists,,100,7.8,0.057,0.52,40.48,84190,3.1,27.54,31.8,37.65,45.53,63.97,57290,66150,78310,94710,133070,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3022,Survey Researchers,,310,24.3,0.181,1.36,19.8,41180,9.8,10.17,11.41,18.34,23.77,32.15,21160,23730,38140,49430,66870,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3031,"Clinical, Counseling, and School Psychologists",,930,5.7,0.54,0.69,31.1,64700,4.9,16.73,20.91,29.21,35.9,45.09,34810,43500,60760,74660,93780,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3039,"Psychologists, All Other",,90,36.4,0.052,0.63,30,62400,2.9,12.66,14.54,22.15,45.74,55.18,26330,30240,46070,95140,114780,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3051,Urban and Regional Planners,,470,21.9,0.276,0.92,29.89,62170,2.4,20.98,24.68,28.14,34.69,43.71,43640,51320,58540,72160,90930,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3099,"Social Scientists and Related Workers, All Other",,**,**,**,**,37.08,77130,1.9,24.79,28.11,37.15,46.74,52.41,51570,58470,77280,97230,109010,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4021,Biological Technicians,,260,13,0.153,0.27,18.36,38190,2.6,13.02,15.03,18.2,21.21,23.88,27090,31260,37850,44110,49670,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4031,Chemical Technicians,,600,16.9,0.349,0.75,21.33,44370,2.8,12.59,16.26,20.84,25.98,31.54,26180,33810,43350,54040,65600,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4041,Geological and Petroleum Technicians,,120,46.5,0.068,0.59,19.64,40850,4.5,14.07,15.92,18.27,21.24,23.35,29260,33100,37990,44180,48570,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4061,Social Science Research Assistants,,**,**,**,**,21.42,44550,2.7,10.35,13.8,20.14,27.44,34.77,21540,28700,41900,57070,72310,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4091,"Environmental Science and Protection Technicians, Including Health",,400,33.9,0.233,0.98,23.49,48870,2.4,16.88,19.62,22.97,27.37,31.26,35110,40800,47790,56930,65020,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4099,"Life, Physical, and Social Science Technicians, All Other",,640,18.4,0.375,0.82,16.66,34660,6.9,8.46,10.02,13.88,22.54,29.44,17600,20840,28870,46880,61240,,
MI,19820,"Detroit-Warren-Livonia, MI",21-0000,Community and Social Service Occupations,major,22660,3,13.211,0.9,21.21,44110,2.4,10.34,13.93,19.96,27.02,33.81,21510,28980,41520,56190,70330,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1011,Substance Abuse and Behavioral Disorder Counselors,,370,17,0.218,0.36,24.4,50740,6,13.92,17.48,23.7,28.71,34.45,28960,36360,49290,59710,71650,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1012,"Educational, Guidance, School, and Vocational Counselors",,1680,5,0.981,0.51,28.77,59850,3.2,15.69,20.6,30.02,36.45,42.74,32640,42850,62450,75810,88890,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1013,Marriage and Family Therapists,,110,45.7,0.065,0.24,22.6,47020,2.6,15.47,19.64,23.9,26.66,28.32,32180,40860,49720,55460,58900,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1014,Mental Health Counselors,,810,15.2,0.474,0.53,26.81,55760,7.6,15.11,17.82,22.04,27.58,33.82,31440,37070,45850,57380,70340,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1015,Rehabilitation Counselors,,1260,15.6,0.734,0.85,16.52,34360,6.5,8.49,9.87,12.26,22.76,30.56,17660,20530,25500,47350,63570,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1019,"Counselors, All Other",,**,**,**,**,33.38,69430,5.1,19.21,22.29,34.33,43.67,50.08,39960,46350,71400,90820,104170,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1021,"Child, Family, and School Social Workers",,3800,2.9,2.216,1.03,23.88,49680,2.6,14.5,19.1,24.07,27.67,33.28,30160,39730,50070,57550,69220,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1022,Healthcare Social Workers,,1500,7.6,0.872,0.84,26.54,55190,3.4,16.19,20.27,25.47,30.8,35.91,33680,42150,52980,64070,74690,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1023,Mental Health and Substance Abuse Social Workers,,1860,6.9,1.085,1.21,21.52,44750,2.8,12.48,15.4,20.61,26.55,31.93,25960,32030,42880,55220,66420,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1029,"Social Workers, All Other",,970,6.2,0.568,1.15,24.58,51130,4,15.46,18.53,24.31,28.95,35.95,32160,38550,50560,60210,74780,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1091,Health Educators,,430,12.9,0.252,0.57,24.51,50990,2.1,14.42,18.3,24.37,30.71,35.04,29990,38060,50690,63870,72880,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1093,Social and Human Service Assistants,,4720,7.8,2.753,0.98,13.8,28700,2.1,8.89,10.52,13.07,16.46,20.18,18480,21890,27180,34230,41970,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1798,"Community and Social Service Specialists, All Other*",,2160,7.7,1.257,1.33,19.72,41010,3.3,10.14,13.66,17.72,25.12,32.86,21080,28410,36860,52240,68340,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2011,Clergy,,640,8.5,0.37,1.12,21.58,44890,5.8,12.66,15.67,19.14,26.04,33.91,26320,32600,39820,54170,70530,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2021,"Directors, Religious Activities and Education",,740,13.7,0.432,3.15,15.15,31500,9.3,8.13,9.17,13.82,19.66,23.6,16900,19070,28750,40880,49080,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2099,"Religious Workers, All Other",,340,30.2,0.196,3.28,13.54,28160,5,8.2,9.09,12.08,16.57,22.22,17050,18910,25120,34480,46220,,
MI,19820,"Detroit-Warren-Livonia, MI",23-0000,Legal Occupations,major,13460,4.8,7.848,1,44.93,93460,4.6,17.77,23.83,32.81,55.41,#,36950,49570,68250,115250,#,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1011,Lawyers,,8750,5.5,5.103,1.15,54.92,114230,5.4,20.76,28.21,45.09,69.66,#,43180,58670,93800,144890,#,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1012,Judicial Law Clerks,,290,24,0.168,1.18,20.58,42800,2.3,15.22,17.39,20.58,23.51,27.29,31660,36170,42810,48900,56770,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",,**,**,**,**,51.43,106980,1.3,33.41,41.16,49.51,64.38,76.25,69490,85620,102990,133920,158600,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1022,"Arbitrators, Mediators, and Conciliators",,**,**,**,**,38.86,80820,8.5,16.33,18.93,45.62,52.91,57.27,33960,39360,94900,110040,119130,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1023,"Judges, Magistrate Judges, and Magistrates",,190,8.1,0.113,0.55,41.3,85890,8.8,19.81,21.22,23.9,60.88,73.7,41200,44130,49720,126620,153300,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2011,Paralegals and Legal Assistants*,,3140,11.5,1.831,0.93,25.54,53120,3.4,16.04,20.47,25.2,30.01,35.46,33370,42570,52420,62410,73750,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2091,Court Reporters,,220,10.8,0.128,0.89,23.84,49590,7.2,15.67,19.96,24.21,27.58,29.74,32600,41510,50350,57370,61850,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2093,"Title Examiners, Abstractors, and Searchers",,340,31.3,0.199,0.51,18.65,38780,4.5,8.96,12.89,18.33,23.27,29.17,18630,26810,38130,48390,60680,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2099,"Legal Support Workers, All Other",,280,15,0.161,0.46,23.2,48260,4.9,15.4,18.24,22.95,26.93,31.03,32040,37950,47740,56020,64540,,
MI,19820,"Detroit-Warren-Livonia, MI",25-0000,"Education, Training, and Library Occupations",major,85960,1.6,50.119,0.76,24.06,50040,2.9,10.62,14.58,21.73,32.62,40.21,22090,30320,45190,67840,83630,,
MI,19820,"Detroit-Warren-Livonia, MI",25-1011,"Business Teachers, Postsecondary",,540,2.4,0.317,0.5,*,71850,2.3,*,*,*,*,*,49940,61640,71620,85680,96220,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1021,"Computer Science Teachers, Postsecondary",,270,0.1,0.157,0.6,*,75630,1.8,*,*,*,*,*,54610,63170,75690,87920,96520,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1022,"Mathematical Science Teachers, Postsecondary",,460,0.8,0.267,0.64,*,72010,1.3,*,*,*,*,*,47750,60750,73300,86000,93700,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1031,"Architecture Teachers, Postsecondary",,110,0,0.062,1.13,*,57170,1.9,*,*,*,*,*,40190,45240,55870,68020,75390,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1032,"Engineering Teachers, Postsecondary",,**,**,**,**,*,80650,1.8,*,*,*,*,*,52450,69990,82520,92260,106400,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1042,"Biological Science Teachers, Postsecondary",,170,4.9,0.1,0.26,*,73510,2.4,*,*,*,*,*,37750,62460,76330,88610,96730,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",,40,4.8,0.025,0.3,*,80980,3,*,*,*,*,*,60810,68960,80380,90120,96450,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1052,"Chemistry Teachers, Postsecondary",,140,1.6,0.081,0.5,*,73670,1.6,*,*,*,*,*,59220,64410,71940,83560,92970,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1054,"Physics Teachers, Postsecondary",,50,0,0.028,0.27,*,76330,1.7,*,*,*,*,*,61440,66950,76010,87870,96070,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1061,"Anthropology and Archeology Teachers, Postsecondary",,70,0,0.042,0.93,*,74350,1.9,*,*,*,*,*,50000,55320,69620,94510,111350,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1063,"Economics Teachers, Postsecondary",,60,3.6,0.034,0.33,*,88080,2.1,*,*,*,*,*,60920,77480,89280,105910,117630,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1064,"Geography Teachers, Postsecondary",,40,0,0.025,0.74,*,74290,1.6,*,*,*,*,*,37160,60290,75120,92720,107800,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1065,"Political Science Teachers, Postsecondary",,60,3.1,0.038,0.28,*,70840,2.6,*,*,*,*,*,35890,62410,73570,85850,93700,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1066,"Psychology Teachers, Postsecondary",,**,**,**,**,*,64590,2.5,*,*,*,*,*,31470,50070,65650,79180,94470,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1067,"Sociology Teachers, Postsecondary",,230,1.9,0.132,0.98,*,61910,2.6,*,*,*,*,*,48870,51800,56670,66730,92910,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1069,"Social Sciences Teachers, Postsecondary, All Other",,60,0,0.035,0.49,*,74220,2.5,*,*,*,*,*,59460,65700,75660,86010,92230,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1071,"Health Specialties Teachers, Postsecondary",,**,**,**,**,*,108990,6.9,*,*,*,*,*,55350,71670,98460,135050,176930,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1072,"Nursing Instructors and Teachers, Postsecondary",,600,2.5,0.351,0.81,*,67860,2.1,*,*,*,*,*,49050,59160,67510,75200,91090,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1081,"Education Teachers, Postsecondary",,510,0.8,0.297,0.6,*,73170,4.7,*,*,*,*,*,42950,49580,65820,87290,127740,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1082,"Library Science Teachers, Postsecondary",,**,**,**,**,*,69670,1.8,*,*,*,*,*,42910,48430,67760,85190,105580,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",,70,0.2,0.039,0.34,*,66720,2.7,*,*,*,*,*,49960,54040,60780,79100,91960,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1121,"Art, Drama, and Music Teachers, Postsecondary",,**,**,**,**,*,56970,1.3,*,*,*,*,*,40660,45440,54240,67230,83260,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1122,"Communications Teachers, Postsecondary",,190,1.1,0.112,0.49,*,72590,2.4,*,*,*,*,*,41170,60100,76260,88340,95730,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1123,"English Language and Literature Teachers, Postsecondary",,360,0.1,0.209,0.37,*,68270,3.4,*,*,*,*,*,34350,51360,69730,85710,101470,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1124,"Foreign Language and Literature Teachers, Postsecondary",,**,**,**,**,*,67580,3,*,*,*,*,*,51880,58740,67030,74720,88830,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1125,"History Teachers, Postsecondary",,**,**,**,**,*,74800,2.6,*,*,*,*,*,51690,64430,73490,89500,104710,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1126,"Philosophy and Religion Teachers, Postsecondary",,130,22.1,0.078,0.45,*,61680,12.8,*,*,*,*,*,23580,41440,65240,80820,91990,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,30,12.1,0.02,0.14,*,68070,3.1,*,*,*,*,*,48710,57560,68380,80820,91900,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1194,"Vocational Education Teachers, Postsecondary",,710,17.1,0.416,0.43,24.48,50920,3.5,14.25,17.02,21.77,31.94,39.74,29650,35400,45290,66430,82670,,
MI,19820,"Detroit-Warren-Livonia, MI",25-1199,"Postsecondary Teachers, All Other",,**,**,**,**,*,48480,5.6,*,*,*,*,*,20820,25150,43970,65350,85870,True,
