PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Livonia, MI",43-5041,"Meter Readers, Utilities",,300,5.7,0.178,0.563,17.59,36590,1.7,11.85,13.77,17.13,20.08,24.87,24660,28640,35640,41770,51730,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5051,Postal Service Clerks,,880,0,0.522,0.986,25.66,53360,2.9,25.52,25.52,25.53,26.08,26.55,53080,53090,53100,54250,55230,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5052,Postal Service Mail Carriers,,5760,0,3.415,1.336,25.04,52090,2.5,21.31,25.18,26.25,26.26,26.26,44330,52370,54600,54610,54620,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,2700,0,1.601,1.397,25.04,52090,3.4,24.58,25.22,25.52,25.53,26.08,51130,52460,53090,53100,54250,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5061,"Production, Planning, and Expediting Clerks",,3480,6,2.065,0.986,21.47,44660,1.7,13.04,15.79,21,26.09,31.33,27130,32850,43680,54260,65170,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5071,"Shipping, Receiving, and Traffic Clerks",,7860,4.1,4.661,0.861,15.03,31260,1.6,9.27,11.43,14.18,17.74,22.23,19270,23770,29500,36910,46240,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5081,Stock Clerks and Order Fillers,,26930,4.1,15.963,1.13,11.89,24730,1.7,7.91,8.71,10.51,14.26,18.06,16460,18120,21860,29660,37560,,
MI,19820,"Detroit-Warren-Livonia, MI",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,600,13.5,0.353,0.675,13.83,28760,2.8,9.6,10.81,13.1,15.97,19.59,19970,22490,27240,33220,40750,,
MI,19820,"Detroit-Warren-Livonia, MI",43-6011,Executive Secretaries and Executive Administrative Assistants,,14160,4.1,8.391,0.942,22.01,45770,1.2,14.17,17.49,21.72,25.9,30.42,29470,36370,45170,53880,63260,,
MI,19820,"Detroit-Warren-Livonia, MI",43-6012,Legal Secretaries,,2690,11,1.593,0.885,21.3,44310,2.9,15.09,17.34,21.38,25.09,28.52,31380,36070,44470,52200,59320,,
MI,19820,"Detroit-Warren-Livonia, MI",43-6013,Medical Secretaries,,4470,8.2,2.651,0.681,14.69,30560,1.5,11.62,13,14.64,16.67,18.27,24160,27030,30450,34660,37990,,
MI,19820,"Detroit-Warren-Livonia, MI",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,19670,3.8,11.661,0.805,16.35,34020,0.9,10.59,13.22,16.26,19.45,22.49,22020,27500,33830,40460,46780,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9011,Computer Operators,,1000,15.1,0.594,0.916,18.65,38800,2.5,12.15,14.98,18.2,22.3,25.39,25270,31150,37850,46390,52800,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9021,Data Entry Keyers,,2600,11.2,1.543,0.893,14.36,29870,2.3,9.44,11.12,13.95,17.35,19.92,19630,23130,29010,36080,41430,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9022,Word Processors and Typists,,960,4.6,0.566,0.709,17.26,35890,2.2,11.85,13.86,17.6,20.15,22.02,24650,28830,36600,41900,45800,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9031,Desktop Publishers,,270,23.5,0.158,1.001,20.34,42310,4.7,12.67,15.65,19.54,23.61,28.2,26350,32550,40650,49110,58660,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9041,Insurance Claims and Policy Processing Clerks,,2060,15.5,1.223,0.671,18.29,38040,3.1,10.45,13.32,17.21,22.16,27.1,21740,27710,35810,46090,56360,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,1330,13.4,0.788,0.835,12.24,25450,2.4,8.4,9.63,11.56,14.48,17.33,17480,20020,24040,30120,36040,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9061,"Office Clerks, General",,45590,2.3,27.027,1.231,13.94,29000,1,8.37,10.19,13.19,16.7,20.73,17420,21190,27430,34750,43120,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9071,"Office Machine Operators, Except Computer",,1060,18.3,0.631,1.205,13.68,28450,2.7,9.06,11.22,13.27,15.49,19.06,18840,23340,27600,32230,39650,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9081,Proofreaders and Copy Markers,,100,32.1,0.058,0.577,16.1,33490,10.6,8.07,9,15.78,21.74,25.45,16780,18720,32820,45210,52940,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9111,Statistical Assistants,,50,19.7,0.028,0.23,26.8,55740,5.4,16.9,20.68,25.54,31.73,39.99,35150,43020,53120,65990,83170,,
MI,19820,"Detroit-Warren-Livonia, MI",43-9799,"Office and Administrative Support Workers, All Other*",,3880,7.9,2.302,1.156,16.11,33510,4,7.77,10.2,15.48,19.41,25.44,16170,21220,32200,40380,52910,,
MI,19820,"Detroit-Warren-Livonia, MI",45-0000,"Farming, Fishing, and Forestry Occupations",major,610,21,0.364,0.113,11.99,24940,6.2,7.8,8.34,9.26,13.55,18.83,16220,17350,19270,28190,39160,,
MI,19820,"Detroit-Warren-Livonia, MI",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",,40,28.8,0.023,0.15,23.69,49280,7.4,14.67,16.55,19.73,28.67,38.26,30500,34430,41040,59640,79580,,
MI,19820,"Detroit-Warren-Livonia, MI",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,480,25.1,0.285,0.158,10.68,22220,7.8,7.76,8.24,9.06,11.37,16.04,16130,17130,18840,23640,33370,,
MI,19820,"Detroit-Warren-Livonia, MI",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,70,24.2,0.044,0.175,10.4,21620,7.9,7.85,8.36,9.21,12.3,15.17,16320,17390,19160,25590,31540,,
MI,19820,"Detroit-Warren-Livonia, MI",47-0000,Construction and Extraction Occupations,major,42600,2.9,25.251,0.633,24.34,50630,1.4,12.47,17.11,23.72,31.49,36.56,25930,35590,49340,65510,76040,,
MI,19820,"Detroit-Warren-Livonia, MI",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,4320,6.9,2.558,0.685,32.01,66580,2,20.67,24.35,31.05,38.65,45.72,42990,50650,64570,80380,95100,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2011,Boilermakers,,**,**,**,**,32.89,68410,4.6,25.22,30.6,34.17,36.85,39.48,52450,63640,71080,76650,82120,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2021,Brickmasons and Blockmasons,,790,19.6,0.469,0.87,31.35,65210,4.4,21.06,26.49,31.28,37.98,42.22,43800,55100,65050,78990,87820,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2031,Carpenters,,4010,11.8,2.379,0.487,22.73,47280,3,12.69,17,22.05,29.72,34.03,26390,35360,45870,61830,70780,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2041,Carpet Installers,,310,27.9,0.183,0.909,18.24,37930,8.3,8.42,11.44,18.42,24.83,28.58,17520,23790,38310,51640,59440,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2044,Tile and Marble Setters,,260,38.5,0.154,0.618,29.16,60660,20.1,18.31,19.84,22.11,43.89,48.28,38090,41270,45990,91290,100420,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2051,Cement Masons and Concrete Finishers,,1530,23.6,0.907,0.818,19.55,40660,6.1,14.58,16.07,17.95,22.15,27.79,30320,33430,37340,46080,57810,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2061,Construction Laborers,,6840,7.5,4.056,0.663,17.5,36400,2.8,9.28,12.55,16.73,22.2,26.58,19310,26110,34800,46170,55280,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",,560,29.6,0.33,0.809,18.35,38160,5.5,10.25,12.38,19.82,23.14,25.56,21330,25750,41230,48140,53170,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2073,Operating Engineers and Other Construction Equipment Operators,,2700,10,1.599,0.607,24.65,51280,3.1,16.95,20.16,24.14,28.19,33.22,35260,41940,50210,58640,69100,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2081,Drywall and Ceiling Tile Installers,,170,45.6,0.099,0.153,21.71,45160,19.4,12.57,14.25,18.3,29.23,34.36,26150,29630,38070,60790,71460,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2082,Tapers,,**,**,**,**,25.93,53940,7.5,17.07,22.22,27.63,30.37,32.1,35510,46220,57460,63170,66760,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2111,Electricians,,7510,7.1,4.454,1.1,27.49,57170,3.2,13.94,21.03,29.5,34.49,38.56,28990,43740,61360,71740,80200,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2121,Glaziers,,600,28.6,0.357,1.11,22.88,47590,7.1,12.61,17.83,21.97,30.38,34.04,26240,37090,45710,63200,70800,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",,**,**,**,**,30.1,62610,5,14.46,30.18,32.29,34.4,35.67,30070,62780,67170,71560,74190,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2132,"Insulation Workers, Mechanical",,250,35.8,0.146,0.66,20.53,42710,6.3,13.24,15.65,19.45,24.45,31.7,27550,32560,40460,50850,65930,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2141,"Painters, Construction and Maintenance",,1610,17.1,0.953,0.638,21.02,43730,10.3,11.3,14.02,20.35,25.91,30.75,23500,29160,42330,53890,63960,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2151,Pipelayers,,200,37.7,0.116,0.325,20.94,43560,3,16.27,18.12,20.73,23.77,26.77,33840,37680,43120,49450,55670,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2152,"Plumbers, Pipefitters, and Steamfitters",,3680,11.6,2.181,0.773,29.42,61190,2.3,16.7,24.1,31.59,35.48,39.3,34740,50120,65720,73800,81750,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2161,Plasterers and Stucco Masons,,90,39.5,0.052,0.25,22.22,46210,8.9,16.23,18.5,21.19,25.46,31.41,33760,38480,44070,52950,65320,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2181,Roofers,,830,17.9,0.492,0.63,19.16,39850,13.8,10.47,11.73,17.12,27.4,32.05,21770,24390,35620,57000,66660,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2211,Sheet Metal Workers,,1240,21.9,0.733,0.708,29.77,61930,4.4,17.07,21.67,31.66,34.97,38.32,35510,45080,65850,72730,79700,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2221,Structural Iron and Steel Workers,,380,20.6,0.223,0.485,28.71,59720,2.2,21.07,26.21,29.63,32.47,35.18,43820,54510,61640,67540,73180,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",,90,45.4,0.051,0.208,18.37,38210,12.1,12.44,13.37,15.4,25.01,28.9,25880,27810,32030,52030,60120,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3012,Helpers--Carpenters,,90,42.1,0.056,0.152,13.22,27490,3.4,11.81,12.37,13.28,14.17,14.98,24560,25740,27620,29480,31160,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3013,Helpers--Electricians,,**,**,**,**,10.48,21790,3.2,9.52,9.87,10.46,11.06,11.41,19790,20530,21760,23000,23730,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",,100,47.2,0.058,0.598,16.46,34230,9,11.57,14.55,16.29,18.2,22.41,24070,30270,33880,37850,46610,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",,**,**,**,**,15.42,32070,8.8,8.58,11.68,15.78,18.57,22.28,17840,24290,32820,38630,46350,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3016,Helpers--Roofers,,**,**,**,**,13.13,27300,3,11.93,12.44,13.21,13.97,14.43,24810,25880,27470,29060,30020,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3019,"Helpers, Construction Trades, All Other",,330,19.1,0.193,1.253,18.03,37510,9.6,10.32,14.64,17.09,23.66,26.85,21460,30450,35540,49220,55850,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4011,Construction and Building Inspectors,,1050,7.8,0.621,0.884,25.21,52440,2.2,16.9,21.2,25.79,29.57,32.94,35150,44110,53640,61510,68520,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4021,Elevator Installers and Repairers,,70,34.4,0.043,0.267,40.04,83290,12.4,18.76,31.19,36.88,43.75,76.99,39010,64860,76710,91010,160130,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4041,Hazardous Materials Removal Workers,,390,29.1,0.233,0.802,19.57,40710,5.1,10.93,13.79,21.04,24.6,27.24,22730,28690,43760,51160,56650,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4051,Highway Maintenance Workers,,**,**,**,**,20.01,41620,1.3,15.55,17.79,20.33,22.28,24.89,32340,36990,42280,46340,51770,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,,290,36,0.17,0.887,19.18,39880,5.4,12.45,14.67,19.16,23.19,26.95,25900,30520,39840,48240,56050,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4799,"Construction and Related Workers, All Other*",,320,24.5,0.19,0.573,17.15,35670,6.5,8.54,10.81,15.35,21.66,27.94,17770,22480,31930,45050,58120,,
MI,19820,"Detroit-Warren-Livonia, MI",47-5021,"Earth Drillers, Except Oil and Gas",,40,20.9,0.024,0.188,20.73,43110,6.9,15.26,17.44,20.54,24.51,27.3,31740,36270,42720,50980,56770,,
MI,19820,"Detroit-Warren-Livonia, MI",49-0000,"Installation, Maintenance, and Repair Occupations",major,59870,2.5,35.49,0.915,21.64,45010,1,10.63,14.67,20.79,27.86,34.16,22120,30520,43250,57950,71050,,
MI,19820,"Detroit-Warren-Livonia, MI",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,4790,6.9,2.841,0.868,30.45,63340,1.9,18.63,22.09,29.59,37.89,44.87,38750,45940,61540,78820,93340,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2011,"Computer, Automated Teller, and Office Machine Repairers",,1090,15.8,0.645,0.743,21.06,43810,4.2,11.78,15.71,20.47,25.95,31.63,24500,32680,42570,53970,65790,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairs",,230,9.3,0.136,1.803,19.36,40270,3.2,13.18,16,20.1,22.3,24.82,27400,33270,41820,46390,51620,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,2640,14.4,1.566,1.047,24.18,50290,3.2,13.71,19.62,26.04,29.55,32.24,28510,40810,54170,61460,67050,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2092,"Electric Motor, Power Tool, and Related Repairers",,190,28.1,0.112,0.759,21.63,44980,5.5,13.6,17.02,20.04,26.39,32.51,28290,35400,41680,54900,67620,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",,1230,7.9,0.727,1.368,27.63,57470,2.7,17.26,22.74,29.45,33.69,35.96,35890,47300,61270,70080,74800,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",,**,**,**,**,31.54,65590,1.8,24.84,29.36,32.35,35.09,37.27,51660,61070,67290,72980,77520,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",,140,35.2,0.084,0.683,16.12,33530,4.5,9.92,11.55,15.33,18.81,24.31,20640,24030,31880,39130,50560,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,,**,**,**,**,22.43,46660,5.1,14.88,18.53,23.88,26.62,28.24,30960,38530,49660,55380,58750,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2098,Security and Fire Alarm Systems Installers,,300,30.8,0.178,0.394,17.57,36540,11.9,8.89,10.76,17.58,23.91,27.39,18490,22370,36570,49740,56960,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3011,Aircraft Mechanics and Service Technicians,,860,7.8,0.508,0.549,27.11,56380,3.5,16.07,22.22,28.46,32.3,35.19,33430,46230,59200,67180,73190,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3021,Automotive Body and Related Repairers,,2270,9.2,1.347,1.32,22.95,47730,7.2,8.71,14.31,23.13,31.02,35.7,18120,29760,48110,64530,74250,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3022,Automotive Glass Installers and Repairers,,320,33.9,0.188,1.704,15.3,31830,12.5,10.41,11.24,14.67,18.97,21.97,21650,23390,30500,39460,45700,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3023,Automotive Service Technicians and Mechanics,,7890,8.9,4.675,1.011,19.59,40740,3.9,9.07,12.31,17.83,25.75,31.23,18870,25610,37080,53550,64950,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,2920,11.3,1.731,0.988,24.29,50520,3,15.73,19.55,23.15,29.7,35.75,32720,40660,48150,61770,74370,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,1020,20.2,0.607,0.711,23.04,47930,2,15.93,19.27,23.08,27.5,31.16,33140,40080,48000,57200,64820,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3043,Rail Car Repairers,,70,32,0.044,0.29,16.71,34760,3.5,11.14,13.8,17.47,19.15,20.18,23170,28710,36340,39830,41960,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3051,Motorboat Mechanics and Service Technicians,,**,**,**,**,19.44,40440,6,13.97,18.68,20.23,21.81,22.75,29070,38860,42080,45360,47330,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3052,Motorcycle Mechanics,,30,45.9,0.018,0.155,22.04,45830,21.9,10.83,13.77,20.85,25.34,39.01,22530,28640,43380,52700,81140,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,,**,**,**,**,18.49,38460,15,9.05,13.81,19.6,22.02,26.88,18830,28710,40780,45800,55900,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3091,Bicycle Repairers,,**,**,**,**,11.17,23240,8.3,7.79,8.59,10.96,13.61,15.26,16200,17860,22800,28310,31740,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3092,Recreational Vehicle Service Technicians,,160,44.4,0.094,1.252,21.46,44640,7.3,9.63,12.96,20.36,25.82,32.16,20030,26960,42350,53710,66900,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3093,Tire Repairers and Changers,,2060,11.3,1.224,1.653,11.65,24230,5.7,8.26,9.25,11.12,13.15,15.47,17180,19240,23120,27350,32190,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",,230,12.6,0.139,0.407,27.48,57150,3.7,18.78,21.03,27.68,33.65,38.3,39070,43740,57570,70000,79660,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,2760,10.7,1.635,0.926,23.26,48370,4,14.81,17.58,22.58,27.77,32.7,30810,36560,46960,57770,68020,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9031,Home Appliance Repairers,,520,26,0.306,1.172,19.67,40920,7.6,11.23,13.88,18.44,26.06,30.98,23360,28870,38360,54210,64440,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9041,Industrial Machinery Mechanics,,4210,6.1,2.495,1.152,25.39,52810,2.2,16.78,20.14,24.56,31.73,35.53,34890,41890,51080,66010,73900,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9043,"Maintenance Workers, Machinery",,930,14.5,0.549,1.004,20.06,41720,4,12.97,15.53,18.57,24.55,28.6,26980,32300,38630,51060,59480,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9044,Millwrights,,1370,12.1,0.814,2.821,31.46,65430,1.5,23.83,29.56,32.88,35.58,38.31,49570,61490,68390,74020,79690,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9051,Electrical Power-Line Installers and Repairers,,510,18.5,0.303,0.365,29.27,60870,2.6,22.72,26.48,29.71,32.76,36.21,47270,55080,61800,68140,75320,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9052,Telecommunications Line Installers and Repairers,,740,38.3,0.437,0.355,19.6,40780,13.9,9.09,11.54,18.14,27.29,34.02,18900,23990,37720,56760,70770,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9062,Medical Equipment Repairers,,530,17.4,0.313,1.206,20.88,43440,3.9,12.54,15.18,19.53,26.06,31.71,26080,31570,40620,54210,65960,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9069,"Precision Instrument and Equipment Repairers, All Other",,180,32.4,0.108,1.086,24.07,50060,7.7,14.44,16.86,22.51,31.83,34.43,30030,35060,46830,66210,71610,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9071,"Maintenance and Repair Workers, General",,13660,3.6,8.095,0.845,17.56,36530,1.1,10.28,12.95,16.54,21.7,26.67,21380,26930,34410,45140,55470,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",,200,21.3,0.121,0.424,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9094,Locksmiths and Safe Repairers,,170,41.8,0.101,0.81,13.28,27620,8.2,8.56,9.97,11.24,14.34,21.96,17800,20730,23380,29840,45670,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,970,13.4,0.574,0.592,12.46,25920,3.1,8.34,9.43,11.74,14.4,18.28,17350,19620,24420,29950,38030,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,2170,12.8,1.284,1.374,21.42,44550,3.4,11.67,15.22,21.37,27.11,31.91,24270,31650,44460,56400,66380,,
MI,19820,"Detroit-Warren-Livonia, MI",51-0000,Production Occupations,major,139680,2.5,82.804,1.278,19.43,40420,1.5,9.66,12.67,17.51,25.62,31.95,20080,26350,36410,53280,66450,,
MI,19820,"Detroit-Warren-Livonia, MI",51-1011,First-Line Supervisors of Production and Operating Workers,,9010,3.2,5.342,1.223,31.68,65900,1.9,18.01,22.99,30.07,38.53,46.18,37450,47830,62550,80130,96060,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2021,"Coil Winders, Tapers, and Finishers",,160,32.8,0.096,0.817,18.73,38960,7.9,9.63,13.16,17.83,25.55,28.69,20030,27360,37080,53150,59670,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2022,Electrical and Electronic Equipment Assemblers,,2180,10.3,1.291,0.909,14.43,30020,3.8,9.82,11.24,13.48,17.16,21.14,20420,23380,28030,35690,43970,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2023,Electromechanical Equipment Assemblers,,220,28.3,0.131,0.34,13.76,28630,3.7,8.64,10.38,12.54,16.87,21.09,17960,21600,26080,35080,43860,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2041,Structural Metal Fabricators and Fitters,,1200,23.2,0.712,1.138,16.2,33700,7.3,8.82,12.59,16,19.37,24.1,18340,26190,33280,40300,50120,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2091,Fiberglass Laminators and Fabricators,,50,33.9,0.03,0.2,16.42,34150,4.8,10.81,13.91,16.24,19.52,22.42,22480,28930,33780,40600,46640,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2092,Team Assemblers,,17800,6.6,10.55,1.445,18.24,37940,4.4,9.26,11.96,16.5,24.74,29.69,19270,24880,34310,51450,61760,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2093,Timing Device Assemblers and Adjusters,,**,**,**,**,16.76,34860,12.3,10.6,12.22,17.04,19.34,24.41,22050,25410,35440,40220,50770,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2099,"Assemblers and Fabricators, All Other",,8940,9.4,5.297,2.714,21.84,45430,4.2,10.61,14.41,23.92,28.55,31.8,22070,29960,49760,59390,66150,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3011,Bakers,,1820,15.9,1.077,0.972,12.29,25560,4.1,7.9,9.06,11.34,14.75,18.71,16430,18850,23580,30680,38910,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3021,Butchers and Meat Cutters,,1280,11.5,0.759,0.766,14.11,29350,2.7,8.48,10.45,14.15,17.01,19.92,17640,21740,29440,35390,41430,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",,**,**,**,**,11.85,24650,5.5,8.38,9.56,12.02,13.87,14.97,17430,19880,25000,28840,31150,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3023,Slaughterers and Meat Packers,,140,8.8,0.081,0.116,12.24,25460,6,7.68,9.12,12.84,14.59,15.64,15970,18960,26710,30350,32540,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",,**,**,**,**,17.07,35500,3.1,11.83,15.54,17.57,20,21.67,24600,32320,36550,41610,45080,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3092,Food Batchmakers,,1050,27.4,0.624,0.816,11.2,23290,4.5,7.93,8.55,9.64,12.52,16.98,16500,17780,20040,26050,35310,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3093,Food Cooking Machine Operators and Tenders,,130,29.7,0.078,0.308,11.31,23530,3.1,8.47,9.97,11.16,12.35,14.99,17620,20730,23220,25690,31190,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",,3190,16.4,1.89,1.943,18.58,38650,4.1,10.87,13.39,18.3,22.93,27.61,22620,27850,38050,47700,57430,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",,450,24.2,0.267,2.074,25.82,53700,4,17.85,21.21,25.38,30,36.03,37130,44120,52780,62410,74940,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,1680,8,0.996,1.66,14.71,30600,5.4,10.43,11.59,14.93,17.64,19.37,21690,24100,31050,36700,40290,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",,**,**,**,**,14.57,30300,4.9,9.6,11.05,14.1,17.48,21.13,19970,22980,29330,36360,43950,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",,340,13.5,0.202,0.805,17.78,36980,3.1,11.76,14.76,18.22,21.32,23.07,24450,30690,37910,44340,47980,,
