PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
NC,49180,"Winston-Salem, NC",13-1072,"Compensation, benefits, and job analysis specialists",,380,3.2,24.61,51200,1.8,16.41,18.95,22.95,28.23,35.64,34130,39410,47730,58710,74130,,,
NC,49180,"Winston-Salem, NC",13-1073,Training and development specialists,,250,10.9,23.72,49340,2.2,15.92,18.13,22.31,28.40,34.59,33100,37700,46390,59070,71940,,,
NC,49180,"Winston-Salem, NC",13-1079,"Human resources, training, and labor relations specialists, all other",,210,9.4,25.12,52250,2.2,17.61,20.57,23.45,28.43,35.72,36620,42790,48780,59130,74310,,,
NC,49180,"Winston-Salem, NC",13-1081,Logisticians,,60,23.3,23.12,48080,3.1,17.09,19.80,22.40,26.10,31.13,35540,41190,46590,54280,64750,,,
NC,49180,"Winston-Salem, NC",13-1111,Management analysts,,420,13.0,29.23,60800,4.9,17.23,22.12,28.19,34.84,44.97,35840,46010,58640,72470,93530,,,
NC,49180,"Winston-Salem, NC",13-1121,Meeting and convention planners,,50,17.4,21.72,45180,1.7,13.84,17.19,21.09,24.56,30.55,28780,35750,43880,51090,63540,,,
NC,49180,"Winston-Salem, NC",13-1199,"Business operations specialists, all other",,1450,11.3,24.10,50130,2.5,14.90,17.92,21.89,27.81,37.04,30990,37280,45540,57830,77050,,,
NC,49180,"Winston-Salem, NC",13-2011,Accountants and auditors,,1380,8.3,27.57,57350,3.4,17.61,20.89,25.28,31.37,41.45,36640,43440,52570,65240,86220,,,
NC,49180,"Winston-Salem, NC",13-2021,Appraisers and assessors of real estate,,**,**,18.61,38720,2.4,12.30,14.37,17.53,21.75,26.62,25580,29890,36460,45230,55370,,,
NC,49180,"Winston-Salem, NC",13-2041,Credit analysts,,70,7.6,25.44,52910,4.4,16.89,18.82,22.09,28.91,39.64,35140,39150,45950,60130,82450,,,
NC,49180,"Winston-Salem, NC",13-2051,Financial analysts,,420,6.2,32.21,67000,2.3,21.12,25.46,31.80,38.81,45.46,43940,52950,66130,80720,94570,,,
NC,49180,"Winston-Salem, NC",13-2052,Personal financial advisors,,290,9.9,31.06,64590,5.0,19.77,23.02,28.42,39.05,46.97,41130,47880,59120,81230,97700,,,
NC,49180,"Winston-Salem, NC",13-2053,Insurance underwriters,,120,45.4,31.91,66380,18.6,15.52,19.85,32.51,37.94,55.69,32290,41280,67630,78920,115830,,,
NC,49180,"Winston-Salem, NC",13-2072,Loan officers,,670,12.6,25.01,52020,5.3,13.49,17.54,21.75,28.84,43.17,28050,36470,45230,59990,89800,,,
NC,49180,"Winston-Salem, NC",13-2081,"Tax examiners, collectors, and revenue agents",,60,0.5,21.80,45340,2.2,12.98,16.64,20.53,25.82,32.73,27000,34600,42710,53710,68090,,,
NC,49180,"Winston-Salem, NC",13-2099,"Financial specialists, all other",,280,3.8,26.18,54460,2.4,15.80,18.96,23.91,31.48,40.69,32860,39440,49740,65480,84630,,,
NC,49180,"Winston-Salem, NC",15-0000,Computer and mathematical occupations,major,4090,4.0,33.52,69730,2.4,17.81,23.11,32.33,42.90,50.82,37050,48060,67250,89220,105700,,,
NC,49180,"Winston-Salem, NC",15-1021,Computer programmers,,670,5.2,38.16,79370,3.4,22.47,29.90,39.83,45.91,49.71,46750,62190,82850,95500,103390,,,
NC,49180,"Winston-Salem, NC",15-1031,"Computer software engineers, applications",,570,10.4,46.14,95970,4.7,30.03,36.96,46.48,57.41,63.88,62460,76880,96680,119410,132880,,,
NC,49180,"Winston-Salem, NC",15-1032,"Computer software engineers, systems software",,150,20.9,42.29,87970,10.2,24.43,29.59,38.37,49.27,62.42,50820,61540,79820,102490,129840,,,
NC,49180,"Winston-Salem, NC",15-1041,Computer support specialists,,810,17.6,20.48,42610,2.0,15.03,17.10,20.09,23.35,26.79,31270,35570,41780,48570,55720,,,
NC,49180,"Winston-Salem, NC",15-1051,Computer systems analysts,,870,7.2,34.30,71350,2.6,22.66,27.37,33.68,41.90,47.85,47140,56920,70050,87140,99520,,,
NC,49180,"Winston-Salem, NC",15-1061,Database administrators,,140,15.2,34.04,70810,5.1,17.56,21.82,35.42,45.03,51.81,36530,45390,73660,93660,107770,,,
NC,49180,"Winston-Salem, NC",15-1071,Network and computer systems administrators,,320,7.2,31.68,65890,3.8,18.58,23.90,31.00,39.92,47.30,38650,49710,64480,83030,98390,,,
NC,49180,"Winston-Salem, NC",15-1081,Network systems and data communications analysts,,330,7.6,30.44,63310,3.0,15.37,23.94,30.25,37.47,45.24,31960,49800,62930,77940,94110,,,
NC,49180,"Winston-Salem, NC",15-1099,"Computer specialists, all other",,50,4.5,28.68,59650,3.4,14.72,24.40,29.87,35.35,38.65,30610,50750,62120,73520,80400,,,
NC,49180,"Winston-Salem, NC",15-2031,Operations research analysts,,90,8.4,35.66,74180,2.0,23.64,32.24,35.97,40.02,47.63,49160,67070,74810,83240,99080,,,
NC,49180,"Winston-Salem, NC",17-0000,Architecture and engineering occupations,major,2220,7.5,27.97,58180,2.2,15.32,19.94,26.95,34.93,42.93,31860,41470,56050,72660,89290,,,
NC,49180,"Winston-Salem, NC",17-1011,"Architects, except landscape and naval",,170,29.7,29.35,61050,8.4,16.74,19.23,27.48,33.73,51.99,34820,40000,57150,70150,108140,,,
NC,49180,"Winston-Salem, NC",17-1022,Surveyors,,50,25.5,30.70,63850,2.7,22.46,26.30,31.59,35.33,38.15,46720,54710,65700,73480,79360,,,
NC,49180,"Winston-Salem, NC",17-2051,Civil engineers,,110,25.0,32.14,66860,5.7,22.34,25.54,32.44,37.60,42.85,46480,53110,67480,78210,89120,,,
NC,49180,"Winston-Salem, NC",17-2071,Electrical engineers,,50,30.1,38.37,79810,6.1,25.66,29.16,41.83,46.96,50.48,53380,60650,87010,97680,104990,,,
NC,49180,"Winston-Salem, NC",17-2072,"Electronics engineers, except computer",,50,18.2,33.48,69630,3.2,24.27,28.05,34.24,39.15,43.86,50480,58350,71220,81430,91230,,,
NC,49180,"Winston-Salem, NC",17-2112,Industrial engineers,,390,8.9,33.24,69130,2.1,15.97,25.55,32.89,39.81,53.99,33220,53150,68400,82800,112300,,,
NC,49180,"Winston-Salem, NC",17-2141,Mechanical engineers,,220,21.0,29.88,62150,3.8,18.26,22.54,29.27,36.02,42.59,37990,46870,60880,74930,88590,,,
NC,49180,"Winston-Salem, NC",17-2199,"Engineers, all other",,70,4.6,39.77,82710,2.5,28.27,33.68,41.50,46.04,49.03,58800,70060,86330,95760,101980,,,
NC,49180,"Winston-Salem, NC",17-3011,Architectural and civil drafters,,100,12.9,20.86,43390,2.9,15.57,17.25,19.74,24.54,29.05,32390,35880,41070,51050,60430,,,
NC,49180,"Winston-Salem, NC",17-3013,Mechanical drafters,,130,3.7,31.67,65870,4.2,23.09,27.71,33.03,36.72,38.95,48030,57640,68710,76380,81030,,,
NC,49180,"Winston-Salem, NC",17-3022,Civil engineering technicians,,120,7.2,19.27,40080,2.5,13.93,16.33,18.94,22.61,24.76,28980,33960,39400,47020,51490,,,
NC,49180,"Winston-Salem, NC",17-3023,Electrical and electronic engineering technicians,,120,19.0,23.59,49060,3.4,15.85,21.49,24.61,27.21,29.10,32980,44710,51190,56600,60520,,,
NC,49180,"Winston-Salem, NC",17-3026,Industrial engineering technicians,,150,3.1,24.61,51190,4.1,14.69,18.49,22.76,33.06,37.83,30560,38460,47330,68770,78680,,,
NC,49180,"Winston-Salem, NC",17-3029,"Engineering technicians, except drafters, all other",,**,**,22.43,46640,3.6,12.71,15.35,21.28,29.25,35.21,26440,31940,44250,60850,73240,,,
NC,49180,"Winston-Salem, NC",17-3031,Surveying and mapping technicians,,180,17.1,15.10,31420,7.3,8.83,10.58,14.87,18.57,22.06,18360,22010,30920,38630,45890,,,
NC,49180,"Winston-Salem, NC",19-0000,"Life, physical, and social science occupations",major,1510,6.4,25.41,52860,4.4,13.94,17.37,23.09,30.03,40.09,29000,36130,48020,62470,83380,,,
NC,49180,"Winston-Salem, NC",19-1042,"Medical scientists, except epidemiologists",,260,13.3,26.16,54410,2.9,14.85,18.44,24.14,31.36,41.02,30880,38350,50220,65240,85330,,,
NC,49180,"Winston-Salem, NC",19-2031,Chemists,,**,**,31.90,66340,5.3,19.57,23.15,29.02,40.65,48.79,40700,48160,60350,84550,101480,,,
NC,49180,"Winston-Salem, NC",19-3021,Market research analysts,,340,8.9,27.90,58030,3.2,17.28,21.36,26.33,31.95,42.69,35940,44440,54760,66460,88800,,,
NC,49180,"Winston-Salem, NC",19-3031,"Clinical, counseling, and school psychologists",,120,33.2,29.88,62150,15.0,14.21,21.58,25.62,32.79,46.95,29560,44880,53300,68200,97650,,,
NC,49180,"Winston-Salem, NC",19-4031,Chemical technicians,,40,5.3,16.55,34430,1.9,12.42,13.54,15.46,18.55,22.39,25840,28160,32160,38590,46560,,,
NC,49180,"Winston-Salem, NC",21-0000,Community and social services occupations,major,2630,9.8,16.80,34940,3.6,10.26,12.35,16.32,19.58,25.23,21330,25680,33940,40730,52470,,,
NC,49180,"Winston-Salem, NC",21-1012,"Educational, vocational, and school counselors",,260,11.0,20.90,43480,1.6,15.42,17.26,20.71,24.41,27.75,32070,35900,43080,50770,57720,,,
NC,49180,"Winston-Salem, NC",21-1014,Mental health counselors,,**,**,15.47,32170,11.8,10.63,11.78,14.53,17.85,24.59,22100,24510,30210,37130,51150,,,
NC,49180,"Winston-Salem, NC",21-1015,Rehabilitation counselors,,**,**,12.44,25870,4.7,9.63,10.26,11.17,14.56,17.53,20040,21330,23230,30290,36470,,,
NC,49180,"Winston-Salem, NC",21-1021,"Child, family, and school social workers",,330,6.4,19.65,40870,2.2,13.77,16.23,18.78,22.87,27.05,28630,33770,39060,47580,56270,,,
NC,49180,"Winston-Salem, NC",21-1022,Medical and public health social workers,,200,22.9,21.13,43950,1.7,14.45,16.99,20.48,25.59,29.16,30070,35350,42590,53220,60650,,,
NC,49180,"Winston-Salem, NC",21-1023,Mental health and substance abuse social workers,,120,49.9,17.89,37210,2.7,13.52,15.36,17.35,19.20,23.99,28130,31950,36080,39940,49890,,,
NC,49180,"Winston-Salem, NC",21-1029,"Social workers, all other",,**,**,17.06,35480,4.0,13.25,15.01,16.95,18.63,20.50,27550,31220,35250,38740,42650,,,
NC,49180,"Winston-Salem, NC",21-1091,Health educators,,130,2.8,24.04,50000,3.3,13.84,17.28,23.78,30.46,36.12,28780,35940,49470,63350,75120,,,
NC,49180,"Winston-Salem, NC",21-1093,Social and human service assistants,,840,18.4,12.92,26870,6.5,9.13,10.40,12.37,15.52,18.07,18980,21620,25730,32290,37580,,,
NC,49180,"Winston-Salem, NC",21-1099,"Community and social service specialists, all other",,60,1.6,18.02,37480,2.1,13.76,15.78,17.63,19.54,23.44,28610,32830,36670,40630,48750,,,
NC,49180,"Winston-Salem, NC",23-0000,Legal occupations,major,1600,6.3,31.99,66540,5.0,13.43,16.60,22.35,43.23,62.00,27940,34520,46480,89910,128960,,,
NC,49180,"Winston-Salem, NC",23-1011,Lawyers,,660,8.5,50.28,104590,6.8,23.15,34.58,47.57,60.93,#,48150,71920,98950,126720,#,,,
NC,49180,"Winston-Salem, NC",23-2011,Paralegals and legal assistants,,730,12.9,17.74,36910,2.4,11.88,14.07,17.18,20.43,25.06,24710,29270,35730,42490,52130,,,
NC,49180,"Winston-Salem, NC",23-2091,Court reporters,,**,**,17.35,36090,6.6,15.16,15.82,16.91,18.00,20.98,31530,32890,35170,37440,43640,,,
NC,49180,"Winston-Salem, NC",23-2093,"Title examiners, abstractors, and searchers",,**,**,15.98,33240,4.7,12.91,14.11,16.00,17.94,19.13,26860,29350,33270,37310,39800,,,
NC,49180,"Winston-Salem, NC",25-0000,"Education, training, and library occupations",major,13540,8.3,22.50,46800,11.0,8.75,12.03,18.48,24.44,36.91,18200,25020,38450,50840,76770,,,
NC,49180,"Winston-Salem, NC",25-1011,"Business teachers, postsecondary",,110,0.0,*,*,*,*,*,*,*,*,*,*,*,*,*,True,,
NC,49180,"Winston-Salem, NC",25-1021,"Computer science teachers, postsecondary",,40,0.0,*,74160,1.9,*,*,*,*,*,40730,48380,62340,99650,127690,True,,
NC,49180,"Winston-Salem, NC",25-1022,"Mathematical science teachers, postsecondary",,90,1.7,*,69050,10.5,*,*,*,*,*,38370,45610,56530,82080,119800,True,,
NC,49180,"Winston-Salem, NC",25-1042,"Biological science teachers, postsecondary",,60,0.0,*,90280,4.8,*,*,*,*,*,42070,49710,70930,119480,#,True,,
NC,49180,"Winston-Salem, NC",25-1052,"Chemistry teachers, postsecondary",,40,0.0,*,80460,1.9,*,*,*,*,*,46790,56870,72510,104930,130970,True,,
NC,49180,"Winston-Salem, NC",25-1066,"Psychology teachers, postsecondary",,60,2.4,*,68750,6.7,*,*,*,*,*,34410,46850,61340,86400,108100,True,,
NC,49180,"Winston-Salem, NC",25-1072,"Nursing instructors and teachers, postsecondary",,**,**,*,52230,2.2,*,*,*,*,*,35710,44210,54420,60780,64840,True,,
NC,49180,"Winston-Salem, NC",25-1081,"Education teachers, postsecondary",,50,11.5,*,68430,6.4,*,*,*,*,*,45390,51900,59470,75670,116640,True,,
NC,49180,"Winston-Salem, NC",25-1121,"Art, drama, and music teachers, postsecondary",,300,0.0,*,64300,2.2,*,*,*,*,*,42850,50260,56800,67440,102090,True,,
NC,49180,"Winston-Salem, NC",25-1122,"Communications teachers, postsecondary",,40,0.0,*,70970,3.2,*,*,*,*,*,37660,46360,63660,83360,116910,True,,
NC,49180,"Winston-Salem, NC",25-1123,"English language and literature teachers, postsecondary",,100,1.5,*,75090,6.4,*,*,*,*,*,43650,52790,64640,89390,122280,True,,
NC,49180,"Winston-Salem, NC",25-1124,"Foreign language and literature teachers, postsecondary",,90,0.0,*,74280,2.1,*,*,*,*,*,44100,53040,65750,90380,118980,True,,
NC,49180,"Winston-Salem, NC",25-1125,"History teachers, postsecondary",,80,0.0,*,64430,3.0,*,*,*,*,*,38340,43880,51020,68420,117950,True,,
NC,49180,"Winston-Salem, NC",25-1193,"Recreation and fitness studies teachers, postsecondary",,60,0.0,*,68540,3.5,*,*,*,*,*,43490,49080,58230,72190,101160,True,,
NC,49180,"Winston-Salem, NC",25-2011,"Preschool teachers, except special education",,370,21.0,11.58,24090,5.7,8.22,8.88,10.06,13.47,16.37,17100,18480,20920,28020,34050,,,
NC,49180,"Winston-Salem, NC",25-2012,"Kindergarten teachers, except special education",,400,27.9,*,36320,7.1,*,*,*,*,*,21540,26700,36360,45020,52210,True,,
NC,49180,"Winston-Salem, NC",25-2021,"Elementary school teachers, except special education",,1970,19.1,*,39820,1.1,*,*,*,*,*,27830,32230,38930,46890,53920,True,,
NC,49180,"Winston-Salem, NC",25-2022,"Middle school teachers, except special and vocational education",,890,17.5,*,41410,1.7,*,*,*,*,*,29980,34250,40080,47910,55400,True,,
NC,49180,"Winston-Salem, NC",25-2023,"Vocational education teachers, middle school",,70,30.4,*,39710,3.3,*,*,*,*,*,27980,31430,39450,46970,52810,True,,
NC,49180,"Winston-Salem, NC",25-2031,"Secondary school teachers, except special and vocational education",,1650,29.8,*,40720,1.1,*,*,*,*,*,28990,33790,40280,47320,53400,True,,
NC,49180,"Winston-Salem, NC",25-2032,"Vocational education teachers, secondary school",,460,34.6,*,42460,1.9,*,*,*,*,*,31070,35340,41960,48580,56990,True,,
NC,49180,"Winston-Salem, NC",25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,290,25.7,*,39100,1.4,*,*,*,*,*,29110,32950,38360,45430,50590,True,,
NC,49180,"Winston-Salem, NC",25-2042,"Special education teachers, middle school",,160,18.7,*,39360,1.8,*,*,*,*,*,28600,32270,39800,45630,50310,True,,
NC,49180,"Winston-Salem, NC",25-2043,"Special education teachers, secondary school",,230,25.5,*,40430,2.2,*,*,*,*,*,29030,33170,39000,47860,54400,True,,
NC,49180,"Winston-Salem, NC",25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,170,44.0,21.83,45410,3.2,13.93,20.42,22.27,24.23,28.27,28970,42470,46330,50390,58800,,,
NC,49180,"Winston-Salem, NC",25-3021,Self-enrichment education teachers,,110,36.5,16.24,33780,17.5,6.60,7.50,12.42,20.97,36.44,13720,15600,25840,43630,75790,,,
NC,49180,"Winston-Salem, NC",25-3099,"Teachers and instructors, all other",,1020,26.0,*,23000,5.5,*,*,*,*,*,16800,17890,19720,24170,33390,True,,
NC,49180,"Winston-Salem, NC",25-4021,Librarians,,290,7.1,22.50,46800,2.4,15.85,18.72,21.94,25.33,30.23,32970,38940,45630,52690,62870,,,
NC,49180,"Winston-Salem, NC",25-4031,Library technicians,,150,6.5,14.04,29210,2.9,9.91,11.40,13.87,16.54,19.01,20620,23710,28860,34400,39550,,,
NC,49180,"Winston-Salem, NC",25-9031,Instructional coordinators,,150,18.4,22.68,47180,5.4,10.64,17.42,23.37,28.54,32.76,22140,36230,48610,59360,68140,,,
NC,49180,"Winston-Salem, NC",25-9041,Teacher assistants,,2130,14.1,*,19240,1.5,*,*,*,*,*,15550,16950,18750,20900,23880,True,,
NC,49180,"Winston-Salem, NC",25-9099,"Education, training, and library workers, all other",,110,17.7,17.18,35740,3.4,10.45,11.81,16.12,20.60,26.59,21730,24550,33530,42850,55300,,,
NC,49180,"Winston-Salem, NC",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1960,8.3,21.32,44350,5.1,9.27,13.48,18.71,26.26,38.19,19280,28040,38930,54620,79440,,,
NC,49180,"Winston-Salem, NC",27-1011,Art directors,,50,36.0,36.05,74990,26.7,13.27,18.50,25.02,46.28,#,27610,38490,52040,96270,#,,,
NC,49180,"Winston-Salem, NC",27-1023,Floral designers,,80,11.5,11.63,24190,2.2,7.41,9.48,11.61,13.96,15.73,15410,19720,24140,29030,32730,,,
NC,49180,"Winston-Salem, NC",27-1024,Graphic designers,,240,24.7,19.63,40830,3.0,13.41,16.21,19.56,22.32,25.39,27890,33720,40680,46430,52800,,,
NC,49180,"Winston-Salem, NC",27-1025,Interior designers,,90,34.1,22.66,47140,2.9,13.03,15.64,21.64,30.21,35.18,27100,32530,45000,62830,73180,,,
NC,49180,"Winston-Salem, NC",27-1026,Merchandise displayers and window trimmers,,70,6.4,15.16,31540,17.9,6.72,7.99,14.44,21.90,24.44,13980,16620,30030,45560,50840,,,
NC,49180,"Winston-Salem, NC",27-2012,Producers and directors,,80,49.8,16.81,34950,20.7,7.70,8.18,8.98,20.45,40.95,16010,17010,18690,42530,85180,,,
NC,49180,"Winston-Salem, NC",27-2022,Coaches and scouts,,130,9.8,*,54310,5.7,*,*,*,*,*,17270,26770,38370,66220,120980,True,,
NC,49180,"Winston-Salem, NC",27-2042,Musicians and singers,,120,0.0,28.78,*,3.1,18.73,26.75,29.48,32.23,37.86,*,*,*,*,*,,True,
NC,49180,"Winston-Salem, NC",27-3011,Radio and television announcers,,30,11.0,13.00,27040,2.6,9.09,10.42,12.50,15.74,18.04,18920,21670,26000,32730,37520,,,
NC,49180,"Winston-Salem, NC",27-3031,Public relations specialists,,380,37.1,25.22,52460,6.0,14.01,16.50,21.63,37.55,43.40,29140,34320,44980,78090,90260,,,
NC,49180,"Winston-Salem, NC",27-3041,Editors,,**,**,19.48,40510,4.5,13.56,15.38,18.20,22.33,29.13,28200,31990,37850,46450,60590,,,
NC,49180,"Winston-Salem, NC",27-3091,Interpreters and translators,,60,34.0,14.12,29370,2.1,10.03,10.95,13.16,16.39,20.85,20850,22780,27380,34090,43370,,,
NC,49180,"Winston-Salem, NC",27-4011,Audio and video equipment technicians,,80,10.2,15.58,32410,2.3,11.73,12.78,14.57,18.74,21.75,24390,26580,30310,38980,45240,,,
NC,49180,"Winston-Salem, NC",27-4021,Photographers,,**,**,19.54,40640,7.0,13.12,17.98,20.20,22.35,24.22,27280,37400,42010,46480,50370,,,
NC,49180,"Winston-Salem, NC",27-4032,Film and video editors,,30,27.2,15.71,32680,18.0,8.73,12.94,15.32,20.47,22.25,18150,26910,31870,42570,46290,,,
NC,49180,"Winston-Salem, NC",29-0000,Healthcare practitioners and technical occupations,major,15810,4.9,33.12,68900,7.3,14.65,19.45,25.36,34.04,#,30470,40450,52740,70810,#,,,
NC,49180,"Winston-Salem, NC",29-1021,"Dentists, general",,160,38.9,81.31,169130,9.1,52.80,63.27,#,#,#,109830,131590,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1031,Dietitians and nutritionists,,90,3.8,22.61,47030,1.6,16.84,18.75,22.33,26.20,29.82,35020,39010,46450,54500,62020,,,
NC,49180,"Winston-Salem, NC",29-1051,Pharmacists,,590,19.1,51.10,106280,2.7,41.94,45.42,51.28,58.56,63.16,87240,94480,106650,121800,131380,,,
NC,49180,"Winston-Salem, NC",29-1062,Family and general practitioners,,340,21.3,93.68,194850,8.2,61.93,#,#,#,#,128820,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1063,"Internists, general",,190,18.7,93.00,193430,12.2,64.04,#,#,#,#,133210,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1064,Obstetricians and gynecologists,,**,**,98.16,204160,11.5,64.98,#,#,#,#,135170,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1065,"Pediatricians, general",,100,14.4,95.50,198640,13.7,54.88,#,#,#,#,114160,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1066,Psychiatrists,,**,**,59.49,123740,6.2,47.95,50.12,53.89,57.80,#,99730,104250,112100,120230,#,,,
NC,49180,"Winston-Salem, NC",29-1067,Surgeons,,110,43.2,#,#,*,#,#,#,#,#,#,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1069,"Physicians and surgeons, all other",,**,**,#,#,*,#,#,#,#,#,#,#,#,#,#,,,
NC,49180,"Winston-Salem, NC",29-1071,Physician assistants,,270,22.3,36.74,76420,2.3,30.46,33.38,36.62,40.23,46.04,63350,69430,76180,83690,95750,,,
NC,49180,"Winston-Salem, NC",29-1111,Registered nurses,,6120,6.5,27.03,56220,2.1,20.45,22.51,26.23,30.45,35.55,42540,46820,54570,63330,73950,,,
NC,49180,"Winston-Salem, NC",29-1122,Occupational therapists,,140,36.8,32.58,67760,2.4,25.43,27.55,30.99,37.64,44.77,52900,57310,64460,78290,93120,,,
NC,49180,"Winston-Salem, NC",29-1123,Physical therapists,,270,33.4,34.75,72280,2.3,26.49,29.69,34.48,39.33,46.59,55090,61760,71730,81810,96910,,,
NC,49180,"Winston-Salem, NC",29-1125,Recreational therapists,,40,0.0,18.96,39440,2.3,14.01,16.50,18.76,22.09,24.40,29130,34320,39020,45950,50750,,,
NC,49180,"Winston-Salem, NC",29-1126,Respiratory therapists,,330,10.1,24.02,49960,2.5,17.19,20.31,24.21,28.28,30.85,35760,42240,50360,58830,64180,,,
NC,49180,"Winston-Salem, NC",29-1127,Speech-language pathologists,,230,20.0,27.01,56180,3.7,20.24,21.87,24.71,31.21,38.37,42090,45480,51390,64920,79810,,,
NC,49180,"Winston-Salem, NC",29-1131,Veterinarians,,120,4.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
NC,49180,"Winston-Salem, NC",29-2011,Medical and clinical laboratory technologists,,310,2.7,21.77,45280,1.6,15.94,18.22,21.66,25.00,29.17,33160,37900,45060,52010,60670,,,
NC,49180,"Winston-Salem, NC",29-2012,Medical and clinical laboratory technicians,,580,5.4,18.02,37480,2.0,12.99,14.87,17.90,21.15,24.06,27020,30930,37240,43990,50040,,,
NC,49180,"Winston-Salem, NC",29-2021,Dental hygienists,,270,15.1,30.82,64100,3.2,25.01,27.73,31.14,35.07,37.71,52020,57690,64770,72940,78430,,,
NC,49180,"Winston-Salem, NC",29-2032,Diagnostic medical sonographers,,130,6.1,28.18,58610,1.6,20.53,24.83,28.55,32.06,36.78,42700,51650,59390,66680,76500,,,
NC,49180,"Winston-Salem, NC",29-2034,Radiologic technologists and technicians,,500,5.7,25.86,53790,2.1,18.64,21.77,26.20,30.15,33.47,38780,45280,54500,62710,69610,,,
NC,49180,"Winston-Salem, NC",29-2041,Emergency medical technicians and paramedics,,280,0.0,15.40,32020,1.6,10.48,12.08,14.85,17.98,22.44,21800,25140,30900,37410,46680,,,
NC,49180,"Winston-Salem, NC",29-2052,Pharmacy technicians,,720,14.4,12.90,26820,2.5,8.77,10.49,13.01,15.15,17.46,18240,21820,27060,31520,36310,,,
NC,49180,"Winston-Salem, NC",29-2055,Surgical technologists,,250,36.2,17.64,36680,1.8,13.31,15.09,17.38,19.85,23.06,27680,31380,36160,41290,47970,,,
NC,49180,"Winston-Salem, NC",29-2056,Veterinary technologists and technicians,,**,**,12.18,25330,11.9,10.05,10.59,11.50,12.87,15.35,20900,22030,23930,26780,31930,,,
NC,49180,"Winston-Salem, NC",29-2061,Licensed practical and licensed vocational nurses,,1340,13.9,17.72,36850,2.0,13.94,15.90,17.60,19.37,22.21,29000,33080,36600,40290,46200,,,
NC,49180,"Winston-Salem, NC",29-2071,Medical records and health information technicians,,410,7.3,14.44,30030,3.1,10.01,11.27,13.45,16.37,21.40,20820,23450,27970,34040,44500,,,
NC,49180,"Winston-Salem, NC",29-2081,"Opticians, dispensing",,50,19.1,19.56,40690,6.4,13.33,16.20,19.36,22.92,26.99,27720,33700,40270,47680,56140,,,
NC,49180,"Winston-Salem, NC",29-2099,"Health technologists and technicians, all other",,130,40.3,32.39,67360,6.2,25.62,30.15,33.88,36.98,38.84,53300,62720,70460,76920,80790,,,
NC,49180,"Winston-Salem, NC",29-9011,Occupational health and safety specialists,,50,0.1,24.88,51750,1.4,16.68,20.02,23.86,30.45,35.83,34690,41640,49630,63330,74530,,,
NC,49180,"Winston-Salem, NC",29-9099,"Healthcare practitioners and technical workers, all other",,180,6.1,20.21,42040,3.3,14.25,16.42,19.30,22.69,25.31,29640,34150,40140,47200,52630,,,
NC,49180,"Winston-Salem, NC",31-0000,Healthcare support occupations,major,8050,4.2,11.41,23740,1.6,7.97,8.94,10.66,13.08,15.78,16580,18590,22170,27200,32830,,,
NC,49180,"Winston-Salem, NC",31-1011,Home health aides,,4050,6.8,9.72,20210,1.5,7.73,8.35,9.37,10.81,12.14,16080,17380,19480,22480,25250,,,
NC,49180,"Winston-Salem, NC",31-1012,"Nursing aides, orderlies, and attendants",,1430,2.8,11.33,23560,1.6,8.61,10.02,11.33,12.75,14.52,17920,20850,23570,26510,30190,,,
NC,49180,"Winston-Salem, NC",31-2021,Physical therapist assistants,,70,35.3,25.19,52400,3.9,16.98,20.24,24.89,29.20,37.02,35310,42100,51760,60740,77000,,,
NC,49180,"Winston-Salem, NC",31-2022,Physical therapist aides,,50,28.6,12.95,26930,2.8,10.57,11.66,13.14,14.47,15.30,21980,24250,27330,30100,31810,,,
NC,49180,"Winston-Salem, NC",31-9011,Massage therapists,,50,29.5,18.67,38840,5.3,6.93,8.66,15.95,28.87,33.79,14410,18020,33170,60050,70280,,,
NC,49180,"Winston-Salem, NC",31-9091,Dental assistants,,430,21.7,16.17,33620,2.5,12.73,14.05,16.07,18.12,20.06,26480,29230,33430,37680,41730,,,
NC,49180,"Winston-Salem, NC",31-9092,Medical assistants,,500,10.3,13.44,27960,2.7,10.03,11.52,13.47,15.26,17.56,20860,23960,28020,31740,36530,,,
NC,49180,"Winston-Salem, NC",31-9093,Medical equipment preparers,,190,10.4,12.94,26920,2.0,10.17,10.96,12.29,14.67,17.30,21150,22800,25550,30500,35980,,,
