AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,150,3.3,0.604,0.63,,,*,49700,1.3,*,*,*,*,*,38620,39680,49550,61990,62740,True,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,3030,1.7,11.87,1.35,,,*,39900,0.7,*,*,*,*,*,32740,34300,38290,44160,49650,True,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,140,11.3,0.531,0.71,,,25.83,53730,1.7,18.72,21.84,24.31,29.67,35.95,38940,45430,50560,61710,74780,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3260,3.3,12.774,0.92,,,29.73,61840,3.9,16.45,17.75,22.93,32.71,44.8,34220,36910,47690,68040,93180,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,30,21.2,0.127,0.38,,,36.97,76890,16.3,25.96,26.8,32.82,44.59,50.48,54000,55740,68270,92740,105000,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,40,32.8,0.141,0.71,,,39.43,82020,5.8,26.98,28.68,37.17,46.54,61.02,56110,59650,77310,96810,126920,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,70,10.3,0.286,1,,,17.97,37370,1.1,15.74,16.54,17.51,20.08,21.06,32740,34400,36410,41760,43810,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,320,6.7,1.26,0.9,,,26.7,55530,2.7,17.91,21.2,25.08,30.98,37.81,37260,44100,52170,64430,78640,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,130,9.3,0.516,1.16,,,29.4,61140,4.3,17.89,24.69,28.8,35.68,42.28,37200,51350,59900,74210,87940,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,210,8.8,0.822,0.71,,,20.08,41770,1.6,16.53,17.03,18.72,20.82,26.57,34380,35410,38930,43300,55270,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,200,8.7,0.772,0.76,,,32.18,66920,3.5,17.44,21.89,26.24,36.29,64.86,36280,45530,54580,75490,134900,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,850,6.2,3.333,2.12,,,*,49760,2.4,*,*,*,*,*,33490,35300,38870,53080,75830,True,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,130,10.5,0.517,1.75,,,26.29,54680,5.4,16.36,17.26,22.94,28.31,36.54,34030,35900,47710,58880,76000,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,260,5.8,1.002,0.55,,,34.57,71910,3.9,22.94,26.98,33.55,38.95,49.44,47710,56120,69780,81010,102840,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,100,7.5,0.404,0.64,,,34.11,70950,5.6,20.76,24.4,32.39,36.88,48.83,43180,50760,67360,76720,101570,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,60,8.7,0.241,0.76,,,36.57,76060,3.5,22.86,29.58,34.49,41.8,52.48,47550,61520,71740,86940,109160,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,100,18.3,0.387,1.14,,,23.38,48630,3.6,18.1,21.48,21.48,23.48,29.28,37640,44670,44670,48840,60910,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,100,19.1,0.409,0.93,,,28.66,59610,9.5,18.83,18.83,26.52,34.89,47.07,39160,39170,55160,72570,97910,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,160,14.1,0.645,1.83,,,19.69,40960,3.8,15.74,16.23,17.22,20.63,28.05,32740,33760,35810,42910,58340,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,50,47.3,0.192,1.22,,,25.99,54060,14.5,15.97,15.97,21.23,31.76,58.37,33210,33210,44150,66070,121410,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,30,19.5,0.128,0.66,,,23.8,49510,8.7,15.87,16.46,22.79,25.36,35.21,33010,34240,47400,52750,73240,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,17820,1.2,69.821,1.14,,,55.63,115700,3.6,22.58,33.02,45.84,58.27,83.81,46960,68680,95340,121200,174320,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,90,9.5,0.335,1.23,,,42.49,88380,4.6,17.44,28.66,34.32,48.37,73.05,36260,59610,71380,100620,151950,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,350,15.9,1.368,1.71,,,126.54,263200,18.2,60.44,60.55,85.13,#,#,125700,125940,177070,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,180,4.5,0.7,1.44,,,32.35,67280,1.6,22.66,26.3,31.71,37.32,42.02,47140,54700,65970,77630,87410,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,70,15.3,0.283,1.04,,,70.53,146690,7.9,43.65,53.08,64.72,81.24,106.13,90800,110400,134620,168980,220760,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,710,5.4,2.793,1.28,,,66.48,138280,0.7,37.46,62.07,69.14,77.65,83.09,77910,129110,143820,161520,172820,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,220,8.9,0.881,0.92,,,64.29,133720,3.4,37.12,51.54,61.8,72.92,80.87,77210,107200,128550,151670,168200,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,300,6.8,1.182,1.24,,,45.38,94390,1.9,34.55,38.51,46.39,51.8,55.87,71860,80090,96490,107750,116210,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,540,4.8,2.135,1.35,,,44.87,93330,1.9,34.93,37.23,45.19,51.58,56.24,72660,77440,93980,107290,116980,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,280,5.9,1.093,1.28,,,41.48,86280,2.6,33.86,38.21,40.41,46.09,49.81,70420,79490,84050,95870,103600,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,350,4.9,1.367,1.21,,,45.18,93980,1.8,35.01,38.71,45.85,50.69,54.82,72810,80520,95360,105440,114030,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,150,3.8,0.6,1.16,,,60.31,125450,3.1,39.5,45.14,59.27,73.98,94.84,82160,93900,123280,153880,197270,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,6480,1.3,25.404,1.21,,,49.96,103910,0.5,39.18,41.12,48.71,58.27,60.01,81500,85530,101310,121200,124820,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,130,47.8,0.52,1.65,,,111.54,232000,5.5,97.59,97.59,111.58,#,#,202990,202990,232080,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,400,13.9,1.585,0.86,,,65.74,136750,1.2,48.32,59.78,62.12,73.17,80.55,100510,124330,129200,152200,167550,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,60,19.1,0.254,0.34,,,89.89,186970,7.9,27.97,30.12,#,#,#,58170,62660,#,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,70,6.3,0.292,1.79,,,121.29,252280,1.7,78.55,#,#,#,#,163390,#,#,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,670,8.3,2.627,1.29,,,145.32,302270,4.7,52.89,91.94,#,#,#,110010,191230,#,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,40,41.9,0.148,1.95,,,193.09,401640,20.7,71.85,76.72,#,#,#,149440,159570,#,#,#,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,460,11.2,1.788,1.28,,,49.46,102880,2.6,46.12,46.42,47.23,49.07,59.32,95940,96540,98230,102060,123380,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,810,5.3,3.178,1.44,,,30.95,64370,1.2,18.72,21.6,28.79,38.36,47.31,38940,44930,59870,79790,98400,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,80,18.5,0.331,0.9,,,37.86,78760,4.5,23.45,25.05,33.33,47.4,51.56,48780,52100,69320,98600,107250,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,220,9.8,0.859,1.58,,,37.9,78830,1.6,22.28,22.47,39.04,48.47,56.02,46350,46740,81190,100810,116520,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,360,8.2,1.414,0.97,,,37.98,79010,1.6,27.87,30.73,36.49,44.97,46.94,57960,63920,75900,93530,97630,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,300,9,1.186,1.08,,,20.42,42460,1.1,16.9,18.81,18.81,19.59,24.4,35160,39120,39120,40740,50760,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,200,17.4,0.778,1.2,,,34.05,70820,9.2,24.39,24.39,29.48,44.32,54.05,50720,50720,61330,92190,112420,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,720,5,2.829,0.93,,,23.93,49780,0.7,18.63,21.48,23.25,26.06,31.18,38750,44680,48360,54200,64860,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,250,6.5,0.968,1.33,,,33.67,70020,1,27.24,29.6,33.05,37.82,38.97,56660,61560,68740,78660,81060,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,170,7.4,0.681,0.85,,,23.54,48960,2.1,18.52,20.79,23.18,26.64,28.37,38530,43240,48220,55410,59010,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,280,9.6,1.109,2.29,,,23.53,48940,2,18.13,20.31,22.23,29.3,29.3,37710,42240,46230,60940,60950,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,590,4.6,2.313,0.56,,,34,70720,0.9,26.17,30.35,34.97,37.52,40,54440,63130,72740,78030,83210,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,450,10.5,1.775,1.45,,,26.24,54590,2.1,18.86,22.31,23.18,28.54,33.32,39220,46400,48220,59370,69310,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,160,7.2,0.645,1.28,,,23.59,49070,1.5,17.66,18.18,21.8,28.35,33.78,36720,37810,45350,58970,70250,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,380,10.6,1.492,1.32,,,26.01,54100,1.8,18.64,19.29,22.51,28.4,41.19,38770,40110,46820,59080,85680,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,detailed,70,32.8,0.272,1.2,,,26.17,54430,5.8,17.74,17.74,28.33,28.9,34.7,36910,36910,58920,60110,72170,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,50,34.4,0.177,0.73,,,34.41,71580,7,20.8,24.09,28.06,43.8,56.83,43270,50100,58370,91100,118200,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,16210,1.6,63.538,1.37,,,20.81,43280,0.6,17.44,18.24,19.51,22.13,26.18,36270,37930,40580,46040,54450,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,8290,3,32.478,1.34,,,19.07,39660,0.8,17.21,18.01,18.48,20.63,21.03,35790,37450,38440,42900,43730,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,3310,4.2,12.953,1.46,,,20.78,43230,0.8,17.91,18.45,21.06,22.25,23.56,37260,38370,43800,46280,49000,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,150,4.6,0.6,1.98,,,34.77,72320,1.1,29.11,29.79,33.54,40.7,43.64,60560,61950,69770,84660,90770,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,270,6.1,1.041,1.52,,,31.55,65630,1.9,21.23,27.7,30.86,37.77,44.25,44150,57610,64180,78570,92050,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,110,16.5,0.442,1.58,,,18.38,38220,4.1,15.74,16.09,17.92,18.48,22,32740,33470,37280,38440,45760,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,230,19.8,0.915,1.5,,,35.45,73740,2.2,28.69,28.76,35.28,38.48,45.88,59680,59810,73390,80030,95430,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,1030,4.6,4.048,1.66,,,23.18,48220,1.4,18.9,21.9,22.89,25.56,26.68,39310,45550,47610,53160,55500,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,1550,5.6,6.087,1.21,,,22.81,47450,1,18.05,19.92,22.64,25.8,27.82,37550,41430,47080,53670,57870,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,170,7,0.656,1.49,,,23.36,48580,2.1,17.17,18.89,21.46,28.64,33.46,35700,39290,44640,59560,69590,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,120,22.5,0.482,1.4,,,19.64,40840,4.6,16.26,16.33,17.53,22.42,26.05,33810,33970,36460,46620,54180,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,120,9.2,0.468,1.62,,,20.01,41610,2.6,16.42,16.76,17.8,22.41,27.4,34150,34860,37020,46620,56990,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,300,7.6,1.16,1.52,,,18.6,38680,0.9,17.15,17.5,18.04,19.13,20.59,35670,36400,37520,39790,42820,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,170,20.1,0.675,0.75,,,22.04,45850,1.6,18.1,20.77,20.81,22.54,26.29,37640,43190,43280,46890,54680,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,330,6.9,1.279,1.9,,,23.91,49730,1.8,17.34,18.89,22.91,26.39,31,36070,39290,47640,54900,64480,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,6680,2.1,26.195,1.14,,,29.82,62030,1.3,16.64,17.89,23.7,40.72,49.95,34600,37210,49300,84700,103890,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,120,1.1,0.479,1.39,,,39.94,83080,0.2,34.14,35.14,38.6,47.38,47.38,71010,73090,80290,98560,98560,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,230,3.7,0.894,0.98,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,320,10.9,1.253,2.26,,,52.31,108800,3.5,41.21,47.02,49.95,59.11,64.11,85720,97810,103890,122940,133340,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,110,3.4,0.431,1.01,,,27.15,56460,1,17.89,20.03,24.74,31.29,39.62,37210,41660,51470,65070,82410,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,50,7.4,0.212,1.64,,,32.18,66940,3.9,21.46,28.22,32.21,36.54,38.95,44630,58710,67000,76000,81020,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,650,15.2,2.556,1.23,,,35.71,74280,5.6,15.74,23.57,40.72,41.56,50.13,32740,49030,84700,86440,104280,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,detailed,590,1,2.297,0.99,,,30.35,63120,0.3,24.08,28.35,30.2,35.58,35.58,50090,58970,62820,74010,74010,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,670,3.5,2.625,0.62,,,41.56,86440,0.6,31.61,37.47,43.9,46.35,49.32,65740,77950,91310,96420,102580,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,100,7.8,0.401,1.76,,,31.01,64490,5.3,17.89,17.89,28.79,37.28,38.4,37210,37210,59880,77540,79870,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,2500,1.5,9.807,1.24,,,19.97,41530,0.7,16.51,17.36,18.27,21.6,22.96,34330,36110,38000,44920,47760,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,330,16.2,1.276,2.13,,,25.13,52280,10.2,17.67,17.8,23.33,29.18,31.1,36750,37030,48530,60690,64680,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,260,15.5,1.032,1.27,,,16.03,33340,0.6,15.74,15.74,15.74,15.75,16.64,32740,32740,32740,32770,34620,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,120,0,0.459,1.45,,,24.26,50470,0,19.47,20.44,24.2,26.58,30.13,40500,42520,50340,55290,62670,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9094,School Bus Monitors,detailed,30,12,0.134,0.28,,,16.88,35110,1.4,15.74,16.44,16.95,16.95,17.44,32740,34200,35250,35250,36280,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9099,"Protective Service Workers, All Other",detailed,220,10.5,0.864,1.59,,,22.62,47040,2.7,17.28,18.64,21,26.41,26.41,35950,38760,43680,54940,54940,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,22480,0.8,88.111,1.01,,,19.55,40670,0.8,15.74,16.01,17.07,20.66,26.8,32740,33310,35500,42980,55740,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,310,10.8,1.229,1.08,,,25.6,53250,4,16.22,20.82,22.31,30.82,34.97,33740,43310,46400,64100,72730,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,2100,3.3,8.214,1.06,,,21.88,45510,1.5,17.25,17.75,19.2,23.59,30.02,35870,36930,39930,49070,62450,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,520,14,2.027,0.46,,,16.88,35100,1.1,15.74,15.74,16.21,17.16,18.74,32740,32740,33720,35690,38980,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,960,3.6,3.774,1.32,,,20.99,43660,0.8,17.51,17.97,20.78,23.22,26.68,36410,37370,43210,48290,55500,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,2260,4,8.849,0.95,,,19.03,39580,1.9,16.11,17.25,17.84,20.94,23.08,33500,35870,37110,43550,48000,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,170,18.5,0.654,0.79,,,18.46,38400,1.5,15.74,16.77,18.82,20.19,21.2,32740,34890,39150,41990,44090,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,1370,6.7,5.358,0.93,,,17.87,37160,1.5,15.74,16.24,17.46,17.91,21.3,32740,33780,36310,37250,44300,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,980,4.2,3.853,0.82,,,24.25,50440,2.8,15.74,16.14,20.77,28.09,39.48,32740,33560,43210,58430,82120,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,8000,2.8,31.363,1.3,,,16.71,34750,0.5,15.74,15.74,16.31,16.85,17.7,32740,32740,33930,35050,36810,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,3060,4.3,12.012,0.82,,,25.89,53860,3,15.74,16.37,22.73,35.22,39.73,32740,34060,47280,73260,82630,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,740,8.1,2.902,1.65,,,18.39,38250,1.7,15.74,15.74,16.65,18.47,21.77,32740,32740,34630,38420,45280,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,600,10.5,2.335,0.73,,,18.8,39100,2.5,15.74,15.74,16.78,20.75,22.12,32740,32740,34900,43150,46010,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,800,5.7,3.116,1.02,,,16.84,35030,1.2,15.74,15.74,16.27,17.27,17.98,32740,32740,33840,35920,37390,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,590,8.5,2.313,0.83,,,18.16,37780,2.4,15.74,15.74,16.33,18,22.89,32740,32740,33960,37440,47600,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,8450,1.1,33.104,1.14,,,20.02,41630,0.6,15.74,16.8,18.06,21.85,26.1,32740,34940,37560,45450,54280,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,280,4.8,1.081,0.96,,,26.08,54250,1.1,18.16,19.4,23.41,30.36,36.34,37760,40350,48690,63160,75590,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,180,6.7,0.721,0.87,,,31.43,65370,2.9,19.52,23.19,30.02,37.69,44.59,40610,48240,62430,78400,92740,,
44060,"Spokane-Spokane Valley, WA",4,WA,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,4160,2.5,16.316,1.14,,,19.32,40180,0.6,15.74,16.5,17.6,21.54,24.59,32740,34320,36600,44800,51150,,
