PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-0000,Construction and Extraction Occupations,major,2060,5.9,33.739,0.845,19.25,40040,2.2,12.62,15.19,18.09,22.53,28.57,26240,31590,37630,46860,59430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,,290,10,4.834,1.295,24.31,50560,2.5,17.38,19.73,22.77,29.04,34.02,36140,41030,47350,60410,70770,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2031,Carpenters,,490,20.7,8.012,1.641,18.82,39140,3.2,13.7,16.15,18.29,21.48,25.11,28490,33590,38050,44670,52230,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2061,Construction Laborers,,170,26.2,2.739,0.448,15.21,31630,2.8,12.51,13.55,15.22,17.07,18.28,26010,28180,31650,35510,38030,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2073,Operating Engineers and Other Construction Equipment Operators,,130,13.9,2.155,0.818,19.65,40870,4.8,15.7,16.83,18.57,22.66,26.17,32650,35010,38630,47140,54430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2111,Electricians,,160,23.8,2.603,0.643,24.08,50080,7.9,15.49,19.26,23.67,30.48,33.95,32210,40060,49240,63390,70610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2141,"Painters, Construction and Maintenance",,140,8.9,2.368,1.585,15.72,32700,4.6,11.83,13.22,15.77,18,19.72,24610,27490,32810,37440,41020,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-2152,"Plumbers, Pipefitters, and Steamfitters",,130,25.5,2.109,0.747,24.35,50640,6.6,16.62,18.76,25.49,29.64,32.42,34560,39020,53020,61650,67440,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-3012,Helpers--Carpenters,,**,**,**,**,16.39,34090,5.8,12.22,14.32,17.16,18.69,19.62,25410,29780,35690,38880,40800,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,47-4051,Highway Maintenance Workers,,300,5.8,4.863,4.336,15.46,32150,1.7,11.57,13.1,15.12,17.48,20.37,24060,27240,31440,36350,42380,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-0000,"Installation, Maintenance, and Repair Occupations",major,2070,6.3,33.893,0.874,19.39,40330,2.9,10.9,13.64,17.83,23.6,30.67,22680,28380,37090,49090,63790,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",,180,7.8,2.964,0.906,30.49,63420,3.8,18.88,23.44,29.39,37.46,44.55,39270,48760,61140,77920,92670,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-2011,"Computer, Automated Teller, and Office Machine Repairers",,50,25.9,0.859,0.99,17.02,35410,4.2,12.29,13.71,16.66,19.89,22.54,25550,28520,34660,41360,46880,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",,60,8.9,0.905,0.605,20.15,41910,3.7,13.17,16.81,19.67,23.27,27.11,27390,34960,40910,48410,56390,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3021,Automotive Body and Related Repairers,,70,13.2,1.101,1.079,14.99,31180,5.5,10.3,11.76,15.08,17.86,20.54,21430,24470,31370,37150,42720,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3023,Automotive Service Technicians and Mechanics,,220,21.4,3.687,0.798,17.29,35970,6.4,11.97,13.64,16.07,20.05,25.66,24910,28370,33420,41710,53370,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,,70,32.3,1.173,0.669,18.68,38860,3.9,13.48,15.29,18.58,21.95,25.02,28040,31810,38640,45650,52040,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",,80,15.4,1.233,1.444,22.9,47640,8.1,10.43,16.76,22.06,29.62,35.05,21690,34860,45890,61610,72900,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-3051,Motorboat Mechanics and Service Technicians,,**,**,**,**,18.14,37730,4,13.96,15.93,18.13,20.88,22.65,29030,33130,37710,43430,47110,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",,110,31.7,1.781,1.009,19.29,40120,4.2,12.84,15.96,19.82,22.55,25.46,26710,33190,41230,46910,52960,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9041,Industrial Machinery Mechanics,,100,23,1.576,0.727,22.55,46900,4.5,13.26,18.35,22.13,27.15,32.5,27570,38170,46040,56460,67600,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9052,Telecommunications Line Installers and Repairers,,40,19.5,0.709,0.576,30.03,62450,7.5,21.68,24.96,29.87,36.2,39.36,45100,51920,62120,75290,81870,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9071,"Maintenance and Repair Workers, General",,620,14.8,10.199,1.064,17.02,35390,3.7,10.99,13.11,16.3,20.32,24.96,22850,27260,33900,42260,51910,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",,60,18.8,1.037,1.07,12.95,26940,7.5,8.81,9.89,11.29,15.94,19.08,18330,20570,23480,33160,39690,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,49-9799,"Installation, Maintenance, and Repair Workers, All Other*",,40,36,0.664,0.711,20.73,43110,8.5,10.41,12.33,21.63,26.3,29.74,21640,25650,44990,54700,61870,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-0000,Production Occupations,major,4790,8.6,78.578,1.213,16.52,34360,1.9,10.86,12.91,15.58,19.24,23.85,22580,26860,32400,40020,49610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-1011,First-Line Supervisors of Production and Operating Workers,,270,11.8,4.489,1.028,25.54,53120,2.1,17.89,21.03,24.67,29.31,35.76,37210,43750,51310,60960,74390,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2023,Electromechanical Equipment Assemblers,,110,32.8,1.852,4.806,15.67,32590,2.2,11.66,12.9,15.28,17.88,21.15,24250,26830,31780,37180,43990,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2041,Structural Metal Fabricators and Fitters,,40,36,0.609,0.973,18.73,38960,2.8,15.43,16.94,19.16,21.02,22.19,32100,35230,39850,43730,46150,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-2099,"Assemblers and Fabricators, All Other",,190,28.3,3.192,1.635,14.04,29200,4.1,9.45,11.83,14.19,16.02,18.37,19650,24600,29520,33320,38200,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-3011,Bakers,,**,**,**,**,13.14,27330,4.2,11.82,12.36,13.26,14.17,14.71,24580,25710,27590,29470,30610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-3021,Butchers and Meat Cutters,,70,7.6,1.169,1.18,16.48,34270,12.8,9.91,12.73,16.38,19.33,24.63,20600,26480,34080,40200,51220,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",,120,20.7,1.988,2.044,16.43,34170,4,12.47,13.69,16.11,19.16,21.42,25940,28470,33520,39850,44540,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",,**,**,**,**,17.98,37400,3.9,14.86,16.03,18.1,20.48,21.94,30910,33350,37660,42600,45630,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,100,43,1.573,4.88,15.94,33160,2.1,10.78,13.43,15.76,18.68,21.48,22430,27940,32780,38840,44670,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",,30,17.9,0.523,3.239,16.49,34310,3.9,13.15,14.56,16.19,18.48,20.85,27350,30280,33670,38430,43370,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4041,Machinists,,340,10.7,5.593,2.016,16.45,34220,5,10.96,12.68,15.66,19.15,23.85,22790,26370,32580,39840,49610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",,90,33.7,1.394,1.544,17.42,36230,11.3,11.11,12.99,15.69,20.51,27.85,23110,27020,32630,42660,57920,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",,**,**,**,**,15.78,32820,3.8,11.35,13.07,14.65,17.41,22.8,23610,27190,30470,36220,47430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4111,Tool and Die Makers,,**,**,**,**,23.88,49680,5.2,16.3,19.39,25.1,28.73,30.89,33910,40330,52200,59760,64250,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4121,"Welders, Cutters, Solderers, and Brazers",,90,18.4,1.501,0.607,17.98,37390,2.4,13.98,15.66,17.95,20.66,22.33,29080,32580,37330,42970,46450,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",,**,**,**,**,17.3,35990,4,13.63,15.38,17.35,19.52,21.49,28350,32000,36090,40600,44700,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",,40,33.3,0.636,4.418,15.42,32070,3.5,12.64,13.42,14.72,17.01,20.16,26300,27920,30620,35390,41940,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-4199,"Metal Workers and Plastic Workers, All Other",,140,47.7,2.229,11.73,15.07,31350,6.8,10.83,12.07,15.06,17.38,19.52,22520,25100,31320,36140,40610,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-5112,Printing Press Operators,,**,**,**,**,18.76,39020,2,15.09,16.41,18.34,20.71,22.93,31390,34140,38150,43070,47700,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-5113,Print Binding and Finishing Workers,,30,25.7,0.523,1.226,16.45,34210,2.4,12.31,14.51,16.35,18.1,21.26,25600,30180,34000,37650,44220,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-6011,Laundry and Dry-Cleaning Workers,,170,6.8,2.818,1.749,11.32,23550,4,10.01,10.49,11.29,12.14,13.19,20820,21820,23480,25260,27430,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",,60,34.1,0.979,3.358,13.39,27850,4.2,9.56,10.5,13.25,16.23,17.83,19890,21840,27560,33750,37080,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",,30,40.5,0.543,1.129,12.74,26500,3.8,9.26,11.87,12.95,14,14.62,19250,24700,26940,29110,30420,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-7099,"Woodworkers, All Other",,**,**,**,**,14.18,29500,6.2,12.26,13.01,14.06,15.11,15.74,25500,27060,29240,31420,32730,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-8013,Power Plant Operators,,40,35.9,0.654,2.082,24.49,50940,5,18.55,21.51,24.77,28.19,30.72,38580,44750,51510,58620,63900,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",,40,35.3,0.681,2.612,16.61,34550,4.5,13.38,15.07,16.72,18.2,19.78,27830,31350,34780,37860,41140,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",,210,16.7,3.405,1.054,17.52,36450,3.5,12.48,13.93,16.27,20.2,25.71,25960,28970,33830,42020,53470,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",,**,**,**,**,16.44,34190,3.7,12.82,13.86,15.56,18.07,19.86,26670,28840,32370,37570,41300,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9198,Helpers--Production Workers,,130,9.2,2.155,0.695,11.91,24770,2.7,9.36,10.28,11.87,13.58,14.68,19470,21390,24700,28250,30540,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,51-9399,"Production Workers, All Other*",,110,29.3,1.822,1.01,14.39,29930,3.5,9.62,11.81,13.94,17.39,19.54,20000,24560,28990,36180,40650,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-0000,Transportation and Material Moving Occupations,major,2340,7.6,38.441,0.572,15.74,32740,4.9,8.75,10.87,14.96,17.85,22.09,18200,22610,31120,37120,45940,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,,70,24.7,1.092,0.707,22.06,45890,5.3,11.48,16.73,23.25,27.42,31.86,23890,34790,48360,57040,66270,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3022,"Bus Drivers, School or Special Client",,230,11,3.71,1.008,13.02,27090,14,9.3,9.99,11.19,16.87,18.33,19350,20780,23280,35100,38140,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3031,Driver/Sales Workers,,**,**,**,**,10.6,22040,9,7.7,8.3,9.28,12.77,15.09,16020,17260,19310,26560,31380,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3032,Heavy and Tractor-Trailer Truck Drivers,,640,12.4,10.512,0.911,18.2,37850,3,14.46,15.6,17.21,19.38,24.8,30070,32450,35810,40300,51580,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3033,Light Truck or Delivery Services Drivers,,370,24.6,6.129,0.998,19.98,41560,19.6,9.09,11.24,15.36,18.96,49.93,18900,23370,31950,39440,103850,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-3041,Taxi Drivers and Chauffeurs,,50,31,0.781,0.613,11.59,24100,7.8,7.95,8.88,10.77,14.85,17.14,16530,18470,22400,30890,35660,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7032,Excavating and Loading Machine and Dragline Operators,,60,37.4,0.971,2.511,18.69,38870,4,15.3,16.68,18.8,20.91,22.34,31830,34690,39100,43480,46460,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7051,Industrial Truck and Tractor Operators,,80,17.1,1.314,0.322,14.6,30360,4.6,9.97,12.1,14.59,17.45,19.15,20740,25160,30340,36300,39840,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7061,Cleaners of Vehicles and Equipment,,30,40.5,0.517,0.228,11.57,24070,10.8,7.9,8.74,11.46,14.04,16.63,16420,18170,23840,29200,34580,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",,290,16.6,4.83,0.303,12.75,26520,3.4,8.62,10.15,12.32,14.38,17.49,17920,21120,25630,29900,36380,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7064,"Packers and Packagers, Hand",,**,**,**,**,8.93,18570,4,7.62,8.07,8.79,9.82,11.15,15850,16780,18280,20430,23200,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7081,Refuse and Recyclable Material Collectors,,130,16.5,2.072,2.084,13.89,28890,2.2,10.32,11.65,13.74,15.56,17.72,21460,24220,28580,32370,36850,,
NH,3300003,West Central-Southwest New Hampshire nonmetropolitan area,53-7199,"Material Moving Workers, All Other",,80,3,1.347,6.105,9.73,20240,8.4,7.54,7.72,8.71,10.25,15.86,15680,16060,18120,21320,32990,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,00-0000,All Occupations,total,38430,3.4,1000,1,20.11,41840,2.3,8.54,11.01,15.67,23.76,35.2,17770,22910,32600,49410,73210,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-0000,Management Occupations,major,2130,10.2,55.365,1.168,49.32,102580,3,21.77,30.56,42.42,58.38,#,45280,63560,88240,121420,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-1011,Chief Executives,,190,22.3,4.858,2.258,87.39,181780,5.9,43.06,57.8,#,#,#,89570,120210,#,#,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-1021,General and Operations Managers,,400,7.1,10.388,0.773,50.79,105650,3.7,24.97,32.35,44.51,60.95,#,51940,67280,92570,126780,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-1031,Legislators,,50,35.5,1.226,2.371,*,16910,2.5,*,*,*,*,*,15630,16010,17030,18280,19030,True,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-2021,Marketing Managers,,90,33.6,2.459,1.899,48.46,100800,3.1,27.21,36.67,47.98,59.33,76.37,56590,76280,99790,123410,158840,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-2022,Sales Managers,,70,27.1,1.702,0.677,71.24,148180,15.9,31.56,42.31,57.21,#,#,65650,88010,118990,#,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3011,Administrative Services Managers,,50,14.4,1.215,0.643,37.23,77440,3.9,22.4,29.66,34.44,44.68,56.95,46580,61680,71640,92940,118460,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3021,Computer and Information Systems Managers,,70,19.2,1.918,0.844,46.59,96900,2.6,33.36,38.74,47.63,54.35,61.16,69390,80580,99070,113040,127220,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3031,Financial Managers,,290,17.8,7.606,2.018,55.12,114660,11.6,21.39,32.54,45.2,71.83,#,44500,67690,94010,149410,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3051,Industrial Production Managers,,40,20,1.137,1.008,43.81,91130,3,28.49,34.96,44.33,53.07,61.36,59260,72720,92210,110390,127640,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3071,"Transportation, Storage, and Distribution Managers",,30,40.2,0.814,1.146,46.96,97670,7.3,23.22,32.11,44.37,60.37,75.11,48300,66790,92290,125560,156240,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-3121,Human Resources Managers,,30,28,0.799,1.5,41.81,86960,3.1,28.28,31.69,39.65,47.74,64.18,58820,65910,82480,99290,133500,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9021,Construction Managers,,70,11.3,1.803,1.197,39.24,81620,6.1,26.09,28.44,34.98,42.79,66.2,54260,59160,72750,88990,137710,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9032,"Education Administrators, Elementary and Secondary School",,90,10.8,2.272,1.299,*,74250,3.3,*,*,*,*,*,54700,65450,76640,87610,96380,True,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9033,"Education Administrators, Postsecondary",,50,33.1,1.228,1.414,43.9,91300,6.5,22.54,30.19,40.63,54.21,69.96,46890,62790,84510,112750,145520,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9041,Architectural and Engineering Managers,,40,27.1,1.129,0.821,40.75,84750,9.6,24.47,28.76,36.35,49.11,61.02,50910,59810,75600,102150,126910,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9051,Food Service Managers,,**,**,**,**,34.16,71050,21.9,18.88,21.1,27.59,50.72,55.3,39280,43890,57380,105490,115020,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9111,Medical and Health Services Managers,,60,15,1.629,0.732,43.8,91110,3.9,29.3,33.14,41.87,52.6,65.42,60930,68930,87090,109400,136070,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9151,Social and Community Service Managers,,60,24.9,1.546,1.687,23.52,48930,4.6,18.36,19.7,21.86,26.71,31.92,38180,40980,45460,55560,66400,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,11-9199,"Managers, All Other",,230,23.7,6.042,2.239,51.44,107000,7.7,28.35,34.63,43.15,56.81,#,58970,72030,89740,118160,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-0000,Business and Financial Operations Occupations,major,1530,13.6,39.786,0.83,31,64480,3.2,17.14,21.31,26.91,35.34,45.17,35640,44320,55980,73510,93950,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1022,"Wholesale and Retail Buyers, Except Farm Products",,40,23.2,1.109,1.302,30.39,63210,13.3,13.11,16.73,27.46,33.72,43.41,27260,34790,57110,70140,90300,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,90,25.6,2.285,1.066,24.25,50440,2.2,18.74,20.29,22.88,27.68,32.69,38990,42210,47600,57570,68000,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1031,"Claims Adjusters, Examiners, and Investigators",,150,34.5,3.958,1.916,30.28,62980,4.5,21.49,25.02,29.34,35.12,42.28,44710,52030,61030,73040,87930,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1051,Cost Estimators,,60,13.2,1.587,1.097,29.97,62330,4.6,16.93,21.54,28.08,38.21,45.6,35210,44810,58410,79480,94850,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1078,"Human Resources, Training, and Labor Relations Specialists, All Other*",,80,13.8,1.98,0.602,23.44,48750,3.5,15.93,18.43,22.02,26.73,31.86,33140,38340,45790,55600,66270,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1081,Logisticians,,**,**,**,**,38.62,80330,4.7,24.49,30.97,38.6,45.97,54.46,50930,64420,80280,95620,113270,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1111,Management Analysts,,80,22,2.011,0.477,53.48,111240,15.1,23.5,30.59,41.59,61.77,#,48870,63620,86500,128470,#,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1151,Training and Development Specialists,,40,14.3,1.109,0.691,21.86,45460,5.8,12.84,14.84,18.17,26.56,37.33,26710,30870,37790,55250,77650,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1161,Market Research Analysts and Marketing Specialists*,,60,19.9,1.504,0.73,27.95,58130,7.1,14.19,19.31,23.97,36.43,48.26,29520,40170,49870,75780,100380,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-1199,"Business Operations Specialists, All Other*",,310,18.1,8.087,1.034,26.97,56090,2.6,17.7,20.99,25.52,33.04,38.37,36810,43660,53070,68720,79810,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-2011,Accountants and Auditors,,190,16,4.991,0.591,27.69,57590,4.3,19.33,22.67,26.58,30.82,39,40210,47150,55280,64100,81120,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-2051,Financial Analysts,,50,42.9,1.283,0.739,35.74,74340,8.4,21.64,24.87,37.1,44.29,51.94,45000,51730,77170,92130,108040,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-2072,Loan Officers,,40,39.2,0.971,0.436,29.79,61960,6,20.98,24.26,28.35,35.19,41.28,43630,50470,58970,73190,85850,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,13-2099,"Financial Specialists, All Other",,100,26.6,2.704,2.222,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-0000,Computer and Mathematical Occupations,major,680,15.3,17.666,0.684,32.52,67650,3.1,18.71,23.42,29.6,39.81,49.83,38910,48700,61570,82810,103650,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1121,Computer Systems Analysts,,140,27.8,3.549,0.91,35.03,72850,8.3,21.89,24.31,33.12,42.02,50.44,45540,50560,68890,87400,104910,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1131,Computer Programmers,,50,23.3,1.226,0.467,31.29,65090,5.9,16.57,23.65,32.01,39.33,44.01,34460,49200,66590,81800,91550,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1132,"Software Developers, Applications",,90,37,2.384,0.607,41.84,87030,10.2,23.87,29.27,39.15,49.51,73.35,49660,60890,81430,102990,152560,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1142,Network and Computer Systems Administrators*,,100,8.9,2.701,1.03,29.35,61050,4.4,23.16,24.85,27.68,33.23,39.6,48170,51690,57580,69110,82370,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1150,Computer Support Specialists,,100,9.9,2.485,0.545,23.39,48660,4.2,14.75,17.04,20.62,26.56,39.71,30680,35440,42900,55250,82600,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1179,"Information Security Analysts, Web Developers, and Computer Network Architects",,40,19.6,0.939,0.49,30.68,63810,3.9,17.89,23.64,28.14,36.23,47.58,37210,49180,58540,75360,98960,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,15-1799,"Computer Occupations, All Other*",,40,32.1,1.148,0.797,20.9,43470,9.4,9.59,12.57,19.54,25.92,37.5,19940,26150,40650,53910,78000,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,17-0000,Architecture and Engineering Occupations,major,400,11.6,10.388,0.573,30.19,62790,2.6,18.93,22.61,28.85,35.72,43.72,39370,47030,60020,74300,90930,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,17-2141,Mechanical Engineers,,120,25.6,3.151,1.709,32.83,68280,3.4,23.09,27.1,32.03,36.12,43.03,48020,56370,66620,75130,89510,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,17-2199,"Engineers, All Other",,70,19.2,1.84,1.675,32.59,67790,3.6,18.09,23.62,31.93,40.43,49.15,37630,49120,66410,84090,102240,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,17-3011,Architectural and Civil Drafters,,30,37.1,0.83,1.176,21.62,44960,2.6,16.32,19.23,21.42,23.7,28.01,33960,40000,44550,49290,58250,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,19-0000,"Life, Physical, and Social Science Occupations",major,130,19.6,3.44,0.411,27.77,57750,4.1,15.26,20.5,26.66,32.45,41.72,31750,42640,55450,67500,86780,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,19-3031,"Clinical, Counseling, and School Psychologists",,40,45.5,0.986,1.244,31.73,66000,3.8,21.44,25.32,31.8,37.2,43.96,44600,52670,66150,77390,91430,,
NH,3300004,West Central-Southwest New Hampshire nonmetropolitan area,21-0000,Community and Social Service Occupations,major,720,19.2,18.66,1.247,16.57,34460,5.1,10.1,12.28,14.88,19.75,26.72,21010,25530,30950,41080,55570,,
