PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
WA,44060,"Spokane-Spokane Valley, WA",17-3023,Electrical and electronic engineering technicians,,290,27.1,23.99,49910,7.3,13.30,17.48,25.40,29.20,33.37,27670,36360,52830,60740,69400,,,
WA,44060,"Spokane-Spokane Valley, WA",17-3026,Industrial engineering technicians,,70,30.3,27.26,56710,4.8,18.61,21.74,26.98,33.15,37.43,38710,45210,56110,68940,77860,,,
WA,44060,"Spokane-Spokane Valley, WA",17-3027,Mechanical engineering technicians,,40,21.6,24.52,51000,3.5,18.22,20.76,24.53,28.20,33.23,37900,43190,51020,58660,69110,,,
WA,44060,"Spokane-Spokane Valley, WA",17-3029,"Engineering technicians, except drafters, all other",,90,10.0,23.35,48570,4.8,16.03,18.52,22.19,28.02,33.52,33340,38520,46150,58280,69710,,,
WA,44060,"Spokane-Spokane Valley, WA",17-3031,Surveying and mapping technicians,,70,14.9,16.00,33280,4.7,10.45,12.25,15.45,19.04,23.30,21740,25470,32140,39610,48470,,,
WA,44060,"Spokane-Spokane Valley, WA",19-0000,"Life, physical, and social science occupations",major,1640,8.9,25.22,52470,2.4,14.32,19.14,24.66,30.47,36.48,29790,39820,51290,63370,75890,,,
WA,44060,"Spokane-Spokane Valley, WA",19-1023,Zoologists and wildlife biologists,,50,39.5,29.66,61690,5.3,19.09,26.38,30.67,34.18,36.66,39700,54870,63790,71100,76260,,,
WA,44060,"Spokane-Spokane Valley, WA",19-1042,"Medical scientists, except epidemiologists",,50,25.1,33.49,69650,4.2,16.14,19.83,28.65,39.74,56.43,33560,41250,59590,82660,117380,,,
WA,44060,"Spokane-Spokane Valley, WA",19-2031,Chemists,,50,18.8,26.01,54100,5.9,18.86,20.70,25.05,28.89,37.87,39220,43050,52110,60080,78770,,,
WA,44060,"Spokane-Spokane Valley, WA",19-2041,"Environmental scientists and specialists, including health",,160,24.4,25.62,53290,3.7,18.71,21.88,25.24,28.25,31.59,38910,45520,52500,58760,65710,,,
WA,44060,"Spokane-Spokane Valley, WA",19-3021,Market research analysts,,240,16.7,25.56,53160,2.2,15.05,19.16,24.28,29.49,40.30,31300,39850,50510,61340,83830,,,
WA,44060,"Spokane-Spokane Valley, WA",19-3031,"Clinical, counseling, and school psychologists",,270,41.9,27.78,57790,6.0,17.05,23.56,27.72,33.40,36.79,35450,49010,57650,69460,76510,,,
WA,44060,"Spokane-Spokane Valley, WA",19-3051,Urban and regional planners,,120,24.6,26.09,54260,1.9,19.86,22.79,26.11,29.63,33.58,41320,47400,54310,61630,69840,,,
WA,44060,"Spokane-Spokane Valley, WA",19-3099,"Social scientists and related workers, all other",,50,22.3,28.77,59830,1.9,20.73,24.60,29.20,33.98,37.28,43110,51170,60740,70690,77550,,,
WA,44060,"Spokane-Spokane Valley, WA",19-4021,Biological technicians,,100,10.2,17.66,36720,5.4,12.03,14.33,16.59,20.07,25.93,25020,29800,34510,41740,53940,,,
WA,44060,"Spokane-Spokane Valley, WA",19-4031,Chemical technicians,,90,29.3,17.06,35480,6.2,11.99,13.21,16.41,21.42,23.31,24930,27480,34120,44540,48480,,,
WA,44060,"Spokane-Spokane Valley, WA",19-4091,"Environmental science and protection technicians, including health",,60,30.1,20.14,41900,4.1,14.31,18.19,20.79,22.82,24.33,29760,37830,43250,47470,50600,,,
WA,44060,"Spokane-Spokane Valley, WA",19-4092,Forensic science technicians,,40,0.0,24.35,50640,1.8,15.22,19.47,25.40,29.02,32.43,31660,40490,52840,60370,67450,,,
WA,44060,"Spokane-Spokane Valley, WA",19-4099,"Life, physical, and social science technicians, all other",,40,33.4,19.59,40740,8.6,10.00,11.23,18.92,25.48,33.71,20810,23370,39350,53000,70120,,,
WA,44060,"Spokane-Spokane Valley, WA",21-0000,Community and social services occupations,major,4010,5.3,18.04,37520,2.9,9.83,12.72,17.88,22.65,27.02,20440,26460,37190,47110,56210,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1011,Substance abuse and behavioral disorder counselors,,180,26.9,16.88,35120,8.3,10.79,12.50,15.70,19.81,24.77,22450,25990,32650,41190,51510,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1012,"Educational, vocational, and school counselors",,330,5.9,25.01,52010,2.1,19.20,21.39,24.69,28.62,32.51,39930,44490,51360,59530,67610,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1013,Marriage and family therapists,,**,**,16.43,34170,8.0,14.23,14.88,16.02,17.18,20.46,29590,30950,33320,35730,42560,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1014,Mental health counselors,,240,25.6,18.97,39460,3.8,13.93,15.90,18.86,21.62,24.27,28970,33070,39220,44970,50470,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1015,Rehabilitation counselors,,1170,5.4,16.29,33880,3.8,10.40,12.49,15.50,19.07,23.32,21630,25990,32240,39660,48510,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1021,"Child, family, and school social workers",,150,28.2,18.75,39010,9.3,10.03,12.01,18.60,25.27,28.10,20850,24990,38690,52570,58450,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1022,Medical and public health social workers,,230,29.0,22.75,47310,2.1,16.44,19.26,22.41,26.29,29.70,34200,40070,46600,54680,61780,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1023,Mental health and substance abuse social workers,,180,28.2,20.07,41760,5.9,14.19,15.99,20.24,24.30,27.23,29510,33250,42110,50550,56640,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1029,"Social workers, all other",,300,1.6,23.43,48740,3.1,19.83,21.03,23.02,25.10,29.39,41250,43740,47890,52200,61130,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1091,Health educators,,110,11.2,19.73,41040,4.0,12.90,16.02,19.88,22.15,27.00,26840,33320,41340,46070,56170,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1092,Probation officers and correctional treatment specialists,,240,0.5,23.13,48120,2.5,19.79,20.96,22.89,24.75,27.85,41170,43610,47620,51470,57930,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1093,Social and human service assistants,,670,14.5,10.75,22360,2.0,8.13,8.88,10.11,11.93,14.82,16910,18460,21030,24810,30820,,,
WA,44060,"Spokane-Spokane Valley, WA",21-1099,"Community and social service specialists, all other",,100,21.9,16.90,35150,4.0,10.77,13.95,16.86,20.20,22.92,22410,29020,35070,42020,47670,,,
WA,44060,"Spokane-Spokane Valley, WA",21-2011,Clergy,,70,42.2,20.79,43230,3.2,16.67,18.49,20.41,22.29,26.33,34670,38460,42450,46360,54770,,,
WA,44060,"Spokane-Spokane Valley, WA",23-0000,Legal occupations,major,1470,3.3,31.64,65820,5.9,13.83,18.14,27.91,39.36,60.51,28770,37730,58060,81870,125870,,,
WA,44060,"Spokane-Spokane Valley, WA",23-1011,Lawyers,,770,13.3,40.00,83200,6.0,22.52,28.09,35.80,48.91,68.28,46850,58420,74460,101720,142030,,,
WA,44060,"Spokane-Spokane Valley, WA",23-1021,"Administrative law judges, adjudicators, and hearing officers",,40,7.2,40.25,83720,8.8,27.59,31.98,36.14,40.85,65.46,57380,66520,75160,84960,136150,,,
WA,44060,"Spokane-Spokane Valley, WA",23-1023,"Judges, magistrate judges, and magistrates",,50,2.6,45.47,94580,3.7,27.94,30.58,47.90,59.73,69.17,58110,63610,99630,124240,143870,,,
WA,44060,"Spokane-Spokane Valley, WA",23-2011,Paralegals and legal assistants,,330,31.6,18.69,38870,8.9,11.92,14.02,17.15,22.07,28.25,24800,29160,35670,45900,58760,,,
WA,44060,"Spokane-Spokane Valley, WA",23-2092,Law clerks,,110,17.4,16.62,34570,8.4,11.89,12.88,15.13,20.00,23.73,24740,26800,31480,41590,49350,,,
WA,44060,"Spokane-Spokane Valley, WA",23-2093,"Title examiners, abstractors, and searchers",,70,38.5,21.48,44680,3.7,13.11,16.88,21.29,26.21,30.53,27280,35100,44280,54510,63510,,,
WA,44060,"Spokane-Spokane Valley, WA",23-2099,"Legal support workers, all other",,80,26.1,19.82,41230,7.9,12.80,14.50,19.85,23.75,28.17,26630,30160,41290,49390,58590,,,
WA,44060,"Spokane-Spokane Valley, WA",25-0000,"Education, training, and library occupations",major,12020,3.9,20.60,42850,2.6,10.42,14.04,19.67,25.97,30.23,21680,29200,40910,54010,62870,,,
WA,44060,"Spokane-Spokane Valley, WA",25-1011,"Business teachers, postsecondary",,180,29.1,*,76550,5.8,*,*,*,*,*,38480,46330,67100,98120,132480,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1021,"Computer science teachers, postsecondary",,40,13.6,*,67100,13.9,*,*,*,*,*,35560,42470,56790,85730,125690,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1022,"Mathematical science teachers, postsecondary",,80,16.3,*,52800,6.5,*,*,*,*,*,32360,36670,46540,60290,87870,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1032,"Engineering teachers, postsecondary",,70,27.9,*,79230,6.9,*,*,*,*,*,36750,45580,79680,107430,127590,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1042,"Biological science teachers, postsecondary",,70,20.8,*,64830,12.1,*,*,*,*,*,35040,42170,54500,78190,108850,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1052,"Chemistry teachers, postsecondary",,50,12.9,*,59590,11.1,*,*,*,*,*,33410,38130,47180,80470,111620,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1054,"Physics teachers, postsecondary",,30,14.6,*,70480,11.7,*,*,*,*,*,39440,46760,55900,91050,117740,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1065,"Political science teachers, postsecondary",,30,11.9,*,59390,7.8,*,*,*,*,*,35730,43190,54900,73440,89060,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1066,"Psychology teachers, postsecondary",,80,19.6,*,65360,6.3,*,*,*,*,*,38300,47810,58090,77320,96400,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1067,"Sociology teachers, postsecondary",,40,17.5,*,65400,11.6,*,*,*,*,*,34220,40430,56290,79000,113500,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1081,"Education teachers, postsecondary",,190,16.6,*,58640,6.0,*,*,*,*,*,38830,43900,53040,69830,90220,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1121,"Art, drama, and music teachers, postsecondary",,190,20.6,*,50980,6.0,*,*,*,*,*,32500,38760,46030,60770,75950,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1122,"Communications teachers, postsecondary",,60,9.8,*,56100,7.3,*,*,*,*,*,36570,41250,50000,67630,87670,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1123,"English language and literature teachers, postsecondary",,170,12.0,*,47590,5.9,*,*,*,*,*,32690,36940,43320,53680,71090,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1124,"Foreign language and literature teachers, postsecondary",,70,11.9,*,49280,6.0,*,*,*,*,*,33730,38690,45510,56320,72030,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1125,"History teachers, postsecondary",,50,10.7,*,54750,9.8,*,*,*,*,*,35100,39560,45060,65050,91110,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1193,"Recreation and fitness studies teachers, postsecondary",,60,44.1,*,49030,4.8,*,*,*,*,*,36370,39620,44410,55630,73750,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-1194,"Vocational education teachers, postsecondary",,550,4.5,21.12,43930,2.3,15.26,17.42,21.07,24.87,27.80,31740,36230,43820,51720,57830,,,
WA,44060,"Spokane-Spokane Valley, WA",25-2011,"Preschool teachers, except special education",,340,35.6,11.45,23830,12.7,7.89,8.29,9.51,13.41,19.22,16420,17240,19770,27900,39980,,,
WA,44060,"Spokane-Spokane Valley, WA",25-2012,"Kindergarten teachers, except special education",,**,**,*,41180,2.8,*,*,*,*,*,31210,34320,40080,47010,56470,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-2021,"Elementary school teachers, except special education",,1450,11.0,*,49090,2.3,*,*,*,*,*,34250,42100,51340,57630,61780,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-2022,"Middle school teachers, except special and vocational education",,1140,10.6,*,50340,1.6,*,*,*,*,*,37490,44020,51570,57490,62000,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-2031,"Secondary school teachers, except special and vocational education",,900,1.7,*,50240,1.3,*,*,*,*,*,36230,42580,50990,58280,63540,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,230,13.5,*,45350,2.5,*,*,*,*,*,31380,37190,45320,54210,60400,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-2042,"Special education teachers, middle school",,150,13.4,*,47600,1.9,*,*,*,*,*,34290,40440,48370,55950,60680,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-3099,"Teachers and instructors, all other",,1380,6.3,*,29100,6.1,*,*,*,*,*,20230,22450,27360,35090,38800,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-4021,Librarians,,180,6.0,25.88,53830,1.8,19.37,22.94,26.03,28.80,33.13,40300,47720,54150,59910,68900,,,
WA,44060,"Spokane-Spokane Valley, WA",25-4031,Library technicians,,100,23.4,15.90,33070,2.4,12.47,14.30,16.02,17.52,19.11,25940,29740,33310,36430,39740,,,
WA,44060,"Spokane-Spokane Valley, WA",25-9041,Teacher assistants,,1870,5.0,*,23990,1.8,*,*,*,*,*,17240,19450,24230,27870,30390,True,,
WA,44060,"Spokane-Spokane Valley, WA",25-9099,"Education, training, and library workers, all other",,150,21.0,19.73,41030,4.8,12.59,14.49,19.28,23.43,27.73,26190,30150,40100,48730,57680,,,
WA,44060,"Spokane-Spokane Valley, WA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,2780,11.3,20.33,42290,3.9,9.21,12.08,17.80,26.09,33.97,19150,25120,37020,54280,70650,,,
WA,44060,"Spokane-Spokane Valley, WA",27-1014,Multi-media artists and animators,,60,49.3,21.58,44900,12.0,11.41,13.33,18.90,27.37,36.03,23730,27730,39320,56930,74930,,,
WA,44060,"Spokane-Spokane Valley, WA",27-1023,Floral designers,,**,**,11.67,24280,2.5,8.17,8.97,11.04,13.86,16.99,16990,18660,22960,28820,35340,,,
WA,44060,"Spokane-Spokane Valley, WA",27-1024,Graphic designers,,250,10.8,17.49,36380,2.8,11.53,13.12,16.31,20.63,26.90,23980,27280,33930,42900,55950,,,
WA,44060,"Spokane-Spokane Valley, WA",27-1025,Interior designers,,40,33.3,18.80,39100,18.8,10.93,12.59,15.17,20.52,29.31,22740,26200,31550,42690,60970,,,
WA,44060,"Spokane-Spokane Valley, WA",27-1026,Merchandise displayers and window trimmers,,120,29.1,12.31,25600,8.6,8.06,8.71,11.85,15.17,17.16,16770,18130,24640,31540,35690,,,
WA,44060,"Spokane-Spokane Valley, WA",27-2012,Producers and directors,,90,8.6,24.37,50690,2.6,15.83,19.67,23.66,28.12,34.84,32920,40920,49220,58490,72470,,,
WA,44060,"Spokane-Spokane Valley, WA",27-2022,Coaches and scouts,,500,46.3,*,36550,10.7,*,*,*,*,*,19960,22120,30050,52790,61050,True,,
WA,44060,"Spokane-Spokane Valley, WA",27-3022,Reporters and correspondents,,120,11.6,20.25,42130,7.2,12.09,14.46,20.29,25.73,28.44,25140,30080,42200,53510,59150,,,
WA,44060,"Spokane-Spokane Valley, WA",27-3031,Public relations specialists,,280,20.9,25.44,52920,8.0,14.26,18.09,23.73,32.76,40.66,29670,37630,49350,68140,84570,,,
WA,44060,"Spokane-Spokane Valley, WA",27-3041,Editors,,100,8.7,22.63,47060,3.8,14.02,17.09,23.35,27.85,32.01,29160,35550,48560,57920,66580,,,
WA,44060,"Spokane-Spokane Valley, WA",27-3042,Technical writers,,40,22.1,24.43,50810,3.3,17.79,19.43,23.04,28.36,34.51,37010,40420,47920,58990,71780,,,
WA,44060,"Spokane-Spokane Valley, WA",27-3091,Interpreters and translators,,30,27.2,28.01,58270,16.5,15.73,18.09,29.31,36.35,42.42,32720,37620,60970,75600,88240,,,
WA,44060,"Spokane-Spokane Valley, WA",27-4011,Audio and video equipment technicians,,90,28.4,13.46,28000,7.6,8.27,9.28,11.94,16.80,20.48,17210,19300,24840,34940,42610,,,
WA,44060,"Spokane-Spokane Valley, WA",27-4012,Broadcast technicians,,70,22.3,18.17,37790,7.1,9.51,11.75,16.87,23.64,29.81,19780,24440,35100,49170,62000,,,
WA,44060,"Spokane-Spokane Valley, WA",27-4021,Photographers,,40,38.7,20.90,43480,3.5,11.86,14.59,21.96,26.76,30.65,24660,30340,45670,55660,63750,,,
WA,44060,"Spokane-Spokane Valley, WA",27-4031,"Camera operators, television, video, and motion picture",,40,28.5,19.65,40860,9.3,12.51,15.73,17.60,24.61,30.77,26030,32720,36610,51190,63990,,,
WA,44060,"Spokane-Spokane Valley, WA",27-4099,"Media and communication equipment workers, all other",,130,35.6,20.95,43580,3.8,15.51,18.29,20.31,23.37,28.42,32270,38040,42240,48610,59120,,,
WA,44060,"Spokane-Spokane Valley, WA",29-0000,Healthcare practitioners and technical occupations,major,11980,15.4,29.68,61730,4.6,15.68,19.54,24.91,33.02,46.31,32610,40640,51810,68680,96330,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1021,"Dentists, general",,30,41.9,59.33,123410,10.6,47.21,50.58,57.97,#,#,98210,105210,120580,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1031,Dietitians and nutritionists,,100,16.6,23.32,48510,1.5,18.22,20.23,23.13,26.60,29.08,37900,42070,48110,55320,60480,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1041,Optometrists,,**,**,87.17,181300,17.9,49.49,#,#,#,#,102940,#,#,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1051,Pharmacists,,510,12.1,42.19,87750,1.5,33.24,38.76,42.77,46.99,54.88,69130,80620,88960,97730,114140,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1061,Anesthesiologists,,30,40.5,87.11,181190,12.9,66.96,#,#,#,#,139290,#,#,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1062,Family and general practitioners,,**,**,59.23,123200,11.2,43.07,51.13,56.77,62.78,#,89580,106350,118080,130570,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1063,"Internists, general",,**,**,66.51,138340,11.1,50.04,57.17,64.95,#,#,104090,118920,135090,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1065,"Pediatricians, general",,40,39.2,84.59,175940,8.3,58.71,66.42,#,#,#,122120,138140,#,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1066,Psychiatrists,,**,**,62.34,129660,12.6,38.63,43.26,65.95,#,#,80360,89980,137180,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1067,Surgeons,,50,28.0,#,#,*,#,#,#,#,#,#,#,#,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1069,"Physicians and surgeons, all other",,410,33.8,77.70,161610,10.6,44.28,55.54,#,#,#,92100,115520,#,#,#,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1071,Physician assistants,,120,23.8,37.48,77960,5.1,29.99,32.19,35.15,40.96,53.45,62380,66950,73100,85200,111170,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1111,Registered nurses,,4860,23.2,26.55,55230,2.3,19.28,21.37,25.61,31.02,35.85,40100,44450,53270,64520,74560,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1121,Audiologists,,**,**,24.11,50160,2.4,20.20,21.86,24.04,26.79,28.89,42020,45470,50000,55720,60100,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1122,Occupational therapists,,140,23.6,27.54,57280,2.1,20.70,24.77,27.65,31.15,35.03,43060,51530,57520,64790,72860,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1123,Physical therapists,,360,15.5,31.79,66110,4.3,23.48,25.83,29.27,33.76,38.98,48840,53730,60880,70220,81070,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1125,Recreational therapists,,60,7.4,20.68,43020,3.2,14.34,19.39,21.17,22.92,24.65,29820,40330,44040,47660,51280,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1126,Respiratory therapists,,170,27.2,23.79,49480,3.1,17.59,20.33,23.77,27.23,30.61,36580,42290,49430,56630,63660,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1127,Speech-language pathologists,,170,14.5,24.61,51180,3.5,17.00,20.73,25.39,28.74,31.36,35370,43120,52800,59780,65230,,,
WA,44060,"Spokane-Spokane Valley, WA",29-1131,Veterinarians,,100,9.3,38.54,80160,20.9,21.33,25.27,32.38,40.90,49.33,44360,52570,67360,85070,102610,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2011,Medical and clinical laboratory technologists,,310,30.8,27.59,57380,2.4,20.58,23.39,26.70,31.20,36.95,42800,48640,55540,64890,76850,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2012,Medical and clinical laboratory technicians,,350,30.0,18.86,39230,1.9,13.39,15.65,18.67,21.98,25.78,27850,32540,38840,45720,53620,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2021,Dental hygienists,,**,**,33.58,69850,3.6,28.51,31.33,34.14,37.03,38.95,59290,65160,71010,77020,81020,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2031,Cardiovascular technologists and technicians,,60,16.5,23.13,48110,2.8,14.42,17.13,22.26,29.24,33.54,30000,35640,46300,60830,69770,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2032,Diagnostic medical sonographers,,90,23.5,29.00,60330,1.9,23.42,25.75,28.80,32.37,35.94,48720,53560,59910,67330,74760,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2034,Radiologic technologists and technicians,,390,23.5,25.10,52200,1.2,19.53,22.80,25.29,27.70,30.21,40620,47420,52610,57610,62840,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2052,Pharmacy technicians,,470,12.4,14.98,31160,1.4,12.11,13.29,14.98,16.81,18.11,25190,27640,31170,34960,37670,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2055,Surgical technologists,,200,27.8,17.57,36550,2.1,13.38,15.00,17.58,20.27,22.17,27830,31210,36570,42150,46110,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2056,Veterinary technologists and technicians,,**,**,12.46,25910,8.7,9.59,10.63,12.50,14.09,15.87,19950,22110,25990,29300,33020,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2061,Licensed practical and licensed vocational nurses,,920,10.5,18.49,38450,1.3,15.10,16.58,18.72,20.84,22.32,31420,34490,38930,43350,46430,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2071,Medical records and health information technicians,,380,17.9,13.95,29010,1.8,9.95,11.20,13.11,16.07,19.32,20700,23290,27260,33420,40190,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2081,"Opticians, dispensing",,70,24.5,17.05,35470,6.3,11.08,12.63,15.64,21.49,25.03,23040,26270,32530,44700,52060,,,
WA,44060,"Spokane-Spokane Valley, WA",29-2099,"Health technologists and technicians, all other",,240,37.0,23.56,49000,6.2,13.12,18.13,25.08,28.98,32.34,27300,37710,52170,60270,67270,,,
WA,44060,"Spokane-Spokane Valley, WA",29-9011,Occupational health and safety specialists,,80,3.3,24.51,50970,2.0,19.72,21.67,24.65,27.74,29.88,41020,45080,51270,57690,62150,,,
WA,44060,"Spokane-Spokane Valley, WA",29-9099,"Healthcare practitioners and technical workers, all other",,**,**,24.64,51250,3.8,15.78,17.54,21.79,32.49,36.10,32820,36480,45320,67580,75090,,,
WA,44060,"Spokane-Spokane Valley, WA",31-0000,Healthcare support occupations,major,7260,7.1,11.97,24890,2.0,8.49,9.39,10.88,13.73,17.00,17650,19540,22640,28560,35360,,,
WA,44060,"Spokane-Spokane Valley, WA",31-1011,Home health aides,,1480,14.2,9.52,19800,1.9,7.99,8.53,9.31,10.34,11.10,16620,17740,19370,21510,23100,,,
WA,44060,"Spokane-Spokane Valley, WA",31-1012,"Nursing aides, orderlies, and attendants",,2200,14.7,10.37,21580,1.6,8.29,9.08,10.08,11.33,13.36,17250,18890,20960,23560,27780,,,
WA,44060,"Spokane-Spokane Valley, WA",31-1013,Psychiatric aides,,230,4.5,15.72,32700,3.2,12.84,14.25,15.90,17.42,18.64,26700,29640,33070,36240,38770,,,
WA,44060,"Spokane-Spokane Valley, WA",31-2011,Occupational therapist assistants,,40,38.2,19.88,41360,3.1,16.00,18.10,20.27,22.08,23.81,33280,37650,42160,45920,49520,,,
WA,44060,"Spokane-Spokane Valley, WA",31-2021,Physical therapist assistants,,70,35.2,19.78,41140,3.6,15.68,17.86,20.06,22.18,24.19,32620,37140,41720,46130,50310,,,
WA,44060,"Spokane-Spokane Valley, WA",31-2022,Physical therapist aides,,110,33.1,11.48,23880,3.1,9.16,10.16,11.42,12.69,13.65,19050,21130,23760,26390,28390,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9011,Massage therapists,,110,44.5,26.05,54180,13.3,11.46,17.05,29.81,32.74,34.74,23830,35460,61990,68090,72250,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9091,Dental assistants,,730,7.1,14.90,31000,5.4,10.07,11.73,14.93,17.81,20.38,20950,24390,31050,37050,42390,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9092,Medical assistants,,830,15.9,12.70,26410,2.5,9.75,11.05,12.62,14.16,16.16,20280,22980,26250,29450,33610,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9093,Medical equipment preparers,,130,33.9,12.72,26460,3.1,8.52,10.34,12.82,14.88,16.87,17720,21520,26670,30950,35090,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9094,Medical transcriptionists,,270,15.5,14.94,31080,3.1,11.45,12.99,14.78,16.55,18.06,23820,27010,30740,34430,37570,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9095,Pharmacy aides,,70,37.9,11.49,23890,3.8,8.26,9.31,10.79,14.00,16.19,17180,19360,22440,29120,33680,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9096,Veterinary assistants and laboratory animal caretakers,,160,24.9,10.00,20810,3.7,8.11,8.81,9.91,10.91,11.93,16860,18330,20610,22690,24820,,,
WA,44060,"Spokane-Spokane Valley, WA",31-9099,"Healthcare support workers, all other",,810,11.5,12.68,26370,3.0,9.36,10.33,12.05,14.69,17.17,19460,21500,25070,30550,35710,,,
WA,44060,"Spokane-Spokane Valley, WA",33-0000,Protective service occupations,major,3570,6.0,18.85,39210,7.5,8.93,10.87,16.92,25.87,32.03,18570,22610,35200,53800,66610,,,
WA,44060,"Spokane-Spokane Valley, WA",33-1012,First-line supervisors/managers of police and detectives,,130,2.8,35.20,73210,2.8,29.10,31.85,35.04,38.82,44.03,60530,66250,72890,80750,91590,,,
WA,44060,"Spokane-Spokane Valley, WA",33-1099,"First-line supervisors/managers, protective service workers, all other",,50,24.9,18.59,38670,6.1,12.33,13.47,16.25,22.91,29.54,25650,28010,33810,47660,61440,,,
WA,44060,"Spokane-Spokane Valley, WA",33-3021,Detectives and criminal investigators,,170,1.9,32.86,68350,3.5,26.82,30.75,33.46,36.33,38.97,55780,63970,69600,75560,81050,,,
WA,44060,"Spokane-Spokane Valley, WA",33-3051,Police and sheriff's patrol officers,,480,7.4,25.06,52130,4.0,17.99,23.30,26.04,28.08,30.05,37410,48470,54160,58410,62500,,,
WA,44060,"Spokane-Spokane Valley, WA",33-9021,Private detectives and investigators,,100,25.3,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
