PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Livonia, MI",11-9051,Food service managers,,2070,7.0,24.41,50770,2.4,13.65,16.69,22.83,30.23,37.57,28380,34720,47490,62870,78140,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9061,Funeral directors,,290,27.5,33.88,70460,13.0,15.57,23.00,30.89,38.30,56.70,32390,47830,64250,79660,117940,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9071,Gaming managers,,100,25.9,38.80,80700,2.7,28.65,34.54,37.80,41.06,50.38,59590,71840,78620,85400,104780,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9081,Lodging managers,,130,25.1,28.05,58340,6.8,19.92,21.68,24.24,33.61,45.55,41440,45090,50420,69910,94730,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9111,Medical and health services managers,,3610,5.1,43.38,90240,3.0,22.64,29.99,37.52,49.77,75.18,47080,62370,78040,103520,156370,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9121,Natural sciences managers,,140,16.1,43.41,90300,6.3,23.06,31.65,38.55,49.94,64.22,47960,65840,80180,103880,133570,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9131,Postmasters and mail superintendents,,100,0.0,36.18,75250,1.5,26.18,32.03,36.20,41.78,47.46,54450,66630,75290,86910,98720,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9141,"Property, real estate, and community association managers",,2420,7.4,27.36,56920,5.1,13.27,16.19,20.35,31.51,47.51,27600,33670,42340,65540,98820,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9151,Social and community service managers,,1250,7.2,28.37,59010,2.7,16.62,20.80,26.39,35.12,43.26,34570,43270,54900,73060,89980,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9199,"Managers, all other",,6130,6.1,51.77,107690,2.7,27.71,35.66,48.33,63.11,#,57630,74160,100530,131270,#,,
MI,19820,"Detroit-Warren-Livonia, MI",13-0000,Business and financial operations occupations,major,104630,2.7,33.45,69570,1.5,16.98,22.49,30.24,40.94,53.31,35320,46770,62900,85150,110890,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1011,"Agents and business managers of artists, performers, and athletes",,110,38.1,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1021,"Purchasing agents and buyers, farm products",,110,25.2,23.69,49260,4.4,16.72,19.21,23.69,27.15,30.46,34780,39950,49280,56480,63360,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1022,"Wholesale and retail buyers, except farm products",,1280,13.1,32.68,67970,5.6,14.63,19.27,27.25,42.14,59.55,30440,40090,56670,87650,123870,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,6280,5.9,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1031,"Claims adjusters, examiners, and investigators",,4060,9.0,28.20,58660,2.3,18.51,22.08,27.55,33.56,39.25,38510,45930,57310,69810,81630,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1032,"Insurance appraisers, auto damage",,80,46.5,22.51,46830,4.6,16.53,17.66,19.53,27.65,31.88,34380,36730,40620,57520,66300,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,3270,2.6,27.54,57290,5.2,15.80,18.41,25.79,32.70,40.71,32860,38290,53650,68010,84680,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1051,Cost estimators,,3390,7.8,34.87,72540,3.5,19.23,24.25,32.07,40.37,51.94,40010,50450,66710,83960,108040,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1061,Emergency management specialists,,110,6.4,33.80,70300,3.9,20.80,23.38,30.37,43.56,50.78,43260,48630,63160,90600,105630,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1071,"Employment, recruitment, and placement specialists",,2710,13.8,26.97,56100,6.5,12.85,17.28,22.76,37.98,47.93,26720,35940,47340,79010,99690,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1072,"Compensation, benefits, and job analysis specialists",,1510,6.4,31.13,64750,2.7,18.47,22.24,28.29,37.81,50.58,38420,46270,58850,78650,105210,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1073,Training and development specialists,,2430,6.9,26.46,55030,3.0,13.69,18.97,25.83,32.93,40.68,28470,39460,53720,68490,84610,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1079,"Human resources, training, and labor relations specialists, all other",,4200,6.1,28.65,59590,2.0,17.43,22.30,27.92,33.26,42.67,36260,46390,58070,69180,88760,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1081,Logisticians,,3500,7.0,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1111,Management analysts,,6570,8.8,44.68,92930,4.4,22.24,28.16,39.02,56.86,76.60,46250,58580,81170,118270,159330,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1121,Meeting and convention planners,,480,13.4,22.16,46100,4.4,13.11,15.77,20.52,27.36,34.34,27270,32800,42690,56910,71430,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1199,"Business operations specialists, all other",,23830,6.6,37.19,77360,1.9,19.31,26.27,35.19,46.65,58.68,40170,54630,73190,97030,122050,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2011,Accountants and auditors,,18210,4.2,31.55,65620,1.4,18.74,22.74,28.53,37.10,48.66,38980,47300,59350,77170,101220,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2021,Appraisers and assessors of real estate,,1130,17.1,27.66,57540,7.5,15.77,18.15,26.39,33.42,40.11,32800,37750,54900,69510,83430,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2031,Budget analysts,,**,**,35.23,73290,2.8,19.76,26.00,35.40,43.51,50.53,41100,54080,73630,90500,105110,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2041,Credit analysts,,1140,10.1,29.06,60450,3.9,16.77,20.13,25.59,33.86,46.51,34880,41870,53230,70440,96740,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2051,Financial analysts,,3700,9.6,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2052,Personal financial advisors,,2480,19.8,44.47,92490,11.8,14.13,18.05,29.14,58.27,#,29390,37540,60600,121210,#,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2053,Insurance underwriters,,970,11.4,33.89,70500,5.6,20.92,24.58,30.32,38.07,50.86,43510,51120,63060,79180,105780,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2061,Financial examiners,,170,31.0,35.00,72800,10.3,20.89,24.11,33.37,42.18,56.55,43460,50150,69420,87730,117630,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2071,Loan counselors,,510,18.2,22.57,46940,5.4,14.24,16.76,21.17,26.66,31.47,29620,34860,44030,55460,65460,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2072,Loan officers,,5470,9.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2081,"Tax examiners, collectors, and revenue agents",,480,1.4,32.13,66820,2.5,17.74,21.59,30.64,43.17,48.54,36900,44910,63720,89790,100960,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2082,Tax preparers,,1600,38.8,11.49,23890,10.4,7.91,8.38,9.15,10.96,18.62,16450,17420,19030,22800,38720,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2099,"Financial specialists, all other",,**,**,32.92,68480,3.9,17.28,21.81,30.02,40.36,52.81,35940,45360,62440,83960,109830,,
MI,19820,"Detroit-Warren-Livonia, MI",15-0000,Computer and mathematical science occupations,major,57520,3.1,35.25,73320,1.2,19.74,25.98,34.52,43.85,52.53,41060,54040,71800,91220,109270,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1011,"Computer and information scientists, research",,140,33.7,43.31,90080,12.1,18.02,20.52,42.48,54.51,64.00,37490,42680,88360,113380,133130,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1021,Computer programmers,,7850,9.8,34.12,70970,2.3,21.88,26.76,33.96,40.57,49.01,45500,55660,70630,84390,101940,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1031,"Computer software engineers, applications",,6420,7.9,40.24,83710,1.5,26.69,32.70,39.53,47.67,56.47,55520,68010,82220,99160,117450,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1032,"Computer software engineers, systems software",,5580,10.7,40.16,83530,1.9,26.22,32.63,39.79,48.01,56.09,54540,67870,82760,99850,116670,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1041,Computer support specialists,,8490,7.7,22.93,47700,1.8,13.61,17.15,21.81,27.75,33.72,28300,35660,45360,57730,70130,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1051,Computer systems analysts,,10970,8.8,39.72,82620,1.9,25.50,31.76,39.13,47.45,55.98,53040,66070,81400,98700,116440,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1061,Database administrators,,1730,5.7,34.23,71190,2.2,20.07,25.19,32.11,41.00,50.16,41750,52400,66790,85290,104340,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1071,Network and computer systems administrators,,4600,4.3,33.01,68670,1.8,21.19,25.56,31.86,39.64,47.65,44070,53160,66270,82460,99120,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1081,Network systems and data communications analysts,,4110,14.1,36.58,76080,2.0,23.81,28.64,34.54,43.17,52.57,49520,59570,71840,89790,109340,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1099,"Computer specialists, all other",,5190,10.8,35.44,73720,2.8,16.55,23.45,33.77,46.98,58.18,34420,48770,70240,97710,121020,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2011,Actuaries,,470,44.1,32.92,68480,12.0,21.61,23.16,25.67,38.14,58.24,44950,48180,53400,79340,121140,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2031,Operations research analysts,,1510,14.2,42.46,88320,3.1,25.07,31.44,41.16,54.35,62.96,52150,65390,85610,113050,130970,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2041,Statisticians,,280,24.6,34.08,70890,2.2,20.32,27.48,34.59,40.03,48.02,42270,57150,71950,83270,99880,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2099,"Mathematical scientists, all other",,190,25.9,34.15,71040,1.9,26.74,29.77,34.76,39.54,42.47,55630,61920,72300,82230,88350,,
MI,19820,"Detroit-Warren-Livonia, MI",17-0000,Architecture and engineering occupations,major,78500,6.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1011,"Architects, except landscape and naval",,1210,22.1,33.89,70500,3.2,20.94,26.96,32.73,40.36,49.22,43560,56070,68070,83960,102370,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1012,Landscape architects,,180,23.7,32.08,66720,6.5,18.48,25.29,32.63,38.20,43.12,38440,52600,67880,79450,89680,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1022,Surveyors,,430,20.1,28.32,58910,3.6,18.64,21.49,25.59,33.38,45.31,38770,44700,53230,69430,94240,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2011,Aerospace engineers,,**,**,43.72,90930,2.5,30.08,35.82,43.67,50.85,60.78,62580,74510,90840,105770,126420,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2031,Biomedical engineers,,**,**,32.15,66870,2.0,18.08,25.56,33.41,39.17,46.06,37610,53160,69480,81470,95800,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2041,Chemical engineers,,360,26.2,38.54,80170,6.5,22.88,27.17,36.14,46.79,63.10,47600,56520,75180,97320,131250,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2051,Civil engineers,,3600,12.6,34.42,71600,2.7,22.56,27.07,31.60,39.10,49.93,46920,56300,65720,81330,103860,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2061,Computer hardware engineers,,1000,18.3,42.96,89360,6.5,23.94,32.18,38.91,52.98,64.78,49790,66940,80930,110200,134750,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2071,Electrical engineers,,3370,10.5,38.67,80420,2.3,26.28,31.25,37.55,45.68,53.24,54660,64990,78110,95010,110750,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2072,"Electronics engineers, except computer",,1850,11.3,38.00,79040,2.0,27.24,31.09,37.37,44.64,51.33,56660,64670,77740,92850,106770,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2081,Environmental engineers,,**,**,38.91,80920,2.5,24.21,31.68,38.40,47.10,55.46,50360,65890,79860,97960,115350,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,720,23.0,39.63,82440,1.5,28.44,33.68,38.30,45.96,56.83,59150,70060,79660,95590,118210,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2112,Industrial engineers,,**,**,40.47,84190,1.2,27.99,33.93,40.55,47.76,53.45,58210,70580,84340,99340,111170,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2131,Materials engineers,,650,19.1,41.60,86530,4.5,27.23,32.82,40.50,51.86,60.71,56630,68260,84250,107860,126270,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2141,Mechanical engineers,,**,**,40.76,84790,2.0,27.05,33.70,40.78,48.62,56.02,56260,70100,84830,101120,116530,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2199,"Engineers, all other",,16370,16.2,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3011,Architectural and civil drafters,,900,19.9,22.02,45800,2.7,15.34,17.57,20.84,25.91,31.15,31910,36540,43350,53880,64780,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3012,Electrical and electronics drafters,,600,18.5,27.18,56530,2.8,15.79,21.07,27.47,34.13,38.46,32850,43830,57130,71000,80000,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3013,Mechanical drafters,,2350,12.9,27.12,56400,1.8,16.07,21.46,27.32,33.05,38.58,33420,44630,56820,68740,80240,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3021,Aerospace engineering and operations technicians,,**,**,24.83,51640,5.8,16.28,18.50,22.68,30.78,38.16,33870,38470,47170,64010,79380,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3022,Civil engineering technicians,,1470,18.8,22.14,46060,3.3,13.80,16.98,22.08,25.96,31.30,28700,35330,45920,53990,65100,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3023,Electrical and electronic engineering technicians,,2430,9.2,23.50,48890,2.1,14.10,18.19,23.47,28.77,32.29,29320,37840,48810,59840,67160,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3024,Electro-mechanical technicians,,330,12.4,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3025,Environmental engineering technicians,,360,25.8,21.04,43770,3.2,13.98,16.86,20.52,23.96,30.35,29070,35070,42690,49850,63120,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3026,Industrial engineering technicians,,2930,8.5,24.83,51640,3.8,14.06,17.18,23.31,31.27,38.59,29240,35730,48490,65040,80280,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3027,Mechanical engineering technicians,,2350,11.1,24.84,51670,2.9,15.98,18.88,23.84,30.28,36.60,33250,39270,49580,62990,76140,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3031,Surveying and mapping technicians,,560,14.8,19.56,40690,3.7,12.10,14.48,19.41,23.71,28.70,25170,30120,40370,49320,59700,,
MI,19820,"Detroit-Warren-Livonia, MI",19-0000,"Life, physical, and social science occupations",major,12070,6.0,31.30,65100,2.2,16.11,20.81,27.78,38.45,50.73,33500,43290,57780,79980,105520,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1012,Food scientists and technologists,,30,36.2,29.54,61450,10.7,19.65,21.27,23.76,30.55,56.56,40880,44240,49420,63540,117650,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1022,Microbiologists,,50,33.7,27.61,57430,3.8,20.44,22.36,25.87,30.05,33.70,42510,46510,53800,62510,70100,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1029,"Biological scientists, all other",,140,22.8,31.05,64590,4.0,22.15,25.85,30.61,36.29,41.06,46070,53770,63670,75490,85400,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1031,Conservation scientists,,**,**,31.98,66520,3.8,19.55,26.82,33.60,38.01,40.91,40670,55790,69880,79050,85090,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1032,Foresters,,50,25.9,26.10,54300,6.6,17.54,20.10,27.26,30.90,34.68,36490,41810,56700,64270,72140,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1041,Epidemiologists,,**,**,30.56,63560,1.4,22.09,26.01,30.19,35.99,40.53,45940,54110,62790,74850,84300,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1042,"Medical scientists, except epidemiologists",,**,**,38.71,80510,8.3,20.16,26.08,32.07,40.65,68.42,41930,54250,66710,84550,142310,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1099,"Life scientists, all other",,**,**,30.70,63850,15.7,17.52,19.88,23.03,36.00,54.82,36440,41360,47890,74880,114030,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2012,Physicists,,60,13.4,52.32,108830,4.7,30.15,36.99,53.38,62.69,76.79,62720,76940,111030,130400,159730,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2021,Atmospheric and space scientists,,40,42.4,54.11,112560,12.3,31.46,37.53,49.75,63.11,#,65440,78050,103490,131270,#,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2031,Chemists,,990,12.0,27.42,57040,2.5,17.53,20.65,24.50,32.32,41.43,36470,42960,50950,67220,86180,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2032,Materials scientists,,90,40.0,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2041,"Environmental scientists and specialists, including health",,400,20.1,27.97,58180,4.2,19.23,22.13,26.00,30.58,38.53,39990,46030,54080,63600,80140,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2042,"Geoscientists, except hydrologists and geographers",,**,**,30.41,63250,3.8,19.62,24.09,29.00,36.51,44.48,40810,50100,60320,75940,92510,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2043,Hydrologists,,**,**,30.44,63320,8.1,21.96,25.04,29.76,35.13,40.52,45670,52090,61910,73070,84280,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2099,"Physical scientists, all other",,230,31.9,42.33,88050,3.0,27.61,34.53,43.42,50.44,58.83,57420,71820,90320,104900,122360,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3011,Economists,,60,35.0,41.98,87310,4.2,28.54,34.75,43.43,48.76,55.49,59370,72270,90340,101420,115420,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3021,Market research analysts,,4040,9.2,35.86,74600,2.7,19.34,24.56,33.01,45.44,56.99,40220,51080,68660,94520,118530,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3022,Survey researchers,,220,45.7,28.15,58560,16.9,12.16,18.24,27.48,37.34,47.07,25290,37940,57150,77660,97900,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3031,"Clinical, counseling, and school psychologists",,1690,10.3,36.51,75930,7.0,16.84,22.19,32.70,41.46,54.65,35030,46150,68010,86240,113670,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3039,"Psychologists, all other",,**,**,40.19,83590,7.3,24.46,31.70,40.02,47.28,55.33,50880,65940,83240,98350,115080,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3051,Urban and regional planners,,**,**,29.25,60830,3.4,20.29,23.39,28.15,33.00,39.04,42210,48640,58550,68640,81190,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3099,"Social scientists and related workers, all other",,220,32.6,33.17,69000,5.7,15.85,21.68,33.00,42.95,54.59,32970,45100,68650,89330,113550,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4011,Agricultural and food science technicians,,**,**,16.91,35160,16.6,8.48,9.78,16.03,22.03,29.61,17630,20340,33350,45820,61590,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4021,Biological technicians,,**,**,19.36,40270,4.6,9.64,15.37,20.57,23.56,27.25,20050,31970,42790,49000,56680,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4031,Chemical technicians,,630,15.8,19.97,41540,3.9,13.08,15.44,19.86,23.82,28.13,27200,32110,41310,49540,58500,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4061,Social science research assistants,,**,**,17.87,37170,2.3,11.42,15.31,18.40,21.18,23.49,23750,31840,38280,44060,48850,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4091,"Environmental science and protection technicians, including health",,550,30.7,22.00,45770,3.5,15.33,18.21,22.11,25.76,30.32,31880,37880,45990,53590,63070,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4092,Forensic science technicians,,**,**,22.61,47020,6.8,16.87,18.58,21.85,25.87,31.66,35100,38640,45450,53810,65840,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4093,Forest and conservation technicians,,**,**,12.90,26820,13.8,9.75,10.35,11.35,14.20,20.83,20280,21530,23610,29540,43320,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4099,"Life, physical, and social science technicians, all other",,670,30.8,19.13,39790,3.5,10.06,13.13,17.96,24.18,30.35,20920,27310,37360,50300,63120,,
MI,19820,"Detroit-Warren-Livonia, MI",21-0000,Community and social services occupations,major,29600,2.9,21.34,44390,2.1,10.75,14.11,19.40,25.89,34.50,22350,29360,40360,53840,71760,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1011,Substance abuse and behavioral disorder counselors,,400,13.8,20.42,42470,2.3,13.43,15.91,20.09,24.36,28.86,27940,33090,41790,50680,60030,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1012,"Educational, vocational, and school counselors",,2260,7.6,27.97,58180,2.6,16.64,20.14,24.43,35.69,43.32,34610,41900,50810,74230,90110,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1013,Marriage and family therapists,,180,26.8,17.47,36340,6.5,10.98,14.79,17.11,19.02,24.55,22840,30760,35600,39560,51070,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1014,Mental health counselors,,820,38.4,21.54,44800,5.0,13.46,15.60,19.36,25.50,33.14,28000,32440,40270,53030,68940,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1015,Rehabilitation counselors,,620,15.5,23.87,49640,15.4,11.41,12.93,18.85,27.79,31.49,23740,26890,39210,57800,65510,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1019,"Counselors, all other",,230,9.6,16.51,34330,5.1,11.98,13.31,15.26,18.30,23.59,24930,27680,31750,38060,49060,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1021,"Child, family, and school social workers",,4600,4.8,24.91,51810,2.1,15.01,19.84,23.23,29.63,37.87,31220,41280,48310,61630,78760,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1022,Medical and public health social workers,,7650,2.2,23.45,48780,4.3,11.81,14.20,19.59,28.89,38.35,24560,29540,40750,60100,79760,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1023,Mental health and substance abuse social workers,,2440,8.0,18.92,39340,2.8,12.87,15.14,18.32,22.27,26.30,26780,31500,38110,46330,54710,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1029,"Social workers, all other",,440,9.4,26.23,54570,4.3,13.66,18.18,27.87,33.06,37.43,28410,37820,57980,68760,77850,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1091,Health educators,,380,22.2,24.15,50230,2.7,15.41,18.08,23.08,29.95,35.62,32050,37600,48000,62290,74100,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1092,Probation officers and correctional treatment specialists,,930,6.6,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1093,Social and human service assistants,,6180,7.7,14.34,29820,3.0,8.64,10.35,13.75,17.86,21.28,17980,21530,28600,37150,44260,,
MI,19820,"Detroit-Warren-Livonia, MI",21-1099,"Community and social service specialists, all other",,**,**,19.81,41210,7.5,8.24,11.02,18.78,27.02,31.63,17150,22930,39070,56200,65800,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2011,Clergy,,620,15.4,19.00,39510,5.0,8.33,12.28,18.74,23.77,29.91,17330,25540,38980,49430,62220,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2021,"Directors, religious activities and education",,450,19.6,17.65,36720,4.7,9.18,13.25,17.09,21.95,26.23,19100,27550,35540,45660,54550,,
MI,19820,"Detroit-Warren-Livonia, MI",21-2099,"Religious workers, all other",,140,30.9,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",23-0000,Legal occupations,major,14540,4.3,47.20,98180,3.5,18.55,24.37,38.11,61.85,#,38580,50700,79260,128650,#,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1011,Lawyers,,9030,3.8,60.14,125090,3.9,27.22,36.83,52.84,77.31,#,56620,76610,109900,160800,#,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1021,"Administrative law judges, adjudicators, and hearing officers",,**,**,49.81,103610,1.7,26.50,41.34,49.12,63.68,74.16,55110,85980,102170,132450,154260,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1022,"Arbitrators, mediators, and conciliators",,270,43.3,37.85,78730,29.2,14.19,17.17,42.70,56.97,63.48,29510,35700,88810,118490,132040,,
MI,19820,"Detroit-Warren-Livonia, MI",23-1023,"Judges, magistrate judges, and magistrates",,260,10.4,50.25,104530,5.5,21.40,23.91,48.74,67.29,#,44500,49720,101380,139960,#,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2011,Paralegals and legal assistants,,3070,11.9,24.03,49990,2.7,16.45,19.41,23.58,28.22,32.81,34210,40380,49040,58700,68240,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2091,Court reporters,,170,8.3,25.52,53090,2.9,19.73,22.10,25.58,29.72,32.12,41030,45970,53200,61810,66820,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2092,Law clerks,,330,6.9,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2093,"Title examiners, abstractors, and searchers",,850,27.5,18.72,38940,6.5,9.56,14.13,17.55,22.67,25.81,19890,29380,36500,47160,53680,,
MI,19820,"Detroit-Warren-Livonia, MI",23-2099,"Legal support workers, all other",,**,**,30.59,63630,4.5,18.14,21.55,25.68,32.52,58.93,37740,44820,53410,67650,122580,,
MI,19820,"Detroit-Warren-Livonia, MI",25-0000,"Education, training, and library occupations",major,93030,1.8,25.25,52530,2.3,11.03,15.29,22.58,33.61,42.08,22930,31800,46970,69910,87520,,
MI,19820,"Detroit-Warren-Livonia, MI",25-1011,"Business teachers, postsecondary",,750,7.9,*,60320,9.2,*,*,*,*,*,25860,30340,42540,84000,124080,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1021,"Computer science teachers, postsecondary",,360,7.0,*,65780,8.1,*,*,*,*,*,25240,30820,60760,92450,119720,True,
MI,19820,"Detroit-Warren-Livonia, MI",25-1022,"Mathematical science teachers, postsecondary",,520,9.2,*,59890,6.3,*,*,*,*,*,25880,32220,53810,80800,111950,True,
