PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Dearborn, MI",25-9099,"Education, Training, and Library Workers, All Other",detailed,**,**,**,**,12.88,26790,5,9.71,10.45,11.67,14.26,18.23,20200,21730,24270,29650,37920,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,29060,7.1,14.778,1.09,27.09,56340,3.4,10.71,15.12,22.87,35.98,47.47,22280,31450,47570,74840,98730,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1011,Art Directors,detailed,900,13.9,0.458,1.71,38.96,81040,6.4,17.52,22.49,35.78,48.35,65.46,36450,46780,74420,100570,136160,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1012,Craft Artists,detailed,**,**,**,**,26.84,55820,12.9,11.83,20.88,23.53,28.69,45.21,24610,43420,48930,59670,94040,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,**,**,**,**,24.47,50900,7.2,13.17,15.69,18.58,35.69,45.42,27400,32640,38640,74230,94480,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1014,Multimedia Artists and Animators,detailed,340,18.1,0.171,0.82,30.39,63210,3.2,18.33,23.7,29.55,36.44,43.38,38130,49290,61470,75790,90230,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1021,Commercial and Industrial Designers,detailed,4280,21.2,2.178,9.94,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1022,Fashion Designers,detailed,160,43.7,0.083,0.62,24.2,50330,21,10.73,13.49,23.32,30.46,41.57,22330,28070,48510,63360,86470,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1023,Floral Designers,detailed,380,22.7,0.193,0.63,12.91,26850,5,9.08,9.74,12.32,15,18.37,18890,20260,25630,31210,38210,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1024,Graphic Designers,detailed,4130,26.4,2.1,1.38,21.04,43770,8.1,12.22,14.49,18.27,25.74,34.93,25410,30140,38010,53530,72660,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1025,Interior Designers,detailed,900,17.1,0.457,1.16,25.97,54020,6.4,13.24,16.28,21.61,31.59,51.98,27550,33860,44950,65700,108130,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1026,Merchandise Displayers and Window Trimmers,detailed,2560,13.8,1.3,1.53,12.91,26860,2.8,9.32,9.99,11.42,15.23,18.33,19390,20780,23760,31680,38130,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-1027,Set and Exhibit Designers,detailed,70,19,0.037,0.46,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2011,Actors,detailed,180,16.8,0.093,0.31,25.21,*,12,9.59,10.94,13.53,50.59,58.86,*,*,*,*,*,,True
MI,19820,"Detroit-Warren-Dearborn, MI",27-2012,Producers and Directors,detailed,1260,8.9,0.64,0.78,32.38,67360,2.6,15.23,19.91,27.67,41.26,51.32,31670,41410,57560,85820,106750,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2021,Athletes and Sports Competitors,detailed,**,**,**,**,*,44690,15.2,*,*,*,*,*,19270,22020,36060,62780,84270,True,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2022,Coaches and Scouts,detailed,4000,19.9,2.031,1.23,*,47770,4.2,*,*,*,*,*,19540,25240,42980,50850,79870,True,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2023,"Umpires, Referees, and Other Sports Officials",detailed,130,33.4,0.067,0.51,*,28770,5.3,*,*,*,*,*,18800,19230,22580,34640,50800,True,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2041,Music Directors and Composers,detailed,230,13.6,0.115,1.07,23.78,49470,5.8,10.66,16.07,22.42,29.44,36.95,22180,33430,46640,61230,76850,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-2042,Musicians and Singers,detailed,630,27.6,0.319,1.13,*,*,*,*,*,*,*,*,*,*,*,*,*,,True
MI,19820,"Detroit-Warren-Dearborn, MI",27-3011,Radio and Television Announcers,detailed,170,23.8,0.088,0.44,27.12,56410,12,9.33,13.01,17.24,29.96,46.77,19410,27060,35850,62320,97280,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3012,Public Address System and Other Announcers,detailed,**,**,**,**,23.04,47920,18.9,9.32,10.59,20.32,32.38,48.34,19380,22030,42270,67360,100550,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3021,Broadcast News Analysts,detailed,70,28.8,0.033,0.84,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3022,Reporters and Correspondents,detailed,620,14.4,0.316,1.16,26.91,55970,6,11.25,14.49,21.72,36.4,47.36,23400,30130,45170,75710,98510,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3031,Public Relations Specialists,detailed,2500,6.4,1.27,0.77,29.54,61430,2.2,15.32,19.89,27.38,36.78,48.01,31860,41360,56950,76510,99860,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3041,Editors,detailed,710,11.1,0.36,0.53,29.24,60810,4.7,16.15,20.5,26.1,35.39,45.9,33590,42630,54290,73610,95460,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3042,Technical Writers,detailed,810,9.6,0.41,1.17,34.08,70900,2.5,21.47,26.73,34.22,41.53,46.13,44660,55600,71180,86380,95940,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3043,Writers and Authors,detailed,450,8.9,0.228,0.72,33.93,70580,6.5,17.57,22.22,29.88,37.74,46.94,36540,46220,62160,78500,97630,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3091,Interpreters and Translators,detailed,370,40.4,0.19,0.51,20.27,42150,7.9,11.42,14.04,18.81,25.83,31.22,23760,29210,39120,53740,64930,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-3099,"Media and Communication Workers, All Other",detailed,250,37,0.125,0.83,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4011,Audio and Video Equipment Technicians,detailed,620,12.9,0.318,0.62,22.44,46680,5.7,9.59,14.62,20.62,29.32,37.83,19950,30410,42890,60990,78680,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4012,Broadcast Technicians,detailed,440,13.7,0.223,1.05,25.2,52420,3.9,9.94,13.55,21.57,34.99,44.15,20670,28180,44860,72780,91830,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4014,Sound Engineering Technicians,detailed,60,23.9,0.03,0.32,33.2,69050,4.6,21.37,25.52,30.22,38.92,49.43,44450,53090,62860,80950,102820,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4021,Photographers,detailed,730,11.4,0.37,1.07,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,150,18.8,0.076,0.52,29.54,61450,6.9,13.16,17.24,26.53,41.9,49.37,27360,35860,55190,87140,102700,,
MI,19820,"Detroit-Warren-Dearborn, MI",27-4032,Film and Video Editors,detailed,240,12.7,0.124,0.58,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-0000,Healthcare Practitioners and Technical Occupations,major,125700,2.4,63.913,1.07,38.65,80390,1.6,16.05,23.84,31.5,41.5,67.96,33390,49590,65520,86320,141360,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1011,Chiropractors,detailed,410,10.6,0.207,0.88,35.11,73030,10.7,14.42,23.2,29.57,40.18,53.43,30000,48260,61500,83570,111130,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1021,"Dentists, General",detailed,2010,10.6,1.02,1.32,89.95,187100,6.8,42.65,50.04,84.32,#,#,88710,104090,175390,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1031,Dietitians and Nutritionists,detailed,730,11.2,0.372,0.84,24.66,51300,3.1,16.23,20.44,25.05,29.08,32.88,33750,42510,52100,60490,68390,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1041,Optometrists,detailed,690,22.1,0.351,1.34,56.12,116730,7.5,32.05,39.06,53.43,61.81,77.45,66660,81240,111130,128570,161100,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1051,Pharmacists,detailed,4410,7.9,2.242,1.03,55.39,115210,3.2,28.21,53.01,58.41,64.19,73.71,58680,110260,121500,133510,153330,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1061,Anesthesiologists,detailed,230,36.8,0.115,0.54,110.84,230540,22.4,18.04,29.6,#,#,#,37530,61560,#,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1062,Family and General Practitioners,detailed,2220,15,1.128,1.27,88.07,183180,6.2,36.75,51.69,83.59,#,#,76450,107520,173870,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1063,"Internists, General",detailed,1090,13,0.554,1.87,92.02,191400,9.5,21.86,36.61,90.67,#,#,45480,76160,188590,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1064,Obstetricians and Gynecologists,detailed,400,21.9,0.204,1.54,78.33,162920,17.4,21.59,27.2,56.27,#,#,44900,56580,117050,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1065,"Pediatricians, General",detailed,**,**,**,**,67.98,141390,15.9,20.14,22.22,73.7,95.32,#,41890,46220,153300,198260,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1066,Psychiatrists,detailed,280,45.8,0.14,0.79,96.27,200240,3.4,66.08,71.15,79.58,#,#,137450,147980,165520,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1067,Surgeons,detailed,730,18.5,0.371,1.37,#,#,*,#,#,#,#,#,#,#,#,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1069,"Physicians and Surgeons, All Other",detailed,9170,5.6,4.664,1.87,71.21,148120,7.1,21.4,25.98,64.57,#,#,44500,54050,134310,#,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1071,Physician Assistants,detailed,1940,8.3,0.984,1.28,46.61,96950,5,14.91,41.62,49.48,56.88,61.43,31010,86580,102910,118310,127770,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1081,Podiatrists,detailed,230,14.1,0.118,1.73,54.22,112770,11.5,22.83,27.44,45.42,63.77,#,47490,57080,94460,132640,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1122,Occupational Therapists,detailed,2170,12.2,1.102,1.25,42.31,88000,2.5,27.59,32.78,38.63,48.74,66.73,57390,68180,80350,101380,138800,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1123,Physical Therapists,detailed,4300,9.7,2.188,1.38,44.44,92430,2.2,30.2,36.29,43.16,48.95,64.43,62820,75480,89770,101810,134000,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1124,Radiation Therapists,detailed,180,5.3,0.094,0.77,37.25,77480,1.5,27.14,31.04,36.82,43.48,48.29,56460,64560,76590,90430,100440,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1125,Recreational Therapists,detailed,230,10.9,0.119,0.92,26.14,54360,2.8,16.95,20.78,25.56,29.4,35.27,35260,43220,53170,61150,73360,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1126,Respiratory Therapists,detailed,1970,8.6,1,1.11,26.64,55410,1,20.56,23.59,26.87,29.68,33.3,42770,49070,55880,61730,69270,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1127,Speech-Language Pathologists,detailed,1440,16.2,0.73,0.73,39.66,82490,2.7,26.03,30.94,37.78,45.7,57.32,54150,64350,78580,95050,119230,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1128,Exercise Physiologists,detailed,170,5.4,0.088,2,22.55,46890,2,16.56,19.95,22.84,26.49,29.29,34440,41500,47510,55090,60910,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1129,"Therapists, All Other",detailed,200,43.9,0.104,1.24,26.82,55780,8.7,15.63,18.29,25.3,31.42,45.57,32500,38040,52630,65350,94780,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1131,Veterinarians,detailed,870,14.5,0.443,0.91,47.97,99790,8.3,29.03,33.08,37.63,50.59,80.92,60390,68810,78270,105230,168310,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1141,Registered Nurses,detailed,41470,3.5,21.084,1.03,34.44,71630,1.1,25.77,29.52,34.16,38.34,45.01,53600,61400,71050,79740,93620,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1151,Nurse Anesthetists,detailed,1100,6.2,0.56,1.87,90.49,188220,1.3,82.64,86.11,91.83,97.43,#,171890,179110,191010,202660,#,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1161,Nurse Midwives,detailed,40,38.6,0.019,0.41,44.56,92690,3.8,29.64,41.79,45.9,50.06,57.93,61660,86930,95480,104120,120500,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1171,Nurse Practitioners,detailed,1770,6.7,0.899,0.77,50.04,104080,3.2,39.71,42.88,47.99,55.48,61.05,82590,89180,99820,115410,126990,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1181,Audiologists,detailed,100,23.8,0.051,0.6,33.62,69930,2.1,25.77,28.02,32.25,38.29,45.51,53590,58280,67090,79650,94650,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,110,4.8,0.056,0.22,32.63,67870,8.1,16.44,20.43,29.26,42.96,53.25,34200,42500,60860,89350,110760,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2010,Clinical Laboratory Technologists and Technicians,detailed,6310,9.4,3.208,1.42,23.36,48600,2,13.36,16.18,23,30.1,35.6,27800,33650,47830,62610,74040,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2021,Dental Hygienists,detailed,4660,7.2,2.372,1.6,29.2,60740,2.2,21.78,26.03,29.31,33.64,37.23,45310,54140,60970,69970,77440,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2031,Cardiovascular Technologists and Technicians,detailed,1200,7.6,0.608,1.54,28.66,59600,2.9,16.12,19.79,27.86,35.93,44.19,33530,41160,57950,74730,91910,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2032,Diagnostic Medical Sonographers,detailed,1250,6.2,0.635,1.32,29.76,61890,1.3,22.41,26.08,29.8,34.51,37.61,46620,54250,61990,71790,78230,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2033,Nuclear Medicine Technologists,detailed,350,13.6,0.18,1.35,33,68640,1.2,25,28.23,33.23,37.85,43.23,51990,58720,69110,78740,89910,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2034,Radiologic Technologists,detailed,3050,9.3,1.548,1.1,26.09,54260,2.8,15.87,21.56,26.32,30.83,36.31,33000,44840,54740,64130,75520,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2035,Magnetic Resonance Imaging Technologists,detailed,820,13.4,0.415,1.58,29.97,62340,3.1,20.38,25.36,29.77,35.51,39.33,42380,52760,61930,73860,81800,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2041,Emergency Medical Technicians and Paramedics,detailed,2500,6.6,1.273,0.72,16.24,33770,2.6,10.42,12.12,15.94,19.45,23.04,21680,25210,33150,40450,47920,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2051,Dietetic Technicians,detailed,190,27,0.097,0.41,15.9,33070,2.2,11.43,13.33,15.59,17.8,19.13,23780,27730,32420,37030,39790,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2052,Pharmacy Technicians,detailed,6470,6.1,3.29,1.12,15.92,33120,4.7,10.24,12.16,15.24,18.3,24.55,21290,25300,31710,38060,51060,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2053,Psychiatric Technicians,detailed,**,**,**,**,17.1,35570,4.7,12.81,13.97,16.03,18.53,23.34,26650,29060,33350,38540,48540,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2054,Respiratory Therapy Technicians,detailed,50,34.6,0.025,0.37,17.2,35780,3,14.24,15.59,17.07,18.56,21.76,29620,32420,35510,38600,45260,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2055,Surgical Technologists,detailed,1870,5.9,0.949,1.27,20.33,42280,1,13.81,16.6,20.37,23.74,27.84,28730,34530,42370,49380,57900,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2056,Veterinary Technologists and Technicians,detailed,1250,19.9,0.635,0.87,15.71,32680,8.3,9.28,10.83,15.58,17.98,20.5,19310,22520,32400,37390,42640,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2057,Ophthalmic Medical Technicians,detailed,810,20.5,0.411,1.22,16.77,34880,5.4,10.11,11.61,16.96,21.05,23.66,21030,24150,35280,43780,49220,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,5810,6,2.953,0.6,25.51,53050,1.7,20.23,22.25,25.41,28.46,30.31,42070,46270,52850,59200,63050,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2071,Medical Records and Health Information Technicians,detailed,3060,6.7,1.557,1.09,19.13,39800,3.1,12.07,13.85,17.73,23.55,29.25,25110,28810,36880,48990,60840,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2081,"Opticians, Dispensing",detailed,1640,18.2,0.834,1.58,16.86,35060,3.3,11.08,13.36,16.58,19.45,23.68,23060,27780,34480,40460,49260,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2091,Orthotists and Prosthetists,detailed,210,38.5,0.109,1.98,35.21,73240,4.1,17.06,25.11,33.12,37.78,61.12,35490,52220,68890,78580,127120,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2092,Hearing Aid Specialists,detailed,**,**,**,**,28.9,60120,6.7,14.45,18.61,27.51,34.56,46.29,30050,38710,57210,71890,96270,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-2099,"Health Technologists and Technicians, All Other",detailed,1070,16.7,0.546,0.63,20.37,42380,2.7,13.81,16.31,19.12,23.5,29.01,28730,33920,39780,48880,60350,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-9011,Occupational Health and Safety Specialists,detailed,820,8.5,0.419,0.73,39.15,81430,2.2,25.68,31.18,38.09,46.46,55.78,53410,64850,79220,96630,116020,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-9012,Occupational Health and Safety Technicians,detailed,100,16,0.05,0.4,24.39,50740,4.3,16.64,18.94,22.43,27.71,36.31,34610,39390,46660,57640,75520,,
MI,19820,"Detroit-Warren-Dearborn, MI",29-9091,Athletic Trainers,detailed,430,14.7,0.218,1.24,*,49160,6.4,*,*,*,*,*,33240,39950,48000,57200,62990,True,
MI,19820,"Detroit-Warren-Dearborn, MI",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,160,10.6,0.081,0.33,30.48,63400,12.7,14.28,17.01,26.72,44.21,51.07,29710,35370,55570,91960,106230,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-0000,Healthcare Support Occupations,major,62470,2.8,31.763,1.1,14.49,30150,1.2,9.62,11.31,13.67,16.55,19.52,20010,23520,28430,34430,40610,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-1011,Home Health Aides,detailed,14090,10,7.166,1.24,11.41,23730,1.5,9.13,9.47,10.69,12.25,14.44,18980,19690,22230,25470,30040,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-1013,Psychiatric Aides,detailed,**,**,**,**,14.54,30250,7.2,9.51,10.63,13.7,18.11,21.77,19780,22110,28490,37660,45270,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-1014,Nursing Assistants,detailed,21530,3.4,10.947,1.07,14.06,29230,1.1,10.54,12.36,13.95,15.85,18.1,21930,25700,29010,32970,37640,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-1015,Orderlies,detailed,850,5.9,0.431,1.17,13.32,27710,3.1,9.79,10.83,12.82,15.59,18.17,20370,22530,26670,32420,37800,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-2011,Occupational Therapy Assistants,detailed,630,20.6,0.319,1.09,26.87,55890,2.7,20.51,23.21,26.81,29.73,32.07,42660,48280,55750,61850,66700,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-2021,Physical Therapist Assistants,detailed,1800,15.2,0.917,1.45,27.55,57300,5.8,14.21,20.2,25.8,32.55,46.3,29550,42020,53660,67700,96300,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-2022,Physical Therapist Aides,detailed,1090,19.6,0.554,1.6,13.11,27260,3.8,10.04,10.81,12.07,14.65,18.11,20880,22480,25110,30470,37670,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9011,Massage Therapists,detailed,1070,19.5,0.545,0.75,20.39,42410,8.8,9.19,10.65,18.8,25.82,30.77,19120,22150,39100,53700,63990,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9091,Dental Assistants,detailed,4530,5.5,2.303,0.97,16.82,34980,2.9,11.07,13.79,16.89,19.82,23.06,23030,28680,35130,41220,47960,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9092,Medical Assistants,detailed,11000,4.1,5.592,1.23,15.06,31330,1.1,11.77,12.99,14.56,17.03,18.94,24480,27020,30290,35430,39400,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9093,Medical Equipment Preparers,detailed,780,5.9,0.398,1.05,16.92,35200,1.1,13.02,15.08,17.03,18.76,20.99,27090,31370,35430,39020,43660,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9094,Medical Transcriptionists,detailed,1040,23.6,0.527,1.34,16.02,33330,4.1,10.45,12.18,15.89,18.78,22.61,21730,25330,33060,39050,47030,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9095,Pharmacy Aides,detailed,**,**,**,**,11.58,24080,7.3,9.22,9.57,10.58,11.82,14.76,19170,19910,22010,24580,30700,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1520,20.8,0.771,1.3,12.04,25040,4.3,9.2,9.95,12.03,13.88,15.05,19140,20690,25020,28870,31310,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9097,Phlebotomists,detailed,980,16.9,0.497,0.58,15.66,32560,2,12.32,13.34,15.02,17.6,19.68,25620,27740,31240,36600,40940,,
MI,19820,"Detroit-Warren-Dearborn, MI",31-9099,"Healthcare Support Workers, All Other",detailed,350,23.3,0.178,0.28,17.81,37040,4.5,11.66,14.21,17.46,21.36,24.35,24250,29560,36310,44440,50660,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-0000,Protective Service Occupations,major,35000,3.6,17.795,0.74,20.56,42770,3.6,9.7,11.28,18,27.66,35.63,20170,23460,37440,57530,74100,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-1011,First-Line Supervisors of Correctional Officers,detailed,130,1.1,0.066,0.22,31.82,66190,2.2,24.81,28.97,29.89,34.11,38.35,51610,60250,62170,70940,79760,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-1012,First-Line Supervisors of Police and Detectives,detailed,910,3.9,0.461,0.63,42.49,88380,2,30.37,34.44,41.27,48.63,59.62,63180,71640,85840,101150,124000,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,590,5.7,0.299,0.73,34.32,71390,2,26.14,30.24,34.2,38.38,45.69,54380,62890,71140,79830,95030,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,770,11.5,0.392,0.75,21.85,45450,3.7,13.03,14.71,21.15,27.49,31.08,27090,30600,44000,57170,64650,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-2011,Firefighters,detailed,3170,5,1.612,0.72,23.45,48770,1.7,14.33,18.37,23.05,28.54,34.07,29810,38200,47930,59370,70860,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-2021,Fire Inspectors and Investigators,detailed,130,4.9,0.068,0.81,33.09,68840,2.8,22.74,28.88,33.88,37.62,42.09,47290,60080,70480,78250,87550,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-3011,Bailiffs,detailed,340,6.8,0.171,1.32,20.49,42620,2.5,15.99,17.84,20.84,23.25,24.8,33260,37100,43350,48370,51590,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-3012,Correctional Officers and Jailers,detailed,1690,2.5,0.858,0.29,24.2,50340,1.6,18.19,21.24,26.21,26.22,29.1,37840,44170,54520,54530,60530,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-3021,Detectives and Criminal Investigators,detailed,1130,1,0.572,0.77,43.52,90510,5.2,26.73,32.38,41.32,56.34,67.6,55600,67340,85940,117190,140600,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-3041,Parking Enforcement Workers,detailed,160,1.4,0.08,1.31,14.61,30380,2.3,10.83,12.45,14.28,16.83,18.44,22530,25900,29690,35000,38350,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-3051,Police and Sheriff's Patrol Officers,detailed,7780,2.2,3.955,0.85,28.37,59010,1.7,18.22,24.36,28.77,33.74,37.81,37900,50670,59850,70180,78650,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9011,Animal Control Workers,detailed,100,5.2,0.049,0.55,18.79,39090,2.5,13.22,15.93,18.44,22.25,24.82,27510,33140,38350,46280,51620,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9021,Private Detectives and Investigators,detailed,150,12.9,0.079,0.36,27.62,57450,4.3,14.43,19.78,24.89,35.69,44.13,30010,41140,51780,74230,91790,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9032,Security Guards,detailed,14530,8.3,7.388,0.95,12.91,26840,2.2,9.36,10.17,11.45,14.47,19.24,19470,21150,23810,30100,40030,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9091,Crossing Guards,detailed,620,5,0.316,0.59,11.34,23590,4.8,8.99,9.12,9.54,11.52,14.6,18690,18960,19850,23950,30370,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1710,11.6,0.868,0.85,10.59,22020,1.7,9.02,9.21,9.73,11.37,13.24,18770,19150,20240,23650,27540,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9093,Transportation Security Screeners,detailed,560,0,0.286,0.96,20.42,42460,*,16.85,19.35,19.66,21.2,23.22,35050,40250,40900,44100,48290,,
MI,19820,"Detroit-Warren-Dearborn, MI",33-9099,"Protective Service Workers, All Other",detailed,340,20.9,0.172,0.18,18.91,39340,10.2,10.45,12.5,14.93,23.71,35,21740,25990,31040,49320,72800,,
MI,19820,"Detroit-Warren-Dearborn, MI",35-0000,Food Preparation and Serving Related Occupations,major,172880,1.3,87.906,0.95,11.35,23600,0.8,9.02,9.2,9.63,11.9,16.15,18760,19140,20020,24750,33590,,
MI,19820,"Detroit-Warren-Dearborn, MI",35-1011,Chefs and Head Cooks,detailed,1410,12.3,0.716,0.78,23.62,49130,5.4,11.83,16.46,21.98,27.74,36.96,24610,34240,45720,57700,76880,,
