PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Livonia, MI",45-0000,"Farming, fishing, and forestry occupations",major,1320,26.5,11.93,24810,3.8,6.43,7.98,10.44,13.88,20.11,13370,16590,21720,28860,41820,,
MI,19820,"Detroit-Warren-Livonia, MI",45-1011,"First-line supervisors/managers of farming, fishing, and forestry workers",,**,**,21.81,45360,8.8,12.41,14.31,19.53,27.94,35.57,25810,29770,40620,58110,73990,,
MI,19820,"Detroit-Warren-Livonia, MI",45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",,950,30.7,10.59,22020,3.7,6.40,7.70,9.98,12.35,16.42,13320,16020,20750,25690,34150,,
MI,19820,"Detroit-Warren-Livonia, MI",47-0000,Construction and extraction occupations,major,67680,2.2,23.73,49370,1.2,12.57,16.85,22.97,30.21,35.72,26150,35040,47770,62840,74290,,
MI,19820,"Detroit-Warren-Livonia, MI",47-1011,First-line supervisors/managers of construction trades and extraction workers,,5850,5.3,33.59,69860,2.6,20.71,24.91,31.20,38.61,45.72,43070,51820,64890,80300,95090,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2011,Boilermakers,,210,27.8,22.61,47030,4.3,18.23,19.94,22.04,24.54,28.20,37920,41460,45830,51040,58650,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2021,Brickmasons and blockmasons,,2400,12.5,23.97,49850,5.3,14.63,17.95,24.78,29.56,33.41,30440,37340,51550,61480,69490,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2031,Carpenters,,10560,8.2,23.16,48170,2.8,13.47,17.32,22.82,28.75,33.95,28020,36030,47470,59810,70610,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2041,Carpet installers,,**,**,20.71,43080,16.3,10.60,15.12,19.75,26.04,33.05,22050,31450,41070,54160,68750,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2043,Floor sanders and finishers,,**,**,14.81,30800,9.3,12.58,13.13,14.05,15.00,16.54,26160,27310,29230,31210,34400,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2044,Tile and marble setters,,**,**,18.57,38630,4.5,10.40,12.75,19.11,22.21,28.17,21630,26520,39740,46200,58590,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2051,Cement masons and concrete finishers,,1300,18.3,22.89,47610,2.7,16.24,18.75,22.78,27.01,30.55,33770,39000,47370,56190,63530,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2061,Construction laborers,,9840,6.3,16.67,34680,2.0,9.70,12.43,16.43,20.73,24.09,20170,25850,34170,43110,50110,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2071,"Paving, surfacing, and tamping equipment operators",,1170,25.9,17.39,36180,8.7,8.63,10.97,17.34,23.61,26.55,17950,22820,36070,49100,55230,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2072,Pile-driver operators,,**,**,21.58,44890,14.7,14.88,16.42,19.73,26.39,33.27,30940,34150,41050,54880,69200,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2073,Operating engineers and other construction equipment operators,,2880,8.9,23.73,49350,1.7,17.97,20.16,23.50,26.87,29.81,37380,41940,48870,55880,62000,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2081,Drywall and ceiling tile installers,,630,28.0,21.33,44360,4.7,15.87,18.60,22.20,24.55,27.08,33000,38680,46180,51070,56330,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2082,Tapers,,330,32.8,20.12,41850,7.5,7.97,9.81,23.44,26.87,29.27,16570,20400,48750,55880,60890,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2111,Electricians,,10640,5.8,29.83,62040,1.9,17.40,24.69,31.83,35.52,38.98,36190,51360,66210,73890,81080,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2121,Glaziers,,850,31.2,19.74,41070,4.5,13.11,15.82,19.24,23.64,27.57,27260,32900,40020,49170,57340,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2132,"Insulation workers, mechanical",,**,**,26.19,54480,9.6,13.20,18.38,29.53,33.39,35.72,27450,38240,61430,69460,74300,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2141,"Painters, construction and maintenance",,2050,14.0,21.99,45740,4.4,14.82,17.46,21.27,26.02,31.99,30830,36310,44250,54130,66540,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2142,Paperhangers,,**,**,17.44,36270,9.0,11.64,14.03,16.10,22.46,26.40,24220,29170,33490,46720,54910,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2151,Pipelayers,,**,**,18.97,39460,4.4,14.25,15.64,18.34,22.10,25.41,29640,32530,38150,45970,52840,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2152,"Plumbers, pipefitters, and steamfitters",,5640,6.4,27.37,56930,2.5,15.73,21.24,28.92,33.84,37.19,32720,44180,60160,70380,77350,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2161,Plasterers and stucco masons,,150,32.1,26.86,55860,6.7,16.59,24.61,28.83,31.70,34.17,34500,51190,59980,65930,71070,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2171,Reinforcing iron and rebar workers,,80,45.8,21.73,45190,5.9,12.27,16.65,23.50,26.74,28.73,25520,34630,48880,55610,59760,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2181,Roofers,,1190,8.6,21.28,44270,7.4,11.84,15.05,22.20,27.13,30.03,24630,31310,46170,56430,62470,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2211,Sheet metal workers,,1600,15.0,24.67,51320,3.3,14.08,17.13,24.95,32.01,35.84,29290,35620,51900,66570,74540,,
MI,19820,"Detroit-Warren-Livonia, MI",47-2221,Structural iron and steel workers,,370,23.5,24.45,50850,4.1,13.95,19.55,25.75,30.00,33.59,29020,40670,53550,62410,69870,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3011,"Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",,**,**,16.62,34560,5.9,11.99,12.94,14.69,19.95,23.87,24930,26920,30560,41500,49640,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3012,Helpers--carpenters,,660,24.2,10.67,22190,8.4,6.45,7.70,10.34,12.60,15.14,13410,16010,21510,26200,31490,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3013,Helpers--electricians,,300,40.9,12.05,25070,15.6,5.62,6.32,7.49,17.39,22.36,11690,13140,15580,36170,46500,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3014,"Helpers--painters, paperhangers, plasterers, and stucco masons",,**,**,13.57,28230,6.2,11.22,11.74,12.61,13.48,21.04,23340,24420,26230,28040,43760,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3015,"Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,270,34.0,13.30,27670,6.9,8.28,9.90,12.79,15.50,17.37,17220,20590,26600,32250,36140,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3016,Helpers--roofers,,60,42.1,12.95,26930,8.4,8.92,9.73,10.93,14.84,22.09,18550,20250,22730,30870,45940,,
MI,19820,"Detroit-Warren-Livonia, MI",47-3019,"Helpers, construction trades, all other",,**,**,15.13,31460,2.9,11.14,12.73,14.76,17.82,20.47,23180,26480,30700,37070,42570,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4011,Construction and building inspectors,,1960,14.8,24.40,50750,2.9,16.45,20.64,24.80,28.09,32.45,34220,42920,51580,58430,67490,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4021,Elevator installers and repairers,,**,**,27.22,56610,2.9,14.38,22.93,28.68,33.24,36.21,29900,47700,59650,69140,75320,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4041,Hazardous materials removal workers,,410,40.9,18.67,38840,6.0,12.89,15.32,17.48,21.58,24.91,26800,31870,36360,44890,51810,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4051,Highway maintenance workers,,**,**,19.10,39730,2.5,14.01,16.88,19.23,21.80,24.32,29130,35120,40000,45340,50590,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4071,Septic tank servicers and sewer pipe cleaners,,670,40.4,16.01,33300,2.6,12.50,14.47,15.97,17.45,20.37,26000,30100,33220,36290,42380,,
MI,19820,"Detroit-Warren-Livonia, MI",47-4099,"Construction and related workers, all other",,360,18.5,17.21,35800,8.1,7.72,11.11,17.84,23.28,26.72,16050,23120,37110,48410,55580,,
MI,19820,"Detroit-Warren-Livonia, MI",47-5021,"Earth drillers, except oil and gas",,40,28.0,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",47-5081,Helpers--extraction workers,,40,40.4,11.87,24690,10.3,9.43,10.13,11.29,13.78,14.87,19610,21070,23490,28650,30920,,
MI,19820,"Detroit-Warren-Livonia, MI",47-5099,"Extraction workers, all other",,**,**,19.99,41570,6.3,13.39,17.43,19.54,21.67,27.94,27840,36250,40650,45080,58120,,
MI,19820,"Detroit-Warren-Livonia, MI",49-0000,"Installation, maintenance, and repair occupations",major,78340,2.4,22.62,47050,0.9,11.61,16.14,21.96,28.39,34.49,24160,33580,45680,59050,71740,,
MI,19820,"Detroit-Warren-Livonia, MI",49-1011,"First-line supervisors/managers of mechanics, installers, and repairers",,6780,4.1,31.60,65720,1.4,18.48,24.34,31.61,38.98,45.17,38430,50630,65750,81070,93940,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2011,"Computer, automated teller, and office machine repairers",,2300,21.6,21.05,43780,2.3,13.60,16.33,20.49,24.61,30.11,28290,33970,42610,51190,62630,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2021,Radio mechanics,,**,**,17.28,35940,3.8,10.82,12.79,19.04,21.61,23.36,22500,26610,39590,44960,48590,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2091,Avionics technicians,,**,**,19.49,40540,4.4,14.52,15.58,17.38,22.68,28.80,30200,32400,36160,47170,59900,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2092,"Electric motor, power tool, and related repairers",,**,**,20.64,42930,3.4,13.94,16.04,19.34,26.08,28.66,28990,33360,40240,54250,59620,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2093,"Electrical and electronics installers and repairers, transportation equipment",,**,**,22.06,45880,9.8,14.43,17.74,20.77,26.98,34.10,30010,36910,43190,56120,70930,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2094,"Electrical and electronics repairers, commercial and industrial equipment",,**,**,23.61,49110,3.7,17.84,20.35,22.62,25.29,30.38,37100,42330,47050,52590,63200,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2096,"Electronic equipment installers and repairers, motor vehicles",,190,34.6,14.10,29330,9.9,6.44,9.99,13.01,17.17,21.28,13400,20780,27060,35710,44270,,
MI,19820,"Detroit-Warren-Livonia, MI",49-2098,Security and fire alarm systems installers,,**,**,19.09,39700,5.3,13.03,17.81,19.57,21.30,22.38,27090,37050,40710,44310,46550,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3011,Aircraft mechanics and service technicians,,1080,11.9,23.89,49700,3.6,16.37,20.36,25.31,28.16,30.02,34050,42350,52640,58570,62440,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3021,Automotive body and related repairers,,3650,9.2,21.67,45070,3.4,11.44,13.81,20.76,27.07,33.08,23800,28720,43170,56310,68820,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3022,Automotive glass installers and repairers,,330,45.0,25.94,53960,11.5,12.44,17.68,21.08,27.85,60.40,25870,36780,43850,57940,125640,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3023,Automotive service technicians and mechanics,,9440,6.7,22.45,46700,3.3,10.08,14.07,21.07,28.13,36.74,20960,29260,43830,58520,76410,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3031,Bus and truck mechanics and diesel engine specialists,,3180,12.2,21.83,45400,2.9,14.26,17.73,21.34,26.68,31.36,29650,36880,44380,55480,65220,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3041,Farm equipment mechanics,,80,32.7,12.72,26460,7.3,7.99,9.42,12.06,15.65,17.37,16630,19590,25090,32560,36140,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3042,"Mobile heavy equipment mechanics, except engines",,980,10.0,27.17,56520,2.5,19.81,23.15,26.92,31.87,35.28,41210,48150,56000,66290,73390,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3043,Rail car repairers,,80,32.3,13.11,27280,7.4,9.68,10.56,12.52,14.62,18.36,20130,21970,26040,30400,38190,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3051,Motorboat mechanics,,**,**,17.67,36760,3.2,12.83,14.75,16.83,19.95,22.37,26680,30680,35000,41490,46530,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3052,Motorcycle mechanics,,100,23.2,17.72,36850,10.4,10.50,12.36,15.82,22.94,27.42,21840,25720,32910,47710,57020,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3053,Outdoor power equipment and other small engine mechanics,,240,24.9,16.09,33460,7.5,7.63,11.84,16.08,19.43,22.68,15870,24630,33450,40410,47170,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3092,Recreational vehicle service technicians,,180,42.6,14.88,30960,9.0,8.39,9.49,14.47,18.28,21.70,17450,19740,30100,38030,45130,,
MI,19820,"Detroit-Warren-Livonia, MI",49-3093,Tire repairers and changers,,1380,17.8,11.42,23760,6.4,7.64,8.64,10.24,13.32,17.32,15890,17960,21300,27710,36020,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9011,Mechanical door repairers,,**,**,19.29,40120,6.5,14.39,16.23,18.13,21.52,25.89,29930,33760,37700,44770,53850,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",,3720,15.4,23.01,47850,2.9,13.80,18.24,22.36,28.19,33.72,28710,37940,46510,58630,70130,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9031,Home appliance repairers,,570,26.5,19.72,41020,6.1,11.24,14.93,19.46,24.79,28.83,23390,31050,40480,51570,59960,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9041,Industrial machinery mechanics,,3210,7.3,25.77,53600,2.9,14.64,20.77,27.72,32.05,34.91,30450,43210,57660,66660,72600,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9042,"Maintenance and repair workers, general",,19510,3.7,19.67,40910,1.6,10.97,14.59,19.18,23.79,29.82,22810,30350,39890,49470,62020,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9043,"Maintenance workers, machinery",,1540,11.5,20.13,41870,2.1,13.20,16.05,19.89,24.07,27.62,27460,33380,41370,50070,57450,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9045,"Refractory materials repairers, except brickmasons",,220,42.4,25.44,52910,7.4,14.50,19.61,26.87,32.08,35.02,30160,40790,55890,66730,72830,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9051,Electrical power-line installers and repairers,,**,**,27.38,56960,5.1,17.72,23.32,28.39,32.45,35.21,36870,48510,59040,67490,73240,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9052,Telecommunications line installers and repairers,,670,32.6,19.57,40700,7.8,10.74,13.01,17.60,24.19,32.63,22350,27060,36610,50320,67860,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9061,Camera and photographic equipment repairers,,**,**,16.24,33780,3.2,14.58,15.21,16.26,17.32,18.00,30320,31640,33830,36020,37450,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9062,Medical equipment repairers,,**,**,22.78,47380,9.4,15.29,17.03,20.05,29.89,35.27,31800,35420,41700,62180,73360,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9063,Musical instrument repairers and tuners,,100,40.8,20.84,43340,17.6,10.55,15.22,23.53,26.21,27.75,21950,31650,48950,54520,57720,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9069,"Precision instrument and equipment repairers, all other",,**,**,24.61,51180,12.5,13.64,17.21,25.36,29.56,36.85,28360,35800,52750,61480,76650,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9091,"Coin, vending, and amusement machine servicers and repairers",,380,20.0,18.24,37930,5.9,9.99,12.59,18.22,24.34,27.43,20780,26190,37890,50620,57060,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9094,Locksmiths and safe repairers,,150,47.2,20.91,43480,18.4,10.34,12.24,14.51,21.55,51.29,21510,25460,30180,44810,106690,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9098,"Helpers--installation, maintenance, and repair workers",,1300,12.3,13.40,27880,3.7,8.53,9.97,11.93,16.12,20.59,17750,20730,24820,33520,42830,,
MI,19820,"Detroit-Warren-Livonia, MI",49-9099,"Installation, maintenance, and repair workers, all other",,3030,13.2,20.79,43230,2.5,11.76,15.49,21.49,26.18,28.99,24460,32220,44690,54450,60300,,
MI,19820,"Detroit-Warren-Livonia, MI",51-0000,Production occupations,major,191680,2.0,19.03,39580,1.4,9.53,12.25,17.55,25.52,29.80,19820,25480,36510,53090,61980,,
MI,19820,"Detroit-Warren-Livonia, MI",51-1011,First-line supervisors/managers of production and operating workers,,12620,3.1,29.86,62100,1.1,17.25,22.00,29.16,36.67,43.83,35890,45750,60640,76280,91170,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2021,"Coil winders, tapers, and finishers",,360,43.8,16.94,35240,9.0,11.41,12.75,14.88,20.32,27.50,23730,26520,30940,42260,57190,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2022,Electrical and electronic equipment assemblers,,2080,24.5,14.59,30350,3.4,9.69,11.21,13.47,16.49,20.53,20160,23320,28020,34300,42700,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2023,Electromechanical equipment assemblers,,**,**,15.76,32770,9.3,9.60,10.69,13.68,16.79,31.87,19970,22230,28450,34930,66290,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2031,Engine and other machine assemblers,,**,**,23.53,48930,7.4,13.53,18.50,25.65,28.70,30.66,28140,38490,53360,59690,63780,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2041,Structural metal fabricators and fitters,,960,21.8,17.78,36980,5.1,11.59,13.79,17.15,21.12,26.12,24120,28680,35680,43920,54320,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2091,Fiberglass laminators and fabricators,,**,**,14.92,31030,4.4,10.98,13.16,15.28,16.91,18.34,22850,27370,31790,35160,38140,,
MI,19820,"Detroit-Warren-Livonia, MI",51-2092,Team assemblers,,18230,6.6,14.84,30870,3.5,8.98,10.81,13.55,17.38,24.57,18670,22480,28180,36140,51110,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3011,Bakers,,1770,16.4,13.35,27760,6.3,7.62,9.42,11.99,14.87,18.80,15860,19590,24940,30930,39100,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3021,Butchers and meat cutters,,1600,11.4,13.70,28500,3.4,7.56,9.74,13.78,17.68,20.59,15710,20270,28670,36760,42820,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3022,"Meat, poultry, and fish cutters and trimmers",,530,20.1,10.70,22260,4.0,7.21,8.22,11.04,13.02,14.15,14990,17100,22960,27070,29430,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3092,Food batchmakers,,390,28.8,12.43,25860,3.1,9.23,10.38,12.18,14.43,16.62,19200,21600,25340,30010,34580,,
MI,19820,"Detroit-Warren-Livonia, MI",51-3093,Food cooking machine operators and tenders,,**,**,12.69,26400,7.3,7.05,8.54,13.49,16.25,17.59,14670,17770,28060,33790,36590,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4011,"Computer-controlled machine tool operators, metal and plastic",,4750,9.4,17.33,36050,2.4,11.21,13.11,16.48,20.44,24.33,23310,27260,34270,42510,50610,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4012,Numerical tool and process control programmers,,670,14.3,23.25,48350,3.3,15.91,18.13,22.94,27.62,33.22,33080,37710,47710,57450,69110,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",,1890,12.3,12.46,25910,4.1,9.12,9.97,11.47,14.41,17.60,18970,20730,23870,29970,36610,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4022,"Forging machine setters, operators, and tenders, metal and plastic",,**,**,15.71,32680,3.5,10.81,12.54,15.15,17.92,22.01,22480,26080,31520,37270,45780,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",,**,**,18.01,37460,5.9,11.51,13.05,18.01,22.69,25.50,23950,27130,37450,47200,53030,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,11980,11.3,15.78,32830,4.0,9.77,11.28,14.15,19.54,25.15,20310,23470,29440,40640,52310,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",,1990,13.7,18.25,37960,4.6,10.23,12.91,17.51,23.89,27.39,21290,26840,36410,49690,56970,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,3280,16.8,19.70,40980,2.9,11.49,14.05,19.63,25.14,28.13,23900,29230,40830,52290,58510,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",,2440,13.8,20.37,42370,2.8,13.14,16.24,20.23,24.78,27.63,27330,33790,42070,51530,57470,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",,650,19.1,18.46,38390,3.4,12.57,15.36,18.53,21.66,24.80,26140,31940,38540,45060,51590,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4041,Machinists,,12010,9.5,20.12,41840,2.3,12.86,15.79,19.63,24.40,28.07,26740,32840,40820,50750,58390,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4051,Metal-refining furnace operators and tenders,,170,31.4,17.11,35590,8.9,9.80,11.33,15.41,21.20,27.35,20390,23560,32060,44090,56880,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4052,"Pourers and casters, metal",,200,39.3,14.58,30330,5.6,10.88,12.12,13.60,16.26,20.05,22620,25220,28290,33820,41710,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4062,"Patternmakers, metal and plastic",,120,28.9,20.89,43440,2.8,14.30,18.20,20.81,24.91,28.01,29740,37850,43290,51810,58260,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4071,Foundry mold and coremakers,,**,**,18.91,39320,6.0,9.45,14.56,19.28,21.36,27.45,19660,30290,40110,44420,57110,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",,5050,13.7,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",,2760,12.3,18.12,37680,7.5,10.57,12.83,16.52,25.01,28.34,21990,26680,34360,52030,58940,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4111,Tool and die makers,,**,**,25.43,52880,1.9,17.16,20.47,25.76,30.94,34.49,35690,42580,53580,64350,71740,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4121,"Welders, cutters, solderers, and brazers",,5240,7.2,21.13,43950,2.9,11.44,14.59,21.90,27.24,31.46,23800,30350,45540,56650,65440,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",,890,22.9,16.73,34790,5.6,10.22,12.35,16.12,19.91,25.74,21260,25690,33540,41400,53540,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4192,"Lay-out workers, metal and plastic",,150,44.6,25.16,52340,9.6,12.91,18.21,28.19,31.68,34.05,26840,37880,58630,65890,70830,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",,1020,16.0,14.07,29260,4.9,7.96,9.78,12.62,16.73,22.61,16560,20350,26250,34790,47040,,
MI,19820,"Detroit-Warren-Livonia, MI",51-4194,"Tool grinders, filers, and sharpeners",,560,27.4,18.16,37780,4.2,11.43,14.50,18.21,21.42,25.38,23780,30170,37880,44540,52800,,
MI,19820,"Detroit-Warren-Livonia, MI",51-5011,Bindery workers,,380,29.6,14.95,31090,6.9,9.73,12.10,14.56,17.73,20.96,20240,25170,30280,36880,43600,,
MI,19820,"Detroit-Warren-Livonia, MI",51-5021,Job printers,,**,**,18.34,38150,3.3,11.83,15.17,17.60,21.05,26.01,24600,31550,36600,43780,54090,,
MI,19820,"Detroit-Warren-Livonia, MI",51-5022,Prepress technicians and workers,,1020,19.5,18.41,38290,5.2,11.47,14.88,17.53,23.06,26.33,23860,30940,36450,47970,54760,,
MI,19820,"Detroit-Warren-Livonia, MI",51-5023,Printing machine operators,,1840,13.0,15.03,31260,4.8,8.05,11.57,14.61,18.48,22.47,16740,24070,30390,38450,46730,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6011,Laundry and dry-cleaning workers,,2560,12.4,10.26,21330,2.2,7.38,8.91,10.21,11.66,13.56,15350,18520,21240,24250,28200,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6021,"Pressers, textile, garment, and related materials",,800,20.8,9.88,20560,4.9,6.28,7.83,9.64,11.31,14.04,13060,16290,20050,23530,29200,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6031,Sewing machine operators,,740,14.7,12.02,25000,6.1,7.94,8.98,11.02,13.58,16.74,16520,18680,22920,28240,34820,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6051,"Sewers, hand",,**,**,10.02,20840,4.1,8.91,9.28,9.95,10.64,11.05,18520,19310,20700,22130,22990,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6052,"Tailors, dressmakers, and custom sewers",,1030,29.5,12.05,25060,5.1,8.12,10.02,12.21,13.90,16.10,16880,20840,25400,28920,33480,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6063,"Textile knitting and weaving machine setters, operators, and tenders",,**,**,12.07,25110,10.0,7.28,8.01,9.32,10.92,26.13,15140,16660,19380,22720,54340,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6092,Fabric and apparel patternmakers,,**,**,17.60,36610,7.7,10.12,12.05,14.46,21.61,31.47,21040,25070,30080,44940,65460,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6093,Upholsterers,,250,29.4,14.29,29720,4.7,9.64,10.42,12.01,17.20,21.63,20050,21680,24970,35780,44980,,
MI,19820,"Detroit-Warren-Livonia, MI",51-6099,"Textile, apparel, and furnishings workers, all other",,**,**,12.18,25330,5.4,8.25,9.38,12.44,13.64,14.98,17170,19510,25880,28370,31160,,
MI,19820,"Detroit-Warren-Livonia, MI",51-7011,Cabinetmakers and bench carpenters,,1230,14.1,16.37,34040,3.1,10.80,13.26,16.26,19.39,22.25,22450,27580,33830,40340,46290,,
MI,19820,"Detroit-Warren-Livonia, MI",51-7021,Furniture finishers,,210,27.6,19.03,39590,10.1,12.61,15.08,17.55,23.95,28.26,26220,31360,36510,49810,58780,,
MI,19820,"Detroit-Warren-Livonia, MI",51-7032,"Patternmakers, wood",,**,**,23.65,49200,7.9,20.13,21.09,22.70,24.31,31.76,41860,43870,47220,50570,66050,,
MI,19820,"Detroit-Warren-Livonia, MI",51-7041,"Sawing machine setters, operators, and tenders, wood",,200,46.9,16.33,33960,6.6,11.59,12.54,14.00,20.02,26.33,24100,26090,29120,41650,54770,,
