PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-1021,Cartographers and Photogrammetrists,detailed,170,23.6,0.038,0.44,33.13,68900,9.2,19.13,22.11,32.4,43.88,51.21,39790,45980,67400,91270,106510,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-1022,Surveyors,detailed,820,15.5,0.185,0.6,29.7,61770,3.3,17.94,22.29,29.86,37.25,43.42,37310,46350,62110,77480,90310,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2011,Aerospace Engineers,detailed,340,31.1,0.077,0.15,49.54,103040,5.2,30.22,40.94,49.85,60.09,70.41,62850,85160,103690,124980,146460,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2021,Agricultural Engineers,detailed,70,48.3,0.016,0.86,*,*,*,*,*,*,*,*,*,*,*,*,*,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2031,Biomedical Engineers,detailed,170,17.4,0.039,0.26,39.1,81330,3.4,25.98,30.62,38.87,45.32,54.07,54030,63680,80850,94270,112470,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2041,Chemical Engineers,detailed,860,20.6,0.194,0.78,52.31,108800,5.4,33.99,40.23,48.16,58.82,72.29,70690,83670,100170,122350,150350,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2051,Civil Engineers,detailed,7270,8.9,1.649,0.85,43.62,90740,2.6,26.72,32.24,39.97,50.77,69.12,55580,67050,83140,105590,143770,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2061,Computer Hardware Engineers,detailed,1010,15.3,0.229,0.4,46.98,97720,2.5,29.71,35.26,44.43,56.39,71.91,61800,73340,92420,117300,149580,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2071,Electrical Engineers,detailed,4230,10.1,0.96,0.74,44.51,92570,1.9,30,36.06,43.48,52.5,61.16,62400,75010,90430,109190,127220,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2072,"Electronics Engineers, Except Computer",detailed,2270,13.3,0.514,0.52,43.98,91470,3.1,27.19,33.94,42.55,53.14,65.7,56560,70600,88500,110530,136650,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2081,Environmental Engineers,detailed,910,13.4,0.206,0.52,43.2,89860,3.8,25.86,35.32,43.26,51.43,56.61,53800,73470,89980,106970,117740,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,620,20.6,0.14,0.77,34.56,71890,5.8,17.22,22.1,34.96,44.82,54.48,35820,45970,72720,93230,113310,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2112,Industrial Engineers,detailed,6950,5.4,1.574,0.9,38.48,80040,1.8,23.86,29.22,37.08,45.86,56.65,49620,60780,77120,95380,117820,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2131,Materials Engineers,detailed,770,11.7,0.176,0.95,38.8,80710,6.3,20.85,25.5,38.21,49.89,59.41,43360,53030,79480,103770,123580,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2141,Mechanical Engineers,detailed,6660,6.7,1.51,0.75,40.43,84090,2.2,26.28,31.57,37.17,45.8,58.16,54670,65660,77300,95270,120970,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,280,33.3,0.063,1.04,*,*,*,*,*,*,*,*,*,*,*,*,*,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2161,Nuclear Engineers,detailed,530,32.2,0.119,0.97,50.25,104510,2.7,33.88,39.79,49.07,57.92,71.81,70480,82770,102070,120460,149360,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2171,Petroleum Engineers,detailed,60,47.5,0.014,0.06,68.58,142640,6.3,36.27,47,61.43,87.95,#,75440,97770,127770,182950,#,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-2199,"Engineers, All Other",detailed,5560,10.7,1.261,1.37,44.19,91910,2.3,27.7,34.13,43.09,54.2,65.16,57620,70980,89630,112730,135540,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3011,Architectural and Civil Drafters,detailed,2550,17.1,0.577,0.85,22.65,47120,3.4,15.29,17.3,21.04,26.8,33.83,31800,35970,43770,55750,70370,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3012,Electrical and Electronics Drafters,detailed,470,22.1,0.108,0.49,29.56,61490,2.7,18.67,22.88,27.56,37.09,44.7,38840,47600,57320,77140,92970,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3013,Mechanical Drafters,detailed,1730,12.1,0.393,0.83,24.95,51900,2.6,15.66,20.04,24.68,29.18,35.02,32560,41680,51340,60700,72840,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3019,"Drafters, All Other",detailed,430,29.3,0.097,0.92,29.77,61910,3.2,15.51,21.08,29.56,40.15,43.99,32270,43850,61490,83510,91500,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3022,Civil Engineering Technicians,detailed,1680,19.6,0.38,0.72,27.58,57380,2,16.21,20.45,26.77,34.56,42.05,33720,42540,55680,71890,87450,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3023,Electrical and Electronics Engineering Technicians,detailed,2940,10.2,0.666,0.66,27.68,57580,2.1,16.14,21.46,28.97,33.16,37.11,33570,44640,60250,68970,77180,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3024,Electro-Mechanical Technicians,detailed,420,27.8,0.096,0.89,28.74,59780,8,17.08,20.94,26.77,38.74,43.88,35520,43540,55680,80580,91260,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3025,Environmental Engineering Technicians,detailed,400,9.6,0.091,0.68,26.41,54940,6.7,13.77,19.59,26.88,33.53,38.98,28640,40760,55910,69750,81090,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3026,Industrial Engineering Technicians,detailed,1050,9,0.239,0.49,26.15,54400,3.7,15.65,19.21,23.51,31.93,41.02,32550,39950,48890,66420,85330,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3027,Mechanical Engineering Technicians,detailed,1510,36.5,0.342,0.97,26.37,54860,2.4,18.27,21.37,26,30.97,36,38000,44450,54080,64410,74890,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,2800,16.1,0.634,1.27,30.54,63510,2.2,19.58,24.29,29.18,36.13,44.41,40720,50520,60700,75160,92370,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",17-3031,Surveying and Mapping Technicians,detailed,830,16,0.189,0.5,22,45760,4.7,12.19,16.29,21.08,27.02,33.1,25360,33880,43840,56200,68850,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-0000,"Life, Physical, and Social Science Occupations",major,23640,4.1,5.359,0.63,34.72,72220,3.3,15.49,21.56,31.22,44.56,57.57,32230,44840,64930,92680,119740,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1012,Food Scientists and Technologists,detailed,490,16,0.111,1.06,30.84,64140,2.8,16.64,21.42,28.15,37.94,48.45,34600,44550,58540,78920,100780,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1013,Soil and Plant Scientists,detailed,420,38.9,0.095,0.85,32.79,68200,8.2,16.95,25.24,31.5,36.17,48.4,35250,52500,65520,75230,100660,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1022,Microbiologists,detailed,210,29.3,0.048,0.31,41.75,86840,5,23.35,29.8,40.32,52.69,65.57,48580,61990,83860,109590,136390,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1023,Zoologists and Wildlife Biologists,detailed,130,25.4,0.029,0.21,31.22,64940,7.9,20.79,23.83,29.69,36.42,46.63,43250,49560,61760,75750,96990,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1029,"Biological Scientists, All Other",detailed,340,17.4,0.078,0.33,37.74,78490,2.9,23.79,33.6,40.1,42.71,46.31,49480,69890,83410,88840,96330,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1031,Conservation Scientists,detailed,100,5.1,0.022,0.15,37.42,77820,2.4,15.25,26.09,37.51,47.59,55.62,31710,54260,78010,98990,115690,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1032,Foresters,detailed,80,14.1,0.017,0.25,33.63,69940,3.8,22.52,27.38,34.22,40.81,45.26,46850,56960,71170,84890,94140,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1041,Epidemiologists,detailed,110,3.3,0.025,0.62,33.21,69080,4.1,24.79,27.93,33.15,38.16,45.42,51550,58100,68950,79370,94470,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1042,"Medical Scientists, Except Epidemiologists",detailed,1390,21.9,0.314,0.42,43.52,90520,8.7,23.68,27.92,34.98,50.78,71.51,49260,58060,72760,105620,148730,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-1099,"Life Scientists, All Other",detailed,210,35.8,0.046,0.67,37.98,79000,4.7,21.39,26.71,35.89,47.59,58.56,44480,55550,74660,98990,121810,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2012,Physicists,detailed,750,29,0.171,1.38,46.15,95990,4.4,16.73,33.22,47.89,56.61,70.15,34790,69100,99620,117750,145910,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2021,Atmospheric and Space Scientists,detailed,290,41.3,0.066,0.82,32.99,68620,8.2,20.87,25.09,29.91,40.18,49.78,43400,52190,62210,83580,103550,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2031,Chemists,detailed,2370,8.2,0.538,0.85,38.8,80710,6.8,19.98,26.23,37.43,49.07,60.73,41550,54560,77860,102070,126310,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2032,Materials Scientists,detailed,270,31.9,0.061,1.19,41.56,86440,4.6,23.82,30.4,42.68,51.65,59.36,49540,63230,88770,107440,123480,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1200,17,0.273,0.42,39.34,81830,6,20.73,28.94,37.41,49.99,60.97,43110,60200,77820,103970,126830,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,230,44,0.051,0.2,42.93,89300,7.1,25.84,38.36,44.78,51.76,56.61,53760,79800,93150,107670,117740,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2043,Hydrologists,detailed,120,40.9,0.026,0.54,32.85,68320,8.2,20.7,24.84,31.18,41.29,46.99,43060,51660,64860,85880,97750,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-2099,"Physical Scientists, All Other",detailed,1150,23.9,0.261,1.53,54.61,113590,2.9,28.88,42.63,55.68,66.89,77.48,60060,88680,115810,139120,161160,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3011,Economists,detailed,300,22.7,0.068,0.49,48.75,101390,6.4,24.95,31.67,43.94,56.66,82.89,51900,65870,91390,117850,172410,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3022,Survey Researchers,detailed,640,24.2,0.146,1.28,27.26,56700,7.1,11.2,17.13,25.97,37.54,44.14,23300,35640,54020,78080,91820,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3031,"Clinical, Counseling, and School Psychologists",detailed,3240,5.7,0.735,0.95,32.29,67160,2.5,17.41,22.55,31.84,41.82,48.08,36220,46910,66220,86990,100000,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3039,"Psychologists, All Other",detailed,400,27.1,0.09,1.02,*,*,*,*,*,*,*,*,*,*,*,*,*,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3051,Urban and Regional Planners,detailed,470,10.4,0.107,0.4,37.98,79000,1.9,22,29.7,37.47,45.71,53.77,45750,61780,77940,95080,111840,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3091,Anthropologists and Archeologists,detailed,**,**,**,**,33.91,70530,12.5,15.72,22.47,34.06,44.53,53.15,32690,46740,70850,92610,110560,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3092,Geographers,detailed,**,**,**,**,40.91,85100,3,30.9,32.59,36.2,50.79,54.81,64270,67790,75290,105640,114010,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3093,Historians,detailed,50,41.1,0.01,0.43,23.56,49010,8.4,10.05,10.71,11.81,33.52,45.64,20910,22280,24570,69720,94920,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3094,Political Scientists,detailed,**,**,**,**,31.91,66380,7.6,24.84,27.16,31.19,35.33,41.46,51670,56490,64880,73490,86240,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-3099,"Social Scientists and Related Workers, All Other",detailed,260,10.3,0.06,0.25,38.15,79350,2.2,25.28,31.14,36.65,44.65,53.69,52590,64770,76240,92880,111680,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4011,Agricultural and Food Science Technicians,detailed,490,25.5,0.11,0.72,20.44,42520,4.1,11.15,15.08,19.16,23.12,33.68,23200,31370,39860,48080,70050,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4021,Biological Technicians,detailed,620,13.1,0.14,0.26,23.43,48730,7.6,14.24,16.67,20.56,25.98,37.74,29630,34670,42760,54030,78490,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4031,Chemical Technicians,detailed,1600,13.1,0.363,0.77,23.45,48770,3.4,12.86,16.23,22.29,28.4,36.1,26750,33750,46350,59070,75080,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4041,Geological and Petroleum Technicians,detailed,100,43.9,0.024,0.2,29.47,61300,2.7,20,25.52,29.81,34.79,37.85,41610,53080,62000,72360,78720,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4051,Nuclear Technicians,detailed,**,**,**,**,34.54,71830,2.3,17.42,27.14,35.04,42.91,48.52,36240,56450,72870,89250,100920,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4061,Social Science Research Assistants,detailed,300,26,0.068,0.33,26.67,55470,6.5,11.61,14.76,24.11,33.29,44.52,24140,30690,50150,69240,92600,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,1030,8.5,0.233,0.93,19.01,39530,5.3,10.88,13.15,18.12,22.56,28.65,22630,27350,37690,46930,59580,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4092,Forensic Science Technicians,detailed,330,4,0.075,0.75,38.11,79260,3,26.06,30.02,39.47,47.51,47.52,54200,62440,82090,98830,98840,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4093,Forest and Conservation Technicians,detailed,140,6.5,0.031,0.14,21.97,45700,2.7,14.9,16.85,21.56,26.08,30.49,30980,35050,44850,54240,63420,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,2770,27.3,0.628,1.26,25.19,52390,7.9,13.85,16.79,21.79,28.72,37.38,28800,34920,45330,59740,77750,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-0000,Community and Social Service Occupations,major,54300,2.9,12.307,0.86,23.49,48850,2.9,11.55,15.1,20.49,29.81,39.93,24020,31410,42620,62000,83060,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,1670,11,0.379,0.6,17.2,35780,2.1,11.91,13.52,16.28,19.4,24.4,24780,28120,33860,40360,50760,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,7010,7.4,1.589,0.87,30.65,63760,2.5,14.96,19.98,29.08,40.65,50.14,31120,41560,60490,84560,104300,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1013,Marriage and Family Therapists,detailed,310,20.2,0.069,0.31,19.6,40780,5.3,12.66,15.78,18.42,23.92,28.2,26330,32830,38300,49760,58660,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1014,Mental Health Counselors,detailed,3220,10.7,0.729,0.82,22.81,47450,4.9,12.48,15.21,18.79,25.26,35.1,25960,31640,39080,52540,73010,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1015,Rehabilitation Counselors,detailed,1560,13.7,0.355,0.46,19.59,40740,6.3,9.5,13.28,16.88,23.02,36.56,19760,27620,35110,47880,76050,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1019,"Counselors, All Other",detailed,1170,20.6,0.265,1.27,20.61,42870,4.4,12.82,16.23,19.74,25.71,28.78,26670,33750,41070,53480,59870,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1021,"Child, Family, and School Social Workers",detailed,10660,4.2,2.416,1.14,25.93,53940,2.3,13.46,17.1,23.1,34.2,43.26,27990,35560,48060,71140,89990,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1022,Healthcare Social Workers,detailed,3400,6.6,0.771,0.71,26.84,55840,2.4,15.47,19.49,25.62,31.99,37.72,32190,40530,53290,66530,78460,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1023,Mental Health and Substance Abuse Social Workers,detailed,2500,12,0.567,0.7,21.72,45180,6.5,10.98,14.12,17.19,23.43,35.56,22840,29360,35760,48740,73960,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1029,"Social Workers, All Other",detailed,2520,8.6,0.571,1.26,32.76,68150,2.2,22.17,28.81,34.05,37.23,41.81,46110,59920,70810,77440,86950,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1091,Health Educators,detailed,1460,12.7,0.331,0.78,27.92,58080,2.1,18.18,20.74,25.23,34.72,43.42,37820,43140,52490,72220,90300,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,1560,5.6,0.352,0.55,32.67,67950,5,20.14,26.3,33.73,41.42,42.19,41900,54710,70160,86160,87760,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1093,Social and Human Service Assistants,detailed,7800,10.1,1.768,0.67,15.4,32040,3,9.83,11.69,14.31,18.27,22.51,20440,24310,29770,38010,46810,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1094,Community Health Workers,detailed,2840,14.6,0.643,1.81,18.85,39210,3,10.6,13.46,17.19,22.73,29.67,22040,27990,35760,47280,61720,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-1099,"Community and Social Service Specialists, All Other",detailed,4110,10.7,0.931,1.34,19,39510,3.6,10.57,13.85,17.98,22.92,29.16,21990,28800,37390,47680,60640,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-2011,Clergy,detailed,1470,9.1,0.334,0.97,21.1,43890,4.7,9.73,13.53,19.15,25.58,32.91,20230,28140,39830,53200,68450,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-2021,"Directors, Religious Activities and Education",detailed,700,10.9,0.159,1.14,20.45,42540,5.2,9.41,13.52,18.64,25.68,34.14,19580,28130,38770,53420,71020,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",21-2099,"Religious Workers, All Other",detailed,340,38.3,0.077,1.29,12.39,25780,15.2,8.47,8.76,9.17,11.62,21.03,17630,18210,19080,24160,43740,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-0000,Legal Occupations,major,40110,3.5,9.092,1.17,48.29,100450,3.3,16.64,24.22,35.3,64.85,#,34620,50370,73420,134890,#,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-1011,Lawyers,detailed,25300,4.7,5.734,1.28,60.91,126700,3.6,24.91,33.02,49.91,79.82,#,51820,68670,103810,166030,#,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-1012,Judicial Law Clerks,detailed,**,**,**,**,30.79,64040,5.7,18.88,21.63,27.95,38.38,47.52,39280,45000,58140,79830,98840,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,270,3,0.061,0.59,52.83,109890,1.9,28.25,40.11,49.34,72.83,80.28,58760,83430,102630,151500,166990,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,150,31.7,0.034,0.69,38.02,79090,10.3,22.73,25.77,29.55,53.17,60.94,47290,53600,61460,110590,126750,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-2011,Paralegals and Legal Assistants,detailed,10810,7.1,2.451,1.22,23.89,49690,2.6,14.45,17.78,23.02,28.51,34.63,30050,36970,47870,59290,72030,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-2091,Court Reporters,detailed,**,**,**,**,26,54070,4.5,16.21,19.58,23.22,29.84,44.27,33710,40720,48290,62080,92080,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,780,31.4,0.176,0.45,19.99,41590,6.3,12.68,14.91,18.11,24.17,30.67,26380,31020,37660,50270,63800,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",23-2099,"Legal Support Workers, All Other",detailed,860,21.8,0.196,0.59,27.5,57200,3.8,18.57,20.91,25.06,29.9,42.81,38630,43490,52130,62200,89050,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-0000,"Education, Training, and Library Occupations",major,296250,1.9,67.148,1.08,26.55,55230,2.8,9.63,14.2,24.03,35.11,46.16,20020,29540,49970,73030,96020,,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1011,"Business Teachers, Postsecondary",detailed,2090,26.9,0.473,0.75,*,72480,8.4,*,*,*,*,*,20900,25570,58340,101790,140670,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1021,"Computer Science Teachers, Postsecondary",detailed,1260,40.9,0.285,1.09,*,65750,5.1,*,*,*,*,*,21360,29310,61270,93440,120370,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,1320,15.5,0.299,0.75,*,61250,4.9,*,*,*,*,*,24440,36000,53020,81040,106200,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1031,"Architecture Teachers, Postsecondary",detailed,70,25.9,0.016,0.3,*,69550,4.5,*,*,*,*,*,34650,52410,66240,87690,96710,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1032,"Engineering Teachers, Postsecondary",detailed,500,13.9,0.113,0.42,*,99360,5.8,*,*,*,*,*,50430,63260,89980,120630,162100,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,170,20.7,0.038,0.51,*,84370,5.1,*,*,*,*,*,35750,59830,82310,109270,136520,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1042,"Biological Science Teachers, Postsecondary",detailed,1120,15.5,0.253,0.65,*,66950,6.3,*,*,*,*,*,23000,35900,63100,88680,116820,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,170,18.9,0.039,0.49,*,66520,8.7,*,*,*,*,*,34220,41090,55160,84600,121290,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1052,"Chemistry Teachers, Postsecondary",detailed,430,20,0.098,0.61,*,65300,5.3,*,*,*,*,*,27390,35570,56570,87190,115990,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1053,"Environmental Science Teachers, Postsecondary",detailed,130,26.5,0.029,0.74,*,78210,9.5,*,*,*,*,*,34510,43450,71490,101050,135690,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1054,"Physics Teachers, Postsecondary",detailed,310,22,0.071,0.67,*,66650,7.2,*,*,*,*,*,27410,31480,56710,87070,118150,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,80,17,0.018,0.4,*,56920,13.2,*,*,*,*,*,26470,28640,42450,76070,104890,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,40,22.6,0.01,0.14,*,58220,9.5,*,*,*,*,*,26050,29820,51430,78100,108700,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1063,"Economics Teachers, Postsecondary",detailed,290,22,0.066,0.65,*,73950,9.2,*,*,*,*,*,27230,31230,68840,93600,132730,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1064,"Geography Teachers, Postsecondary",detailed,190,16.4,0.044,1.34,*,64220,5.4,*,*,*,*,*,29540,35480,52830,84440,130880,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1065,"Political Science Teachers, Postsecondary",detailed,320,20.4,0.073,0.58,*,60820,5.2,*,*,*,*,*,25190,28860,54690,84160,114380,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1066,"Psychology Teachers, Postsecondary",detailed,690,27,0.156,0.56,*,65970,5.2,*,*,*,*,*,19730,29080,62830,87320,113790,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1067,"Sociology Teachers, Postsecondary",detailed,340,25.4,0.077,0.62,*,55730,5.9,*,*,*,*,*,21890,25470,53600,72850,100970,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,520,15.9,0.118,1.44,*,61760,4.7,*,*,*,*,*,28730,37560,52690,77580,111630,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1071,"Health Specialties Teachers, Postsecondary",detailed,2110,27.4,0.479,0.39,*,61740,7,*,*,*,*,*,19150,23110,43570,94320,125220,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,1180,10.2,0.268,0.64,*,67030,3,*,*,*,*,*,34210,44460,65010,86210,102820,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1081,"Education Teachers, Postsecondary",detailed,2160,22.4,0.49,1.1,*,50070,6.9,*,*,*,*,*,21470,23780,43440,66810,93200,True,
IL,16980,"Chicago-Joliet-Naperville, IL-IN-WI",25-1082,"Library Science Teachers, Postsecondary",detailed,170,30,0.039,1.15,*,65170,4.2,*,*,*,*,*,40570,48790,64990,75600,93240,True,
